Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Herrvik;78250;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medel, 1 gång per månad;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1968-08-01 00:00:00;1996-01-01 23:59:59;5.0;57.4208;18.9174

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1983-01-01 00:00:01;1983-02-01 00:00:00;1983-01;2.8;Y
1983-02-01 00:00:01;1983-03-01 00:00:00;1983-02;-1.2;Y
1983-03-01 00:00:01;1983-04-01 00:00:00;1983-03;1.6;Y
1983-04-01 00:00:01;1983-05-01 00:00:00;1983-04;4.3;Y
1983-05-01 00:00:01;1983-06-01 00:00:00;1983-05;8.7;Y
1983-06-01 00:00:01;1983-07-01 00:00:00;1983-06;13.4;Y
1983-07-01 00:00:01;1983-08-01 00:00:00;1983-07;17.3;Y
1983-08-01 00:00:01;1983-09-01 00:00:00;1983-08;17.0;Y
1983-09-01 00:00:01;1983-10-01 00:00:00;1983-09;13.2;Y
1983-10-01 00:00:01;1983-11-01 00:00:00;1983-10;8.4;Y
1983-11-01 00:00:01;1983-12-01 00:00:00;1983-11;3.1;Y
1983-12-01 00:00:01;1984-01-01 00:00:00;1983-12;1.2;Y
1984-01-01 00:00:01;1984-02-01 00:00:00;1984-01;0.4;Y
1984-02-01 00:00:01;1984-03-01 00:00:00;1984-02;-0.8;Y
1984-03-01 00:00:01;1984-04-01 00:00:00;1984-03;0.0;Y
1984-04-01 00:00:01;1984-05-01 00:00:00;1984-04;4.6;Y
1984-05-01 00:00:01;1984-06-01 00:00:00;1984-05;9.2;Y
1984-06-01 00:00:01;1984-07-01 00:00:00;1984-06;13.2;Y
1984-07-01 00:00:01;1984-08-01 00:00:00;1984-07;15.0;Y
1984-08-01 00:00:01;1984-09-01 00:00:00;1984-08;16.9;Y
1984-09-01 00:00:01;1984-10-01 00:00:00;1984-09;12.2;Y
1984-10-01 00:00:01;1984-11-01 00:00:00;1984-10;10.0;Y
1984-11-01 00:00:01;1984-12-01 00:00:00;1984-11;5.3;Y
1984-12-01 00:00:01;1985-01-01 00:00:00;1984-12;2.2;Y
1985-01-01 00:00:01;1985-02-01 00:00:00;1985-01;-3.9;Y
1985-02-01 00:00:01;1985-03-01 00:00:00;1985-02;-6.3;Y
1985-03-01 00:00:01;1985-04-01 00:00:00;1985-03;-0.3;Y
1985-04-01 00:00:01;1985-05-01 00:00:00;1985-04;2.7;Y
1985-05-01 00:00:01;1985-06-01 00:00:00;1985-05;7.5;Y
1985-06-01 00:00:01;1985-07-01 00:00:00;1985-06;12.8;Y
1985-07-01 00:00:01;1985-08-01 00:00:00;1985-07;15.9;Y
1985-08-01 00:00:01;1985-09-01 00:00:00;1985-08;15.4;Y
1985-09-01 00:00:01;1985-10-01 00:00:00;1985-09;11.0;Y
1985-10-01 00:00:01;1985-11-01 00:00:00;1985-10;8.7;Y
1985-11-01 00:00:01;1985-12-01 00:00:00;1985-11;2.2;Y
1985-12-01 00:00:01;1986-01-01 00:00:00;1985-12;0.3;Y
1986-01-01 00:00:01;1986-02-01 00:00:00;1986-01;-1.7;Y
1986-02-01 00:00:01;1986-03-01 00:00:00;1986-02;-5.0;Y
1986-03-01 00:00:01;1986-04-01 00:00:00;1986-03;0.2;Y
1986-04-01 00:00:01;1986-05-01 00:00:00;1986-04;2.5;Y
1986-05-01 00:00:01;1986-06-01 00:00:00;1986-05;10.2;Y
1986-06-01 00:00:01;1986-07-01 00:00:00;1986-06;13.7;Y
1986-07-01 00:00:01;1986-08-01 00:00:00;1986-07;16.5;Y
1986-08-01 00:00:01;1986-09-01 00:00:00;1986-08;14.9;Y
1986-09-01 00:00:01;1986-10-01 00:00:00;1986-09;10.0;Y
1986-10-01 00:00:01;1986-11-01 00:00:00;1986-10;8.0;Y
1986-11-01 00:00:01;1986-12-01 00:00:00;1986-11;5.7;Y
1986-12-01 00:00:01;1987-01-01 00:00:00;1986-12;1.5;Y
1987-01-01 00:00:01;1987-02-01 00:00:00;1987-01;-5.8;Y
1987-02-01 00:00:01;1987-03-01 00:00:00;1987-02;-2.3;Y
1987-03-01 00:00:01;1987-04-01 00:00:00;1987-03;-3.7;Y
1987-04-01 00:00:01;1987-05-01 00:00:00;1987-04;3.6;Y
1987-05-01 00:00:01;1987-06-01 00:00:00;1987-05;6.3;Y
1987-06-01 00:00:01;1987-07-01 00:00:00;1987-06;10.6;Y
1987-07-01 00:00:01;1987-08-01 00:00:00;1987-07;15.0;Y
1987-08-01 00:00:01;1987-09-01 00:00:00;1987-08;13.3;Y
1987-09-01 00:00:01;1987-10-01 00:00:00;1987-09;11.2;Y
1987-10-01 00:00:01;1987-11-01 00:00:00;1987-10;8.9;Y
1987-11-01 00:00:01;1987-12-01 00:00:00;1987-11;4.1;Y
1987-12-01 00:00:01;1988-01-01 00:00:00;1987-12;1.3;Y
1988-01-01 00:00:01;1988-02-01 00:00:00;1988-01;1.5;Y
1988-02-01 00:00:01;1988-03-01 00:00:00;1988-02;1.1;Y
1988-03-01 00:00:01;1988-04-01 00:00:00;1988-03;-0.2;Y
1988-04-01 00:00:01;1988-05-01 00:00:00;1988-04;3.1;Y
1988-05-01 00:00:01;1988-06-01 00:00:00;1988-05;9.0;Y
1988-06-01 00:00:01;1988-07-01 00:00:00;1988-06;13.8;Y
1988-07-01 00:00:01;1988-08-01 00:00:00;1988-07;17.1;Y
1988-08-01 00:00:01;1988-09-01 00:00:00;1988-08;16.0;Y
1988-09-01 00:00:01;1988-10-01 00:00:00;1988-09;13.4;Y
1988-10-01 00:00:01;1988-11-01 00:00:00;1988-10;7.4;Y
1988-11-01 00:00:01;1988-12-01 00:00:00;1988-11;1.3;Y
1988-12-01 00:00:01;1989-01-01 00:00:00;1988-12;0.4;Y
1989-01-01 00:00:01;1989-02-01 00:00:00;1989-01;3.3;Y
1989-02-01 00:00:01;1989-03-01 00:00:00;1989-02;3.3;Y
1989-03-01 00:00:01;1989-04-01 00:00:00;1989-03;3.6;Y
1989-04-01 00:00:01;1989-05-01 00:00:00;1989-04;4.7;Y
1989-05-01 00:00:01;1989-06-01 00:00:00;1989-05;10.8;Y
1989-06-01 00:00:01;1989-07-01 00:00:00;1989-06;14.0;Y
1989-07-01 00:00:01;1989-08-01 00:00:00;1989-07;17.2;Y
1989-08-01 00:00:01;1989-09-01 00:00:00;1989-08;15.7;Y
1989-09-01 00:00:01;1989-10-01 00:00:00;1989-09;13.7;Y
1989-10-01 00:00:01;1989-11-01 00:00:00;1989-10;9.4;Y
1989-11-01 00:00:01;1989-12-01 00:00:00;1989-11;4.5;Y
1989-12-01 00:00:01;1990-01-01 00:00:00;1989-12;1.1;Y
1990-01-01 00:00:01;1990-02-01 00:00:00;1990-01;2.9;Y
1990-02-01 00:00:01;1990-03-01 00:00:00;1990-02;4.5;Y
1990-03-01 00:00:01;1990-04-01 00:00:00;1990-03;5.1;Y
1990-04-01 00:00:01;1990-05-01 00:00:00;1990-04;6.3;Y
1990-05-01 00:00:01;1990-06-01 00:00:00;1990-05;10.6;Y
1990-06-01 00:00:01;1990-07-01 00:00:00;1990-06;14.3;Y
1990-07-01 00:00:01;1990-08-01 00:00:00;1990-07;15.8;Y
1990-08-01 00:00:01;1990-09-01 00:00:00;1990-08;17.0;Y
1990-09-01 00:00:01;1990-10-01 00:00:00;1990-09;12.0;Y
1990-10-01 00:00:01;1990-11-01 00:00:00;1990-10;8.7;Y
1990-11-01 00:00:01;1990-12-01 00:00:00;1990-11;4.8;Y
1990-12-01 00:00:01;1991-01-01 00:00:00;1990-12;2.5;Y
1991-01-01 00:00:01;1991-02-01 00:00:00;1991-01;1.8;Y
1991-02-01 00:00:01;1991-03-01 00:00:00;1991-02;-0.8;Y
1991-03-01 00:00:01;1991-04-01 00:00:00;1991-03;2.8;Y
1991-04-01 00:00:01;1991-05-01 00:00:00;1991-04;4.4;Y
1991-05-01 00:00:01;1991-06-01 00:00:00;1991-05;7.6;Y
1991-06-01 00:00:01;1991-07-01 00:00:00;1991-06;10.9;Y
1991-07-01 00:00:01;1991-08-01 00:00:00;1991-07;17.5;Y
1991-08-01 00:00:01;1991-09-01 00:00:00;1991-08;17.9;Y
1991-09-01 00:00:01;1991-10-01 00:00:00;1991-09;12.6;Y
1991-10-01 00:00:01;1991-11-01 00:00:00;1991-10;9.1;Y
1991-11-01 00:00:01;1991-12-01 00:00:00;1991-11;4.9;Y
1991-12-01 00:00:01;1992-01-01 00:00:00;1991-12;2.6;Y
1992-01-01 00:00:01;1992-02-01 00:00:00;1992-01;2.3;Y
1992-02-01 00:00:01;1992-03-01 00:00:00;1992-02;1.8;Y
1992-03-01 00:00:01;1992-04-01 00:00:00;1992-03;2.6;Y
1992-04-01 00:00:01;1992-05-01 00:00:00;1992-04;3.9;Y
1992-05-01 00:00:01;1992-06-01 00:00:00;1992-05;10.9;Y
1992-06-01 00:00:01;1992-07-01 00:00:00;1992-06;16.2;Y
1992-07-01 00:00:01;1992-08-01 00:00:00;1992-07;17.2;Y
1992-08-01 00:00:01;1992-09-01 00:00:00;1992-08;16.5;Y
1992-09-01 00:00:01;1992-10-01 00:00:00;1992-09;13.0;Y
1992-10-01 00:00:01;1992-11-01 00:00:00;1992-10;6.2;Y
1992-11-01 00:00:01;1992-12-01 00:00:00;1992-11;4.1;Y
1992-12-01 00:00:01;1993-01-01 00:00:00;1992-12;2.1;Y
1993-01-01 00:00:01;1993-02-01 00:00:00;1993-01;1.6;Y
1993-02-01 00:00:01;1993-03-01 00:00:00;1993-02;1.2;Y
1993-03-01 00:00:01;1993-04-01 00:00:00;1993-03;2.4;Y
1993-04-01 00:00:01;1993-05-01 00:00:00;1993-04;4.8;Y
1993-05-01 00:00:01;1993-06-01 00:00:00;1993-05;11.5;Y
1993-06-01 00:00:01;1993-07-01 00:00:00;1993-06;13.3;Y
