Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Visby;78390;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medel, 1 gång per månad;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1859-09-01 00:00:00;1986-05-31 23:59:59;28.0;57.636;18.2891

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1865-11-01 00:00:01;1865-12-01 00:00:00;1865-11;5.5;G
1865-12-01 00:00:01;1866-01-01 00:00:00;1865-12;2.3;G
1866-01-01 00:00:01;1866-02-01 00:00:00;1866-01;3.2;G
1866-02-01 00:00:01;1866-03-01 00:00:00;1866-02;-0.3;G
1866-03-01 00:00:01;1866-04-01 00:00:00;1866-03;-1.8;G
1866-04-01 00:00:01;1866-05-01 00:00:00;1866-04;3.9;G
1866-05-01 00:00:01;1866-06-01 00:00:00;1866-05;6.9;G
1866-06-01 00:00:01;1866-07-01 00:00:00;1866-06;15.3;G
1866-07-01 00:00:01;1866-08-01 00:00:00;1866-07;14.1;G
1866-08-01 00:00:01;1866-09-01 00:00:00;1866-08;14.7;G
1866-09-01 00:00:01;1866-10-01 00:00:00;1866-09;14.4;G
1866-10-01 00:00:01;1866-11-01 00:00:00;1866-10;8.1;G
1866-11-01 00:00:01;1866-12-01 00:00:00;1866-11;2.8;G
1866-12-01 00:00:01;1867-01-01 00:00:00;1866-12;0.5;G
1867-01-01 00:00:01;1867-02-01 00:00:00;1867-01;-3.1;G
1867-02-01 00:00:01;1867-03-01 00:00:00;1867-02;-0.3;G
1867-03-01 00:00:01;1867-04-01 00:00:00;1867-03;-3.0;G
1867-04-01 00:00:01;1867-05-01 00:00:00;1867-04;1.9;G
1867-05-01 00:00:01;1867-06-01 00:00:00;1867-05;3.6;G
1867-06-01 00:00:01;1867-07-01 00:00:00;1867-06;10.3;G
1867-07-01 00:00:01;1867-08-01 00:00:00;1867-07;12.8;G
1867-08-01 00:00:01;1867-09-01 00:00:00;1867-08;14.1;G
1867-09-01 00:00:01;1867-10-01 00:00:00;1867-09;11.4;G
1867-10-01 00:00:01;1867-11-01 00:00:00;1867-10;8.3;G
1867-11-01 00:00:01;1867-12-01 00:00:00;1867-11;2.4;G
1867-12-01 00:00:01;1868-01-01 00:00:00;1867-12;-3.2;G
1868-01-01 00:00:01;1868-02-01 00:00:00;1868-01;-2.3;G
1868-02-01 00:00:01;1868-03-01 00:00:00;1868-02;-0.2;G
1868-03-01 00:00:01;1868-04-01 00:00:00;1868-03;0.7;G
1868-04-01 00:00:01;1868-05-01 00:00:00;1868-04;3.5;G
1868-05-01 00:00:01;1868-06-01 00:00:00;1868-05;9.2;G
1868-06-01 00:00:01;1868-07-01 00:00:00;1868-06;15.5;G
1868-07-01 00:00:01;1868-08-01 00:00:00;1868-07;17.9;G
1868-08-01 00:00:01;1868-09-01 00:00:00;1868-08;19.3;G
1868-09-01 00:00:01;1868-10-01 00:00:00;1868-09;12.0;G
1868-10-01 00:00:01;1868-11-01 00:00:00;1868-10;8.3;G
1868-11-01 00:00:01;1868-12-01 00:00:00;1868-11;2.7;G
1868-12-01 00:00:01;1869-01-01 00:00:00;1868-12;1.4;G
1869-01-01 00:00:01;1869-02-01 00:00:00;1869-01;-0.4;G
1869-02-01 00:00:01;1869-03-01 00:00:00;1869-02;1.4;G
1869-03-01 00:00:01;1869-04-01 00:00:00;1869-03;0.0;G
1869-04-01 00:00:01;1869-05-01 00:00:00;1869-04;5.3;G
1869-05-01 00:00:01;1869-06-01 00:00:00;1869-05;8.3;G
1869-06-01 00:00:01;1869-07-01 00:00:00;1869-06;11.5;G
1869-07-01 00:00:01;1869-08-01 00:00:00;1869-07;15.1;G
1869-08-01 00:00:01;1869-09-01 00:00:00;1869-08;15.1;G
1869-09-01 00:00:01;1869-10-01 00:00:00;1869-09;12.0;G
1869-10-01 00:00:01;1869-11-01 00:00:00;1869-10;7.2;G
1869-11-01 00:00:01;1869-12-01 00:00:00;1869-11;1.6;G
1869-12-01 00:00:01;1870-01-01 00:00:00;1869-12;1.0;G
1870-01-01 00:00:01;1870-02-01 00:00:00;1870-01;0.2;G
1870-02-01 00:00:01;1870-03-01 00:00:00;1870-02;-4.4;G
1870-03-01 00:00:01;1870-04-01 00:00:00;1870-03;-1.0;G
1870-04-01 00:00:01;1870-05-01 00:00:00;1870-04;4.7;G
1870-05-01 00:00:01;1870-06-01 00:00:00;1870-05;8.3;G
1870-06-01 00:00:01;1870-07-01 00:00:00;1870-06;12.4;G
1870-07-01 00:00:01;1870-08-01 00:00:00;1870-07;16.4;G
1870-08-01 00:00:01;1870-09-01 00:00:00;1870-08;15.3;G
1870-09-01 00:00:01;1870-10-01 00:00:00;1870-09;12.0;G
1870-10-01 00:00:01;1870-11-01 00:00:00;1870-10;6.7;G
1870-11-01 00:00:01;1870-12-01 00:00:00;1870-11;4.8;G
1870-12-01 00:00:01;1871-01-01 00:00:00;1870-12;-3.4;G
1871-01-01 00:00:01;1871-02-01 00:00:00;1871-01;-2.1;G
1871-02-01 00:00:01;1871-03-01 00:00:00;1871-02;-7.8;G
1871-03-01 00:00:01;1871-04-01 00:00:00;1871-03;2.0;G
1871-04-01 00:00:01;1871-05-01 00:00:00;1871-04;1.4;G
1871-05-01 00:00:01;1871-06-01 00:00:00;1871-05;5.6;G
1871-06-01 00:00:01;1871-07-01 00:00:00;1871-06;9.2;G
1871-07-01 00:00:01;1871-08-01 00:00:00;1871-07;15.7;G
1871-08-01 00:00:01;1871-09-01 00:00:00;1871-08;15.8;G
1871-09-01 00:00:01;1871-10-01 00:00:00;1871-09;10.3;G
1871-10-01 00:00:01;1871-11-01 00:00:00;1871-10;5.9;G
1871-11-01 00:00:01;1871-12-01 00:00:00;1871-11;1.8;G
1871-12-01 00:00:01;1872-01-01 00:00:00;1871-12;0.2;G
1872-01-01 00:00:01;1872-02-01 00:00:00;1872-01;0.8;G
1872-02-01 00:00:01;1872-03-01 00:00:00;1872-02;-0.2;G
1872-03-01 00:00:01;1872-04-01 00:00:00;1872-03;0.8;G
1872-04-01 00:00:01;1872-05-01 00:00:00;1872-04;4.5;G
1872-05-01 00:00:01;1872-06-01 00:00:00;1872-05;9.9;G
1872-06-01 00:00:01;1872-07-01 00:00:00;1872-06;14.8;G
1872-07-01 00:00:01;1872-08-01 00:00:00;1872-07;17.1;G
1872-08-01 00:00:01;1872-09-01 00:00:00;1872-08;14.8;G
1872-09-01 00:00:01;1872-10-01 00:00:00;1872-09;12.6;G
1872-10-01 00:00:01;1872-11-01 00:00:00;1872-10;9.8;G
1872-11-01 00:00:01;1872-12-01 00:00:00;1872-11;5.1;G
1872-12-01 00:00:01;1873-01-01 00:00:00;1872-12;0.9;G
1873-01-01 00:00:01;1873-02-01 00:00:00;1873-01;2.6;G
1873-02-01 00:00:01;1873-03-01 00:00:00;1873-02;-0.8;G
1873-03-01 00:00:01;1873-04-01 00:00:00;1873-03;1.1;G
1873-04-01 00:00:01;1873-05-01 00:00:00;1873-04;2.3;G
1873-05-01 00:00:01;1873-06-01 00:00:00;1873-05;6.8;G
1873-06-01 00:00:01;1873-07-01 00:00:00;1873-06;13.9;G
1873-07-01 00:00:01;1873-08-01 00:00:00;1873-07;17.3;G
1873-08-01 00:00:01;1873-09-01 00:00:00;1873-08;15.7;G
1873-09-01 00:00:01;1873-10-01 00:00:00;1873-09;12.4;G
1873-10-01 00:00:01;1873-11-01 00:00:00;1873-10;7.9;G
1873-11-01 00:00:01;1873-12-01 00:00:00;1873-11;4.6;G
1873-12-01 00:00:01;1874-01-01 00:00:00;1873-12;3.1;G
1874-01-01 00:00:01;1874-02-01 00:00:00;1874-01;2.5;G
1874-02-01 00:00:01;1874-03-01 00:00:00;1874-02;0.5;G
1874-03-01 00:00:01;1874-04-01 00:00:00;1874-03;0.8;G
1874-04-01 00:00:01;1874-05-01 00:00:00;1874-04;4.1;G
1874-05-01 00:00:01;1874-06-01 00:00:00;1874-05;5.8;G
1874-06-01 00:00:01;1874-07-01 00:00:00;1874-06;13.5;G
1874-07-01 00:00:01;1874-08-01 00:00:00;1874-07;16.8;G
1874-08-01 00:00:01;1874-09-01 00:00:00;1874-08;14.9;G
1874-09-01 00:00:01;1874-10-01 00:00:00;1874-09;13.1;G
1874-10-01 00:00:01;1874-11-01 00:00:00;1874-10;10.3;G
1874-11-01 00:00:01;1874-12-01 00:00:00;1874-11;3.6;G
1874-12-01 00:00:01;1875-01-01 00:00:00;1874-12;-0.7;G
1875-01-01 00:00:01;1875-02-01 00:00:00;1875-01;-2.7;G
1875-02-01 00:00:01;1875-03-01 00:00:00;1875-02;-3.0;G
1875-03-01 00:00:01;1875-04-01 00:00:00;1875-03;-2.0;G
1875-04-01 00:00:01;1875-05-01 00:00:00;1875-04;1.7;G
1875-05-01 00:00:01;1875-06-01 00:00:00;1875-05;9.2;G
1875-06-01 00:00:01;1875-07-01 00:00:00;1875-06;14.4;G
1875-07-01 00:00:01;1875-08-01 00:00:00;1875-07;16.9;G
1875-08-01 00:00:01;1875-09-01 00:00:00;1875-08;16.9;G
1875-09-01 00:00:01;1875-10-01 00:00:00;1875-09;12.1;G
1875-10-01 00:00:01;1875-11-01 00:00:00;1875-10;5.4;G
1875-11-01 00:00:01;1875-12-01 00:00:00;1875-11;1.4;G
1875-12-01 00:00:01;1876-01-01 00:00:00;1875-12;-1.6;G
1876-01-01 00:00:01;1876-02-01 00:00:00;1876-01;-2.6;G
1876-02-01 00:00:01;1876-03-01 00:00:00;1876-02;-2.1;G
1876-03-01 00:00:01;1876-04-01 00:00:00;1876-03;0.1;G
1876-04-01 00:00:01;1876-05-01 00:00:00;1876-04;4.2;G
1876-05-01 00:00:01;1876-06-01 00:00:00;1876-05;5.0;G
1876-06-01 00:00:01;1876-07-01 00:00:00;1876-06;15.7;G
1876-07-01 00:00:01;1876-08-01 00:00:00;1876-07;17.5;G
1876-08-01 00:00:01;1876-09-01 00:00:00;1876-08;15.7;G
1876-09-01 00:00:01;1876-10-01 00:00:00;1876-09;11.8;G
1876-10-01 00:00:01;1876-11-01 00:00:00;1876-10;7.4;G
1876-11-01 00:00:01;1876-12-01 00:00:00;1876-11;1.1;G
1876-12-01 00:00:01;1877-01-01 00:00:00;1876-12;-3.5;G
1877-01-01 00:00:01;1877-02-01 00:00:00;1877-01;-1.0;G
1877-02-01 00:00:01;1877-03-01 00:00:00;1877-02;-1.8;G
1877-03-01 00:00:01;1877-04-01 00:00:00;1877-03;-2.4;G
1877-04-01 00:00:01;1877-05-01 00:00:00;1877-04;1.2;G
1877-05-01 00:00:01;1877-06-01 00:00:00;1877-05;4.8;G
1877-06-01 00:00:01;1877-07-01 00:00:00;1877-06;13.2;G
1877-07-01 00:00:01;1877-08-01 00:00:00;1877-07;15.6;G
1877-08-01 00:00:01;1877-09-01 00:00:00;1877-08;14.8;G
1877-09-01 00:00:01;1877-10-01 00:00:00;1877-09;9.4;G
1877-10-01 00:00:01;1877-11-01 00:00:00;1877-10;6.4;G
1877-11-01 00:00:01;1877-12-01 00:00:00;1877-11;5.9;G
1877-12-01 00:00:01;1878-01-01 00:00:00;1877-12;1.6;G
1878-01-01 00:00:01;1878-02-01 00:00:00;1878-01;0.2;G
1878-02-01 00:00:01;1878-03-01 00:00:00;1878-02;1.5;G
1878-03-01 00:00:01;1878-04-01 00:00:00;1878-03;0.8;G
1878-04-01 00:00:01;1878-05-01 00:00:00;1878-04;4.8;G
1878-05-01 00:00:01;1878-06-01 00:00:00;1878-05;8.9;G
1878-06-01 00:00:01;1878-07-01 00:00:00;1878-06;13.7;G
1878-07-01 00:00:01;1878-08-01 00:00:00;1878-07;14.8;G
1878-08-01 00:00:01;1878-09-01 00:00:00;1878-08;15.9;G
1878-09-01 00:00:01;1878-10-01 00:00:00;1878-09;14.0;G
1878-10-01 00:00:01;1878-11-01 00:00:00;1878-10;9.7;G
1878-11-01 00:00:01;1878-12-01 00:00:00;1878-11;4.1;G
1878-12-01 00:00:01;1879-01-01 00:00:00;1878-12;0.9;G
1879-01-01 00:00:01;1879-02-01 00:00:00;1879-01;-2.3;G
1879-02-01 00:00:01;1879-03-01 00:00:00;1879-02;-2.4;G
1879-03-01 00:00:01;1879-04-01 00:00:00;1879-03;-1.1;G
1879-04-01 00:00:01;1879-05-01 00:00:00;1879-04;2.0;G
1879-05-01 00:00:01;1879-06-01 00:00:00;1879-05;8.0;G
1879-06-01 00:00:01;1879-07-01 00:00:00;1879-06;13.8;G
1879-07-01 00:00:01;1879-08-01 00:00:00;1879-07;15.7;G
1879-08-01 00:00:01;1879-09-01 00:00:00;1879-08;15.6;G
1879-09-01 00:00:01;1879-10-01 00:00:00;1879-09;13.4;G
1879-10-01 00:00:01;1879-11-01 00:00:00;1879-10;7.9;G
1879-11-01 00:00:01;1879-12-01 00:00:00;1879-11;2.2;G
1879-12-01 00:00:01;1880-01-01 00:00:00;1879-12;0.0;G
1880-01-01 00:00:01;1880-02-01 00:00:00;1880-01;-0.5;G
1880-02-01 00:00:01;1880-03-01 00:00:00;1880-02;0.1;G
1880-03-01 00:00:01;1880-04-01 00:00:00;1880-03;0.3;G
1880-04-01 00:00:01;1880-05-01 00:00:00;1880-04;3.9;G
1880-05-01 00:00:01;1880-06-01 00:00:00;1880-05;8.4;G
1880-06-01 00:00:01;1880-07-01 00:00:00;1880-06;13.5;G
1880-07-01 00:00:01;1880-08-01 00:00:00;1880-07;17.0;G
1880-08-01 00:00:01;1880-09-01 00:00:00;1880-08;16.7;G
1880-09-01 00:00:01;1880-10-01 00:00:00;1880-09;14.0;G
1880-10-01 00:00:01;1880-11-01 00:00:00;1880-10;4.3;G
1880-11-01 00:00:01;1880-12-01 00:00:00;1880-11;3.4;G
1880-12-01 00:00:01;1881-01-01 00:00:00;1880-12;0.1;G
1881-01-01 00:00:01;1881-02-01 00:00:00;1881-01;-3.3;G
1881-02-01 00:00:01;1881-03-01 00:00:00;1881-02;-3.2;G
1881-03-01 00:00:01;1881-04-01 00:00:00;1881-03;-3.9;G
1881-04-01 00:00:01;1881-05-01 00:00:00;1881-04;0.2;G
1881-05-01 00:00:01;1881-06-01 00:00:00;1881-05;7.5;G
1881-06-01 00:00:01;1881-07-01 00:00:00;1881-06;11.7;G
1881-07-01 00:00:01;1881-08-01 00:00:00;1881-07;15.9;G
1881-08-01 00:00:01;1881-09-01 00:00:00;1881-08;14.0;G
1881-09-01 00:00:01;1881-10-01 00:00:00;1881-09;11.7;G
1881-10-01 00:00:01;1881-11-01 00:00:00;1881-10;5.5;G
1881-11-01 00:00:01;1881-12-01 00:00:00;1881-11;4.3;G
1881-12-01 00:00:01;1882-01-01 00:00:00;1881-12;2.3;G
1882-01-01 00:00:01;1882-02-01 00:00:00;1882-01;2.8;G
1882-02-01 00:00:01;1882-03-01 00:00:00;1882-02;1.2;G
1882-03-01 00:00:01;1882-04-01 00:00:00;1882-03;2.8;G
1882-04-01 00:00:01;1882-05-01 00:00:00;1882-04;4.2;G
1882-05-01 00:00:01;1882-06-01 00:00:00;1882-05;9.2;G
1882-06-01 00:00:01;1882-07-01 00:00:00;1882-06;14.1;G
1882-07-01 00:00:01;1882-08-01 00:00:00;1882-07;17.1;G
1882-08-01 00:00:01;1882-09-01 00:00:00;1882-08;16.9;G
1882-09-01 00:00:01;1882-10-01 00:00:00;1882-09;13.7;G
1882-10-01 00:00:01;1882-11-01 00:00:00;1882-10;7.4;G
1882-11-01 00:00:01;1882-12-01 00:00:00;1882-11;1.7;G
1882-12-01 00:00:01;1883-01-01 00:00:00;1882-12;-1.5;G
1883-01-01 00:00:01;1883-02-01 00:00:00;1883-01;-0.4;G
1883-02-01 00:00:01;1883-03-01 00:00:00;1883-02;0.2;G
1883-03-01 00:00:01;1883-04-01 00:00:00;1883-03;-1.8;G
1883-04-01 00:00:01;1883-05-01 00:00:00;1883-04;3.1;G
1883-05-01 00:00:01;1883-06-01 00:00:00;1883-05;8.2;G
1883-06-01 00:00:01;1883-07-01 00:00:00;1883-06;14.2;G
1883-07-01 00:00:01;1883-08-01 00:00:00;1883-07;16.6;G
1883-08-01 00:00:01;1883-09-01 00:00:00;1883-08;14.9;G
1883-09-01 00:00:01;1883-10-01 00:00:00;1883-09;12.9;G
1883-10-01 00:00:01;1883-11-01 00:00:00;1883-10;8.3;G
1883-11-01 00:00:01;1883-12-01 00:00:00;1883-11;5.2;G
1883-12-01 00:00:01;1884-01-01 00:00:00;1883-12;1.6;G
1884-01-01 00:00:01;1884-02-01 00:00:00;1884-01;1.6;G
1884-02-01 00:00:01;1884-03-01 00:00:00;1884-02;1.3;G
1884-03-01 00:00:01;1884-04-01 00:00:00;1884-03;1.6;G
1884-04-01 00:00:01;1884-05-01 00:00:00;1884-04;2.5;G
1884-05-01 00:00:01;1884-06-01 00:00:00;1884-05;8.0;G
1884-06-01 00:00:01;1884-07-01 00:00:00;1884-06;12.1;G
1884-07-01 00:00:01;1884-08-01 00:00:00;1884-07;16.6;G
1884-08-01 00:00:01;1884-09-01 00:00:00;1884-08;14.4;G
1884-09-01 00:00:01;1884-10-01 00:00:00;1884-09;14.7;G
1884-10-01 00:00:01;1884-11-01 00:00:00;1884-10;8.9;G
1884-11-01 00:00:01;1884-12-01 00:00:00;1884-11;2.1;G
1884-12-01 00:00:01;1885-01-01 00:00:00;1884-12;1.4;G
1885-01-01 00:00:01;1885-02-01 00:00:00;1885-01;-0.1;G
1885-02-01 00:00:01;1885-03-01 00:00:00;1885-02;0.8;G
1885-03-01 00:00:01;1885-04-01 00:00:00;1885-03;1.1;G
1885-04-01 00:00:01;1885-05-01 00:00:00;1885-04;5.3;G
1885-05-01 00:00:01;1885-06-01 00:00:00;1885-05;6.9;G
1885-06-01 00:00:01;1885-07-01 00:00:00;1885-06;13.4;G
1885-07-01 00:00:01;1885-08-01 00:00:00;1885-07;16.3;G
1885-08-01 00:00:01;1885-09-01 00:00:00;1885-08;13.1;G
1885-09-01 00:00:01;1885-10-01 00:00:00;1885-09;11.1;G
1885-10-01 00:00:01;1885-11-01 00:00:00;1885-10;6.9;G
1885-11-01 00:00:01;1885-12-01 00:00:00;1885-11;3.2;G
1885-12-01 00:00:01;1886-01-01 00:00:00;1885-12;1.4;G
1886-01-01 00:00:01;1886-02-01 00:00:00;1886-01;-1.0;G
1886-02-01 00:00:01;1886-03-01 00:00:00;1886-02;-2.9;G
1886-03-01 00:00:01;1886-04-01 00:00:00;1886-03;-1.2;G
1886-04-01 00:00:01;1886-05-01 00:00:00;1886-04;4.7;G
1886-05-01 00:00:01;1886-06-01 00:00:00;1886-05;8.8;G
1886-06-01 00:00:01;1886-07-01 00:00:00;1886-06;13.4;G
1886-07-01 00:00:01;1886-08-01 00:00:00;1886-07;16.1;G
1886-08-01 00:00:01;1886-09-01 00:00:00;1886-08;16.5;G
1886-09-01 00:00:01;1886-10-01 00:00:00;1886-09;13.2;G
1886-10-01 00:00:01;1886-11-01 00:00:00;1886-10;7.6;G
1886-11-01 00:00:01;1886-12-01 00:00:00;1886-11;6.0;G
1886-12-01 00:00:01;1887-01-01 00:00:00;1886-12;1.2;G
1887-01-01 00:00:01;1887-02-01 00:00:00;1887-01;0.8;G
1887-02-01 00:00:01;1887-03-01 00:00:00;1887-02;0.9;G
1887-03-01 00:00:01;1887-04-01 00:00:00;1887-03;0.8;G
1887-04-01 00:00:01;1887-05-01 00:00:00;1887-04;4.3;G
1887-05-01 00:00:01;1887-06-01 00:00:00;1887-05;8.2;G
1887-06-01 00:00:01;1887-07-01 00:00:00;1887-06;12.2;G
1887-07-01 00:00:01;1887-08-01 00:00:00;1887-07;16.7;G
1887-08-01 00:00:01;1887-09-01 00:00:00;1887-08;15.4;G
1887-09-01 00:00:01;1887-10-01 00:00:00;1887-09;12.8;G
1887-10-01 00:00:01;1887-11-01 00:00:00;1887-10;7.0;G
1887-11-01 00:00:01;1887-12-01 00:00:00;1887-11;3.7;G
1887-12-01 00:00:01;1888-01-01 00:00:00;1887-12;0.9;G
1888-01-01 00:00:01;1888-02-01 00:00:00;1888-01;-0.8;G
1888-02-01 00:00:01;1888-03-01 00:00:00;1888-02;-3.3;G
1888-03-01 00:00:01;1888-04-01 00:00:00;1888-03;-4.7;G
1888-04-01 00:00:01;1888-05-01 00:00:00;1888-04;0.6;G
1888-05-01 00:00:01;1888-06-01 00:00:00;1888-05;7.1;G
1888-06-01 00:00:01;1888-07-01 00:00:00;1888-06;11.5;G
1888-07-01 00:00:01;1888-08-01 00:00:00;1888-07;14.2;G
1888-08-01 00:00:01;1888-09-01 00:00:00;1888-08;14.4;G
1888-09-01 00:00:01;1888-10-01 00:00:00;1888-09;12.0;G
1888-10-01 00:00:01;1888-11-01 00:00:00;1888-10;6.6;G
1888-11-01 00:00:01;1888-12-01 00:00:00;1888-11;2.7;G
1888-12-01 00:00:01;1889-01-01 00:00:00;1888-12;1.5;G
1889-01-01 00:00:01;1889-02-01 00:00:00;1889-01;-0.7;G
1889-02-01 00:00:01;1889-03-01 00:00:00;1889-02;-2.8;G
