Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Roma;78310;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medel, 1 gång per månad;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1918-02-01 00:00:00;1974-06-30 23:59:59;32.0;57.5069;18.4539

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1931-12-01 00:00:01;1932-01-01 00:00:00;1931-12;-0.2;G
1932-01-01 00:00:01;1932-02-01 00:00:00;1932-01;1.6;G
1932-02-01 00:00:01;1932-03-01 00:00:00;1932-02;-1.9;G
1932-03-01 00:00:01;1932-04-01 00:00:00;1932-03;-2.0;G
1932-04-01 00:00:01;1932-05-01 00:00:00;1932-04;4.4;G
1932-05-01 00:00:01;1932-06-01 00:00:00;1932-05;9.5;G
1932-06-01 00:00:01;1932-07-01 00:00:00;1932-06;12.2;G
1932-07-01 00:00:01;1932-08-01 00:00:00;1932-07;18.5;G
1932-08-01 00:00:01;1932-09-01 00:00:00;1932-08;15.4;G
1932-09-01 00:00:01;1932-10-01 00:00:00;1932-09;12.2;G
1932-10-01 00:00:01;1932-11-01 00:00:00;1932-10;6.0;G
1932-11-01 00:00:01;1932-12-01 00:00:00;1932-11;3.2;G
1932-12-01 00:00:01;1933-01-01 00:00:00;1932-12;2.4;G
1933-01-01 00:00:01;1933-02-01 00:00:00;1933-01;-1.8;G
1933-02-01 00:00:01;1933-03-01 00:00:00;1933-02;-2.2;G
1933-03-01 00:00:01;1933-04-01 00:00:00;1933-03;1.9;G
1933-04-01 00:00:01;1933-05-01 00:00:00;1933-04;3.1;G
1933-05-01 00:00:01;1933-06-01 00:00:00;1933-05;8.2;G
1933-06-01 00:00:01;1933-07-01 00:00:00;1933-06;14.4;G
1933-07-01 00:00:01;1933-08-01 00:00:00;1933-07;17.3;G
1933-08-01 00:00:01;1933-09-01 00:00:00;1933-08;15.2;G
1933-09-01 00:00:01;1933-10-01 00:00:00;1933-09;11.4;G
1933-10-01 00:00:01;1933-11-01 00:00:00;1933-10;7.9;G
1933-11-01 00:00:01;1933-12-01 00:00:00;1933-11;2.0;G
1933-12-01 00:00:01;1934-01-01 00:00:00;1933-12;-1.5;G
1934-01-01 00:00:01;1934-02-01 00:00:00;1934-01;0.5;G
1934-02-01 00:00:01;1934-03-01 00:00:00;1934-02;1.1;G
1934-03-01 00:00:01;1934-04-01 00:00:00;1934-03;1.6;G
1934-04-01 00:00:01;1934-05-01 00:00:00;1934-04;5.4;G
1934-05-01 00:00:01;1934-06-01 00:00:00;1934-05;11.7;G
1934-06-01 00:00:01;1934-07-01 00:00:00;1934-06;14.2;G
1934-07-01 00:00:01;1934-08-01 00:00:00;1934-07;15.9;G
1934-08-01 00:00:01;1934-09-01 00:00:00;1934-08;16.4;G
1934-09-01 00:00:01;1934-10-01 00:00:00;1934-09;14.2;G
1934-10-01 00:00:01;1934-11-01 00:00:00;1934-10;9.3;G
1934-11-01 00:00:01;1934-12-01 00:00:00;1934-11;4.6;G
1934-12-01 00:00:01;1935-01-01 00:00:00;1934-12;2.5;G
1935-01-01 00:00:01;1935-02-01 00:00:00;1935-01;-1.9;G
1935-02-01 00:00:01;1935-03-01 00:00:00;1935-02;-0.2;G
1935-03-01 00:00:01;1935-04-01 00:00:00;1935-03;0.1;G
1935-04-01 00:00:01;1935-05-01 00:00:00;1935-04;4.8;G
1935-05-01 00:00:01;1935-06-01 00:00:00;1935-05;7.5;G
1935-06-01 00:00:01;1935-07-01 00:00:00;1935-06;14.8;G
1935-07-01 00:00:01;1935-08-01 00:00:00;1935-07;16.3;G
1935-08-01 00:00:01;1935-09-01 00:00:00;1935-08;15.3;G
1935-09-01 00:00:01;1935-10-01 00:00:00;1935-09;12.2;G
1935-10-01 00:00:01;1935-11-01 00:00:00;1935-10;8.1;G
1935-11-01 00:00:01;1935-12-01 00:00:00;1935-11;4.4;G
1935-12-01 00:00:01;1936-01-01 00:00:00;1935-12;1.4;G
1936-01-01 00:00:01;1936-02-01 00:00:00;1936-01;0.7;G
1936-02-01 00:00:01;1936-03-01 00:00:00;1936-02;-3.0;G
1936-03-01 00:00:01;1936-04-01 00:00:00;1936-03;1.1;G
1936-04-01 00:00:01;1936-05-01 00:00:00;1936-04;4.0;G
1936-05-01 00:00:01;1936-06-01 00:00:00;1936-05;9.5;G
1936-06-01 00:00:01;1936-07-01 00:00:00;1936-06;16.6;G
1936-07-01 00:00:01;1936-08-01 00:00:00;1936-07;18.0;G
1936-08-01 00:00:01;1936-09-01 00:00:00;1936-08;15.6;G
1936-09-01 00:00:01;1936-10-01 00:00:00;1936-09;10.3;G
1936-10-01 00:00:01;1936-11-01 00:00:00;1936-10;5.0;G
1936-11-01 00:00:01;1936-12-01 00:00:00;1936-11;4.2;G
1936-12-01 00:00:01;1937-01-01 00:00:00;1936-12;3.0;G
1937-01-01 00:00:01;1937-02-01 00:00:00;1937-01;-2.3;G
1937-02-01 00:00:01;1937-03-01 00:00:00;1937-02;-1.5;G
1937-03-01 00:00:01;1937-04-01 00:00:00;1937-03;-0.6;G
1937-04-01 00:00:01;1937-05-01 00:00:00;1937-04;6.0;G
1937-05-01 00:00:01;1937-06-01 00:00:00;1937-05;12.2;G
1937-06-01 00:00:01;1937-07-01 00:00:00;1937-06;15.1;G
1937-07-01 00:00:01;1937-08-01 00:00:00;1937-07;17.6;G
1937-08-01 00:00:01;1937-09-01 00:00:00;1937-08;17.7;G
1937-09-01 00:00:01;1937-10-01 00:00:00;1937-09;12.8;G
1937-10-01 00:00:01;1937-11-01 00:00:00;1937-10;8.3;G
1937-11-01 00:00:01;1937-12-01 00:00:00;1937-11;3.4;G
1937-12-01 00:00:01;1938-01-01 00:00:00;1937-12;-1.4;G
1938-01-01 00:00:01;1938-02-01 00:00:00;1938-01;-0.5;G
1938-02-01 00:00:01;1938-03-01 00:00:00;1938-02;0.9;G
1938-03-01 00:00:01;1938-04-01 00:00:00;1938-03;4.3;G
1938-04-01 00:00:01;1938-05-01 00:00:00;1938-04;4.5;G
1938-05-01 00:00:01;1938-06-01 00:00:00;1938-05;8.8;G
1938-06-01 00:00:01;1938-07-01 00:00:00;1938-06;14.2;G
1938-07-01 00:00:01;1938-08-01 00:00:00;1938-07;16.9;G
1938-08-01 00:00:01;1938-09-01 00:00:00;1938-08;17.6;G
1938-09-01 00:00:01;1938-10-01 00:00:00;1938-09;13.3;G
1938-10-01 00:00:01;1938-11-01 00:00:00;1938-10;9.2;G
1938-11-01 00:00:01;1938-12-01 00:00:00;1938-11;5.5;G
1938-12-01 00:00:01;1939-01-01 00:00:00;1938-12;-1.0;G
1939-01-01 00:00:01;1939-02-01 00:00:00;1939-01;0.2;G
1939-02-01 00:00:01;1939-03-01 00:00:00;1939-02;2.5;G
1939-03-01 00:00:01;1939-04-01 00:00:00;1939-03;0.4;G
1939-04-01 00:00:01;1939-05-01 00:00:00;1939-04;4.9;G
1939-05-01 00:00:01;1939-06-01 00:00:00;1939-05;9.1;G
1939-06-01 00:00:01;1939-07-01 00:00:00;1939-06;15.0;G
1939-07-01 00:00:01;1939-08-01 00:00:00;1939-07;17.9;G
1939-08-01 00:00:01;1939-09-01 00:00:00;1939-08;19.4;G
1939-09-01 00:00:01;1939-10-01 00:00:00;1939-09;12.4;G
1939-10-01 00:00:01;1939-11-01 00:00:00;1939-10;3.7;G
1939-11-01 00:00:01;1939-12-01 00:00:00;1939-11;3.8;G
1939-12-01 00:00:01;1940-01-01 00:00:00;1939-12;-0.7;G
1940-01-01 00:00:01;1940-02-01 00:00:00;1940-01;-6.1;G
1940-02-01 00:00:01;1940-03-01 00:00:00;1940-02;-8.8;G
1940-03-01 00:00:01;1940-04-01 00:00:00;1940-03;-4.4;G
1940-04-01 00:00:01;1940-05-01 00:00:00;1940-04;2.2;G
1940-05-01 00:00:01;1940-06-01 00:00:00;1940-05;10.3;G
1940-06-01 00:00:01;1940-07-01 00:00:00;1940-06;15.1;G
1940-07-01 00:00:01;1940-08-01 00:00:00;1940-07;17.7;G
1940-08-01 00:00:01;1940-09-01 00:00:00;1940-08;14.4;G
1940-09-01 00:00:01;1940-10-01 00:00:00;1940-09;10.4;G
1940-10-01 00:00:01;1940-11-01 00:00:00;1940-10;6.3;G
1940-11-01 00:00:01;1940-12-01 00:00:00;1940-11;4.0;G
1940-12-01 00:00:01;1941-01-01 00:00:00;1940-12;-1.0;G
1941-01-01 00:00:01;1941-02-01 00:00:00;1941-01;-8.2;G
1941-02-01 00:00:01;1941-03-01 00:00:00;1941-02;-4.0;G
1941-03-01 00:00:01;1941-04-01 00:00:00;1941-03;-2.4;G
1941-04-01 00:00:01;1941-05-01 00:00:00;1941-04;1.1;G
1941-05-01 00:00:01;1941-06-01 00:00:00;1941-05;7.3;G
1941-06-01 00:00:01;1941-07-01 00:00:00;1941-06;13.4;G
1941-07-01 00:00:01;1941-08-01 00:00:00;1941-07;19.0;G
1941-08-01 00:00:01;1941-09-01 00:00:00;1941-08;15.0;G
1941-09-01 00:00:01;1941-10-01 00:00:00;1941-09;10.5;G
1941-10-01 00:00:01;1941-11-01 00:00:00;1941-10;5.8;G
1941-11-01 00:00:01;1941-12-01 00:00:00;1941-11;1.2;G
1941-12-01 00:00:01;1942-01-01 00:00:00;1941-12;0.0;G
1942-01-01 00:00:01;1942-02-01 00:00:00;1942-01;-8.8;G
1942-02-01 00:00:01;1942-03-01 00:00:00;1942-02;-9.3;G
1942-03-01 00:00:01;1942-04-01 00:00:00;1942-03;-7.8;G
1942-04-01 00:00:01;1942-05-01 00:00:00;1942-04;3.0;G
1942-05-01 00:00:01;1942-06-01 00:00:00;1942-05;7.6;G
1942-06-01 00:00:01;1942-07-01 00:00:00;1942-06;12.6;G
1942-07-01 00:00:01;1942-08-01 00:00:00;1942-07;15.5;G
1942-08-01 00:00:01;1942-09-01 00:00:00;1942-08;16.3;G
1942-09-01 00:00:01;1942-10-01 00:00:00;1942-09;12.3;G
1942-10-01 00:00:01;1942-11-01 00:00:00;1942-10;8.3;G
1942-11-01 00:00:01;1942-12-01 00:00:00;1942-11;2.9;G
1942-12-01 00:00:01;1943-01-01 00:00:00;1942-12;1.2;G
1943-01-01 00:00:01;1943-02-01 00:00:00;1943-01;-1.8;G
1943-02-01 00:00:01;1943-03-01 00:00:00;1943-02;2.2;G
1943-03-01 00:00:01;1943-04-01 00:00:00;1943-03;2.3;G
1943-04-01 00:00:01;1943-05-01 00:00:00;1943-04;6.6;G
1943-05-01 00:00:01;1943-06-01 00:00:00;1943-05;10.0;G
1943-06-01 00:00:01;1943-07-01 00:00:00;1943-06;14.9;G
1943-07-01 00:00:01;1943-08-01 00:00:00;1943-07;16.6;G
1943-08-01 00:00:01;1943-09-01 00:00:00;1943-08;15.7;G
1943-09-01 00:00:01;1943-10-01 00:00:00;1943-09;12.4;G
1943-10-01 00:00:01;1943-11-01 00:00:00;1943-10;9.4;G
1943-11-01 00:00:01;1943-12-01 00:00:00;1943-11;3.6;G
1943-12-01 00:00:01;1944-01-01 00:00:00;1943-12;1.1;G
1944-01-01 00:00:01;1944-02-01 00:00:00;1944-01;0.6;G
1944-02-01 00:00:01;1944-03-01 00:00:00;1944-02;-0.5;G
1944-03-01 00:00:01;1944-04-01 00:00:00;1944-03;-0.3;G
1944-04-01 00:00:01;1944-05-01 00:00:00;1944-04;3.3;G
1944-05-01 00:00:01;1944-06-01 00:00:00;1944-05;9.1;G
1944-06-01 00:00:01;1944-07-01 00:00:00;1944-06;13.1;G
1944-07-01 00:00:01;1944-08-01 00:00:00;1944-07;18.6;G
1944-08-01 00:00:01;1944-09-01 00:00:00;1944-08;18.2;G
1944-09-01 00:00:01;1944-10-01 00:00:00;1944-09;12.3;G
1944-10-01 00:00:01;1944-11-01 00:00:00;1944-10;8.3;G
1944-11-01 00:00:01;1944-12-01 00:00:00;1944-11;3.6;G
1944-12-01 00:00:01;1945-01-01 00:00:00;1944-12;1.7;G
1945-01-01 00:00:01;1945-02-01 00:00:00;1945-01;-1.2;G
1945-02-01 00:00:01;1945-03-01 00:00:00;1945-02;0.3;G
1945-03-01 00:00:01;1945-04-01 00:00:00;1945-03;2.5;G
1945-04-01 00:00:01;1945-05-01 00:00:00;1945-04;5.3;G
1945-05-01 00:00:01;1945-06-01 00:00:00;1945-05;10.0;G
1945-06-01 00:00:01;1945-07-01 00:00:00;1945-06;14.2;G
1945-07-01 00:00:01;1945-08-01 00:00:00;1945-07;18.8;G
1945-08-01 00:00:01;1945-09-01 00:00:00;1945-08;17.5;G
1945-09-01 00:00:01;1945-10-01 00:00:00;1945-09;11.8;G
1945-10-01 00:00:01;1945-11-01 00:00:00;1945-10;7.3;G
1945-11-01 00:00:01;1945-12-01 00:00:00;1945-11;3.9;G
1945-12-01 00:00:01;1946-01-01 00:00:00;1945-12;-0.1;G
1946-01-01 00:00:01;1946-02-01 00:00:00;1946-01;-0.7;G
1946-02-01 00:00:01;1946-03-01 00:00:00;1946-02;-1.9;G
1946-03-01 00:00:01;1946-04-01 00:00:00;1946-03;-0.2;G
1946-04-01 00:00:01;1946-05-01 00:00:00;1946-04;6.6;G
1946-05-01 00:00:01;1946-06-01 00:00:00;1946-05;9.4;G
1946-06-01 00:00:01;1946-07-01 00:00:00;1946-06;13.9;G
1946-07-01 00:00:01;1946-08-01 00:00:00;1946-07;17.9;G
1946-08-01 00:00:01;1946-09-01 00:00:00;1946-08;16.0;G
1946-09-01 00:00:01;1946-10-01 00:00:00;1946-09;13.3;G
1946-10-01 00:00:01;1946-11-01 00:00:00;1946-10;5.8;G
1946-11-01 00:00:01;1946-12-01 00:00:00;1946-11;3.1;G
