Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/07/1948 00:00,01/08/1948 00:00,1948-07,17.1,G,57.6614,18.3428,,
01/08/1948 00:00,01/09/1948 00:00,1948-08,15.9,G,57.6614,18.3428,,
01/09/1948 00:00,01/10/1948 00:00,1948-09,13.1,G,57.6614,18.3428,,
01/10/1948 00:00,01/11/1948 00:00,1948-10,7.4,G,57.6614,18.3428,,
01/11/1948 00:00,01/12/1948 00:00,1948-11,3.6,G,57.6614,18.3428,,
01/12/1948 00:00,01/01/1949 00:00,1948-12,3.3,G,57.6614,18.3428,,
01/01/1949 00:00,01/02/1949 00:00,1949-01,1.6,Y,57.6614,18.3428,,
01/02/1949 00:00,01/03/1949 00:00,1949-02,1.9,G,57.6614,18.3428,,
01/03/1949 00:00,01/04/1949 00:00,1949-03,0.1,Y,57.6614,18.3428,,
01/04/1949 00:00,01/05/1949 00:00,1949-04,5.7,G,57.6614,18.3428,,
01/05/1949 00:00,01/06/1949 00:00,1949-05,11.6,G,57.6614,18.3428,,
01/06/1949 00:00,01/07/1949 00:00,1949-06,12.8,G,57.6614,18.3428,,
01/07/1949 00:00,01/08/1949 00:00,1949-07,17.1,G,57.6614,18.3428,,
01/08/1949 00:00,01/09/1949 00:00,1949-08,15.5,G,57.6614,18.3428,,
01/09/1949 00:00,01/10/1949 00:00,1949-09,15.5,G,57.6614,18.3428,,
01/10/1949 00:00,01/11/1949 00:00,1949-10,9.2,Y,57.6614,18.3428,,
01/11/1949 00:00,01/12/1949 00:00,1949-11,5.3,G,57.6614,18.3428,,
01/12/1949 00:00,01/01/1950 00:00,1949-12,3.1,G,57.6614,18.3428,,
01/01/1950 00:00,01/02/1950 00:00,1950-01,-3.2,Y,57.6614,18.3428,,
01/02/1950 00:00,01/03/1950 00:00,1950-02,0.1,Y,57.6614,18.3428,,
01/03/1950 00:00,01/04/1950 00:00,1950-03,1.9,Y,57.6614,18.3428,,
01/04/1950 00:00,01/05/1950 00:00,1950-04,5.5,G,57.6614,18.3428,,
01/05/1950 00:00,01/06/1950 00:00,1950-05,10.3,G,57.6614,18.3428,,
01/06/1950 00:00,01/07/1950 00:00,1950-06,15.2,G,57.6614,18.3428,,
01/07/1950 00:00,01/08/1950 00:00,1950-07,16.1,G,57.6614,18.3428,,
01/08/1950 00:00,01/09/1950 00:00,1950-08,16.9,G,57.6614,18.3428,,
01/09/1950 00:00,01/10/1950 00:00,1950-09,13.1,G,57.6614,18.3428,,
01/10/1950 00:00,01/11/1950 00:00,1950-10,8,Y,57.6614,18.3428,,
01/11/1950 00:00,01/12/1950 00:00,1950-11,3.8,Y,57.6614,18.3428,,
01/12/1950 00:00,01/01/1951 00:00,1950-12,0.9,Y,57.6614,18.3428,,
01/01/1951 00:00,01/02/1951 00:00,1951-01,-1.4,Y,57.6614,18.3428,,
01/02/1951 00:00,01/03/1951 00:00,1951-02,-1.2,Y,57.6614,18.3428,,
01/03/1951 00:00,01/04/1951 00:00,1951-03,-2.3,Y,57.6614,18.3428,,
01/04/1951 00:00,01/05/1951 00:00,1951-04,4.8,Y,57.6614,18.3428,,
01/05/1951 00:00,01/06/1951 00:00,1951-05,6.7,Y,57.6614,18.3428,,
01/06/1951 00:00,01/07/1951 00:00,1951-06,13.5,Y,57.6614,18.3428,,
01/07/1951 00:00,01/08/1951 00:00,1951-07,15.8,Y,57.6614,18.3428,,
01/08/1951 00:00,01/09/1951 00:00,1951-08,17.4,Y,57.6614,18.3428,,
01/09/1951 00:00,01/10/1951 00:00,1951-09,13.7,Y,57.6614,18.3428,,
01/10/1951 00:00,01/11/1951 00:00,1951-10,8.3,Y,57.6614,18.3428,,
01/11/1951 00:00,01/12/1951 00:00,1951-11,5.2,Y,57.6614,18.3428,,
01/12/1951 00:00,01/01/1952 00:00,1951-12,3.6,Y,57.6614,18.3428,,
01/01/1952 00:00,01/02/1952 00:00,1952-01,0.1,Y,57.6614,18.3428,,
01/02/1952 00:00,01/03/1952 00:00,1952-02,-1.1,Y,57.6614,18.3428,,
01/03/1952 00:00,01/04/1952 00:00,1952-03,-2.8,Y,57.6614,18.3428,,
01/04/1952 00:00,01/05/1952 00:00,1952-04,6,Y,57.6614,18.3428,,
01/05/1952 00:00,01/06/1952 00:00,1952-05,7.4,Y,57.6614,18.3428,,
01/06/1952 00:00,01/07/1952 00:00,1952-06,12.9,Y,57.6614,18.3428,,
01/07/1952 00:00,01/08/1952 00:00,1952-07,15.8,Y,57.6614,18.3428,,
01/08/1952 00:00,01/09/1952 00:00,1952-08,15.1,Y,57.6614,18.3428,,
01/09/1952 00:00,01/10/1952 00:00,1952-09,9.8,Y,57.6614,18.3428,,
01/10/1952 00:00,01/11/1952 00:00,1952-10,6,Y,57.6614,18.3428,,
01/11/1952 00:00,01/12/1952 00:00,1952-11,1.5,Y,57.6614,18.3428,,
01/12/1952 00:00,01/01/1953 00:00,1952-12,0.3,Y,57.6614,18.3428,,
01/01/1953 00:00,01/02/1953 00:00,1953-01,-0.6,Y,57.6614,18.3428,,
01/02/1953 00:00,01/03/1953 00:00,1953-02,-2.3,Y,57.6614,18.3428,,
01/03/1953 00:00,01/04/1953 00:00,1953-03,2.4,Y,57.6614,18.3428,,
01/04/1953 00:00,01/05/1953 00:00,1953-04,5.6,Y,57.6614,18.3428,,
01/05/1953 00:00,01/06/1953 00:00,1953-05,9.4,Y,57.6614,18.3428,,
01/06/1953 00:00,01/07/1953 00:00,1953-06,15.6,Y,57.6614,18.3428,,
01/07/1953 00:00,01/08/1953 00:00,1953-07,17.1,Y,57.6614,18.3428,,
01/08/1953 00:00,01/09/1953 00:00,1953-08,15.8,Y,57.6614,18.3428,,
01/09/1953 00:00,01/10/1953 00:00,1953-09,12,Y,57.6614,18.3428,,
01/10/1953 00:00,01/11/1953 00:00,1953-10,9.9,Y,57.6614,18.3428,,
01/11/1953 00:00,01/12/1953 00:00,1953-11,4.9,Y,57.6614,18.3428,,
01/12/1953 00:00,01/01/1954 00:00,1953-12,2.1,Y,57.6614,18.3428,,
01/01/1954 00:00,01/02/1954 00:00,1954-01,-1.7,Y,57.6614,18.3428,,
01/02/1954 00:00,01/03/1954 00:00,1954-02,-5.4,Y,57.6614,18.3428,,
01/03/1954 00:00,01/04/1954 00:00,1954-03,0.8,Y,57.6614,18.3428,,
01/04/1954 00:00,01/05/1954 00:00,1954-04,2.4,Y,57.6614,18.3428,,
01/05/1954 00:00,01/06/1954 00:00,1954-05,9.9,Y,57.6614,18.3428,,
01/06/1954 00:00,01/07/1954 00:00,1954-06,14.3,Y,57.6614,18.3428,,
01/07/1954 00:00,01/08/1954 00:00,1954-07,15.7,Y,57.6614,18.3428,,
01/08/1954 00:00,01/09/1954 00:00,1954-08,15.4,Y,57.6614,18.3428,,
01/09/1954 00:00,01/10/1954 00:00,1954-09,12.6,Y,57.6614,18.3428,,
01/10/1954 00:00,01/11/1954 00:00,1954-10,7.4,Y,57.6614,18.3428,,
01/11/1954 00:00,01/12/1954 00:00,1954-11,2.7,Y,57.6614,18.3428,,
01/12/1954 00:00,01/01/1955 00:00,1954-12,2.6,Y,57.6614,18.3428,,
01/01/1955 00:00,01/02/1955 00:00,1955-01,-0.8,Y,57.6614,18.3428,,
01/02/1955 00:00,01/03/1955 00:00,1955-02,-2.7,Y,57.6614,18.3428,,
01/03/1955 00:00,01/04/1955 00:00,1955-03,-2,Y,57.6614,18.3428,,
01/04/1955 00:00,01/05/1955 00:00,1955-04,1.1,Y,57.6614,18.3428,,
01/05/1955 00:00,01/06/1955 00:00,1955-05,7,Y,57.6614,18.3428,,
01/06/1955 00:00,01/07/1955 00:00,1955-06,11.8,Y,57.6614,18.3428,,
01/07/1955 00:00,01/08/1955 00:00,1955-07,17.6,Y,57.6614,18.3428,,
01/08/1955 00:00,01/09/1955 00:00,1955-08,18,Y,57.6614,18.3428,,
01/09/1955 00:00,01/10/1955 00:00,1955-09,14.8,Y,57.6614,18.3428,,
01/10/1955 00:00,01/11/1955 00:00,1955-10,8.4,Y,57.6614,18.3428,,
01/11/1955 00:00,01/12/1955 00:00,1955-11,4,Y,57.6614,18.3428,,
01/12/1955 00:00,01/01/1956 00:00,1955-12,-0.5,Y,57.6614,18.3428,,
01/01/1956 00:00,01/02/1956 00:00,1956-01,-1.5,Y,57.6614,18.3428,,
01/02/1956 00:00,01/03/1956 00:00,1956-02,-6.4,Y,57.6614,18.3428,,
01/03/1956 00:00,01/04/1956 00:00,1956-03,-1.5,Y,57.6614,18.3428,,
01/04/1956 00:00,01/05/1956 00:00,1956-04,1.2,Y,57.6614,18.3428,,
01/05/1956 00:00,01/06/1956 00:00,1956-05,9.5,Y,57.6614,18.3428,,
01/06/1956 00:00,01/07/1956 00:00,1956-06,13.8,Y,57.6614,18.3428,,
01/07/1956 00:00,01/08/1956 00:00,1956-07,15.3,Y,57.6614,18.3428,,
01/08/1956 00:00,01/09/1956 00:00,1956-08,13.8,Y,57.6614,18.3428,,
01/09/1956 00:00,01/10/1956 00:00,1956-09,11.2,Y,57.6614,18.3428,,
01/10/1956 00:00,01/11/1956 00:00,1956-10,7.1,Y,57.6614,18.3428,,
01/11/1956 00:00,01/12/1956 00:00,1956-11,0.6,Y,57.6614,18.3428,,
01/12/1956 00:00,01/01/1957 00:00,1956-12,1.3,Y,57.6614,18.3428,,
01/01/1957 00:00,01/02/1957 00:00,1957-01,1,Y,57.6614,18.3428,,
01/02/1957 00:00,01/03/1957 00:00,1957-02,0.7,Y,57.6614,18.3428,,
01/03/1957 00:00,01/04/1957 00:00,1957-03,-0.5,Y,57.6614,18.3428,,
01/04/1957 00:00,01/05/1957 00:00,1957-04,2.9,Y,57.6614,18.3428,,
01/05/1957 00:00,01/06/1957 00:00,1957-05,7.8,Y,57.6614,18.3428,,
01/06/1957 00:00,01/07/1957 00:00,1957-06,13.1,Y,57.6614,18.3428,,
01/07/1957 00:00,01/08/1957 00:00,1957-07,17.4,Y,57.6614,18.3428,,
01/08/1957 00:00,01/09/1957 00:00,1957-08,15.4,Y,57.6614,18.3428,,
01/09/1957 00:00,01/10/1957 00:00,1957-09,10.4,Y,57.6614,18.3428,,
01/10/1957 00:00,01/11/1957 00:00,1957-10,8.2,Y,57.6614,18.3428,,
01/11/1957 00:00,01/12/1957 00:00,1957-11,4.4,Y,57.6614,18.3428,,
01/12/1957 00:00,01/01/1958 00:00,1957-12,1,Y,57.6614,18.3428,,
01/01/1958 00:00,01/02/1958 00:00,1958-01,-1.4,Y,57.6614,18.3428,,
01/02/1958 00:00,01/03/1958 00:00,1958-02,-3.5,Y,57.6614,18.3428,,
01/03/1958 00:00,01/04/1958 00:00,1958-03,-3.7,Y,57.6614,18.3428,,
01/04/1958 00:00,01/05/1958 00:00,1958-04,2.1,Y,57.6614,18.3428,,
01/05/1958 00:00,01/06/1958 00:00,1958-05,9,Y,57.6614,18.3428,,
01/06/1958 00:00,01/07/1958 00:00,1958-06,12.7,Y,57.6614,18.3428,,
01/07/1958 00:00,01/08/1958 00:00,1958-07,16,Y,57.6614,18.3428,,
01/08/1958 00:00,01/09/1958 00:00,1958-08,14.9,Y,57.6614,18.3428,,
01/09/1958 00:00,01/10/1958 00:00,1958-09,12.4,Y,57.6614,18.3428,,
01/10/1958 00:00,01/11/1958 00:00,1958-10,9.1,Y,57.6614,18.3428,,
01/11/1958 00:00,01/12/1958 00:00,1958-11,5.3,Y,57.6614,18.3428,,
01/12/1958 00:00,01/01/1959 00:00,1958-12,1,Y,57.6614,18.3428,,
01/01/1959 00:00,01/02/1959 00:00,1959-01,-1,Y,57.6614,18.3428,,
01/02/1959 00:00,01/03/1959 00:00,1959-02,0.2,Y,57.6614,18.3428,,
01/03/1959 00:00,01/04/1959 00:00,1959-03,1.9,Y,57.6614,18.3428,,
01/04/1959 00:00,01/05/1959 00:00,1959-04,5.7,Y,57.6614,18.3428,,
01/05/1959 00:00,01/06/1959 00:00,1959-05,9.1,Y,57.6614,18.3428,,
01/06/1959 00:00,01/07/1959 00:00,1959-06,14.4,Y,57.6614,18.3428,,
01/07/1959 00:00,01/08/1959 00:00,1959-07,18.5,Y,57.6614,18.3428,,
01/08/1959 00:00,01/09/1959 00:00,1959-08,17.9,Y,57.6614,18.3428,,
01/09/1959 00:00,01/10/1959 00:00,1959-09,11.8,Y,57.6614,18.3428,,
01/10/1959 00:00,01/11/1959 00:00,1959-10,8.3,Y,57.6614,18.3428,,
01/11/1959 00:00,01/12/1959 00:00,1959-11,4.7,Y,57.6614,18.3428,,
01/12/1959 00:00,01/01/1960 00:00,1959-12,0.2,Y,57.6614,18.3428,,
01/01/1960 00:00,01/02/1960 00:00,1960-01,-1.7,Y,57.6614,18.3428,,
01/02/1960 00:00,01/03/1960 00:00,1960-02,-3.2,Y,57.6614,18.3428,,
01/03/1960 00:00,01/04/1960 00:00,1960-03,-1.1,Y,57.6614,18.3428,,
01/04/1960 00:00,01/05/1960 00:00,1960-04,3.7,Y,57.6614,18.3428,,
01/05/1960 00:00,01/06/1960 00:00,1960-05,9.2,Y,57.6614,18.3428,,
01/06/1960 00:00,01/07/1960 00:00,1960-06,14.9,Y,57.6614,18.3428,,
01/07/1960 00:00,01/08/1960 00:00,1960-07,15.7,Y,57.6614,18.3428,,
01/08/1960 00:00,01/09/1960 00:00,1960-08,15.4,Y,57.6614,18.3428,,
01/09/1960 00:00,01/10/1960 00:00,1960-09,12.1,Y,57.6614,18.3428,,
01/10/1960 00:00,01/11/1960 00:00,1960-10,6.5,Y,57.6614,18.3428,,
01/11/1960 00:00,01/12/1960 00:00,1960-11,4.1,Y,57.6614,18.3428,,
01/12/1960 00:00,01/01/1961 00:00,1960-12,2.9,Y,57.6614,18.3428,,
01/01/1961 00:00,01/02/1961 00:00,1961-01,-0.1,Y,57.6614,18.3428,,
01/02/1961 00:00,01/03/1961 00:00,1961-02,1.9,Y,57.6614,18.3428,,
01/03/1961 00:00,01/04/1961 00:00,1961-03,3.6,Y,57.6614,18.3428,,
01/04/1961 00:00,01/05/1961 00:00,1961-04,5.6,Y,57.6614,18.3428,,
01/05/1961 00:00,01/06/1961 00:00,1961-05,9.3,Y,57.6614,18.3428,,
01/06/1961 00:00,01/07/1961 00:00,1961-06,15.4,Y,57.6614,18.3428,,
01/07/1961 00:00,01/08/1961 00:00,1961-07,15.2,Y,57.6614,18.3428,,
01/08/1961 00:00,01/09/1961 00:00,1961-08,14.9,Y,57.6614,18.3428,,
01/09/1961 00:00,01/10/1961 00:00,1961-09,12.8,Y,57.6614,18.3428,,
01/10/1961 00:00,01/11/1961 00:00,1961-10,11.1,Y,57.6614,18.3428,,
01/11/1961 00:00,01/12/1961 00:00,1961-11,4.7,Y,57.6614,18.3428,,
01/12/1961 00:00,01/01/1962 00:00,1961-12,0.1,Y,57.6614,18.3428,,
01/01/1962 00:00,01/02/1962 00:00,1962-01,1.1,Y,57.6614,18.3428,,
01/02/1962 00:00,01/03/1962 00:00,1962-02,-0.5,Y,57.6614,18.3428,,
01/03/1962 00:00,01/04/1962 00:00,1962-03,-2.8,Y,57.6614,18.3428,,
01/04/1962 00:00,01/05/1962 00:00,1962-04,4.8,Y,57.6614,18.3428,,
01/05/1962 00:00,01/06/1962 00:00,1962-05,7.6,Y,57.6614,18.3428,,
01/06/1962 00:00,01/07/1962 00:00,1962-06,12.5,Y,57.6614,18.3428,,
01/07/1962 00:00,01/08/1962 00:00,1962-07,14.1,Y,57.6614,18.3428,,
01/08/1962 00:00,01/09/1962 00:00,1962-08,14,Y,57.6614,18.3428,,
01/09/1962 00:00,01/10/1962 00:00,1962-09,10.7,Y,57.6614,18.3428,,
01/10/1962 00:00,01/11/1962 00:00,1962-10,8.5,Y,57.6614,18.3428,,
01/11/1962 00:00,01/12/1962 00:00,1962-11,3.5,Y,57.6614,18.3428,,
01/12/1962 00:00,01/01/1963 00:00,1962-12,-1.2,Y,57.6614,18.3428,,
01/01/1963 00:00,01/02/1963 00:00,1963-01,-4.3,Y,57.6614,18.3428,,
01/02/1963 00:00,01/03/1963 00:00,1963-02,-5.3,Y,57.6614,18.3428,,
01/03/1963 00:00,01/04/1963 00:00,1963-03,-3.4,Y,57.6614,18.3428,,
01/04/1963 00:00,01/05/1963 00:00,1963-04,3.2,Y,57.6614,18.3428,,
01/05/1963 00:00,01/06/1963 00:00,1963-05,11.5,Y,57.6614,18.3428,,
01/06/1963 00:00,01/07/1963 00:00,1963-06,14.3,Y,57.6614,18.3428,,
01/07/1963 00:00,01/08/1963 00:00,1963-07,16.9,Y,57.6614,18.3428,,
01/08/1963 00:00,01/09/1963 00:00,1963-08,16.2,Y,57.6614,18.3428,,
01/09/1963 00:00,01/10/1963 00:00,1963-09,13.3,Y,57.6614,18.3428,,
01/10/1963 00:00,01/11/1963 00:00,1963-10,7.6,Y,57.6614,18.3428,,
01/11/1963 00:00,01/12/1963 00:00,1963-11,4.3,Y,57.6614,18.3428,,
01/12/1963 00:00,01/01/1964 00:00,1963-12,0.3,Y,57.6614,18.3428,,
01/01/1964 00:00,01/02/1964 00:00,1964-01,0.1,Y,57.6614,18.3428,,
01/02/1964 00:00,01/03/1964 00:00,1964-02,-2.7,Y,57.6614,18.3428,,
01/03/1964 00:00,01/04/1964 00:00,1964-03,-1.8,Y,57.6614,18.3428,,
01/04/1964 00:00,01/05/1964 00:00,1964-04,5.1,Y,57.6614,18.3428,,
01/05/1964 00:00,01/06/1964 00:00,1964-05,11,Y,57.6614,18.3428,,
01/06/1964 00:00,01/07/1964 00:00,1964-06,15.1,Y,57.6614,18.3428,,
01/07/1964 00:00,01/08/1964 00:00,1964-07,16.4,Y,57.6614,18.3428,,
01/08/1964 00:00,01/09/1964 00:00,1964-08,15.2,Y,57.6614,18.3428,,
01/09/1964 00:00,01/10/1964 00:00,1964-09,11.8,Y,57.6614,18.3428,,
01/10/1964 00:00,01/11/1964 00:00,1964-10,7.9,Y,57.6614,18.3428,,
01/11/1964 00:00,01/12/1964 00:00,1964-11,4.1,Y,57.6614,18.3428,,
01/12/1964 00:00,01/01/1965 00:00,1964-12,1.2,Y,57.6614,18.3428,,
01/01/1965 00:00,01/02/1965 00:00,1965-01,0,Y,57.6614,18.3428,,
01/02/1965 00:00,01/03/1965 00:00,1965-02,-2.7,Y,57.6614,18.3428,,
01/03/1965 00:00,01/04/1965 00:00,1965-03,-0.7,Y,57.6614,18.3428,,
01/04/1965 00:00,01/05/1965 00:00,1965-04,4.2,Y,57.6614,18.3428,,
01/05/1965 00:00,01/06/1965 00:00,1965-05,6.6,Y,57.6614,18.3428,,
01/06/1965 00:00,01/07/1965 00:00,1965-06,14.2,Y,57.6614,18.3428,,
01/07/1965 00:00,01/08/1965 00:00,1965-07,14,Y,57.6614,18.3428,,
01/08/1965 00:00,01/09/1965 00:00,1965-08,14.6,Y,57.6614,18.3428,,
01/09/1965 00:00,01/10/1965 00:00,1965-09,13.2,Y,57.6614,18.3428,,
01/10/1965 00:00,01/11/1965 00:00,1965-10,8.8,Y,57.6614,18.3428,,
01/11/1965 00:00,01/12/1965 00:00,1965-11,0.3,Y,57.6614,18.3428,,
01/12/1965 00:00,01/01/1966 00:00,1965-12,-0.5,Y,57.6614,18.3428,,
01/01/1966 00:00,01/02/1966 00:00,1966-01,-4,Y,57.6614,18.3428,,
01/02/1966 00:00,01/03/1966 00:00,1966-02,-6.3,Y,57.6614,18.3428,,
01/03/1966 00:00,01/04/1966 00:00,1966-03,0,Y,57.6614,18.3428,,
01/04/1966 00:00,01/05/1966 00:00,1966-04,1.5,Y,57.6614,18.3428,,
01/05/1966 00:00,01/06/1966 00:00,1966-05,9.4,Y,57.6614,18.3428,,
01/06/1966 00:00,01/07/1966 00:00,1966-06,16.2,Y,57.6614,18.3428,,
01/07/1966 00:00,01/08/1966 00:00,1966-07,17.2,Y,57.6614,18.3428,,
01/08/1966 00:00,01/09/1966 00:00,1966-08,15.4,Y,57.6614,18.3428,,
01/09/1966 00:00,01/10/1966 00:00,1966-09,11.6,Y,57.6614,18.3428,,
01/10/1966 00:00,01/11/1966 00:00,1966-10,7.7,Y,57.6614,18.3428,,
01/11/1966 00:00,01/12/1966 00:00,1966-11,3.5,Y,57.6614,18.3428,,
01/12/1966 00:00,01/01/1967 00:00,1966-12,1,Y,57.6614,18.3428,,
01/01/1967 00:00,01/02/1967 00:00,1967-01,-3.1,Y,57.6614,18.3428,,
01/02/1967 00:00,01/03/1967 00:00,1967-02,0.1,Y,57.6614,18.3428,,
01/03/1967 00:00,01/04/1967 00:00,1967-03,3,Y,57.6614,18.3428,,
01/04/1967 00:00,01/05/1967 00:00,1967-04,3.9,Y,57.6614,18.3428,,
01/05/1967 00:00,01/06/1967 00:00,1967-05,9.4,Y,57.6614,18.3428,,
01/06/1967 00:00,01/07/1967 00:00,1967-06,12.8,Y,57.6614,18.3428,,
01/07/1967 00:00,01/08/1967 00:00,1967-07,16.9,Y,57.6614,18.3428,,
01/08/1967 00:00,01/09/1967 00:00,1967-08,16.6,Y,57.6614,18.3428,,
01/09/1967 00:00,01/10/1967 00:00,1967-09,13.4,Y,57.6614,18.3428,,
01/10/1967 00:00,01/11/1967 00:00,1967-10,10.3,Y,57.6614,18.3428,,
01/11/1967 00:00,01/12/1967 00:00,1967-11,4.7,Y,57.6614,18.3428,,
01/12/1967 00:00,01/01/1968 00:00,1967-12,-1.2,Y,57.6614,18.3428,,
01/01/1968 00:00,01/02/1968 00:00,1968-01,-3.1,Y,57.6614,18.3428,,
01/02/1968 00:00,01/03/1968 00:00,1968-02,-2.2,Y,57.6614,18.3428,,
01/03/1968 00:00,01/04/1968 00:00,1968-03,2,Y,57.6614,18.3428,,
01/04/1968 00:00,01/05/1968 00:00,1968-04,5.9,Y,57.6614,18.3428,,
01/05/1968 00:00,01/06/1968 00:00,1968-05,8,Y,57.6614,18.3428,,
01/06/1968 00:00,01/07/1968 00:00,1968-06,16.1,Y,57.6614,18.3428,,
01/07/1968 00:00,01/08/1968 00:00,1968-07,14.8,Y,57.6614,18.3428,,
01/08/1968 00:00,01/09/1968 00:00,1968-08,16.9,Y,57.6614,18.3428,,
01/09/1968 00:00,01/10/1968 00:00,1968-09,12.9,Y,57.6614,18.3428,,
01/10/1968 00:00,01/11/1968 00:00,1968-10,7.5,Y,57.6614,18.3428,,
01/11/1968 00:00,01/12/1968 00:00,1968-11,4,Y,57.6614,18.3428,,
01/12/1968 00:00,01/01/1969 00:00,1968-12,0.5,Y,57.6614,18.3428,,
01/01/1969 00:00,01/02/1969 00:00,1969-01,-2.2,Y,57.6614,18.3428,,
01/02/1969 00:00,01/03/1969 00:00,1969-02,-4.4,Y,57.6614,18.3428,,
01/03/1969 00:00,01/04/1969 00:00,1969-03,-3.5,Y,57.6614,18.3428,,
01/04/1969 00:00,01/05/1969 00:00,1969-04,4.2,Y,57.6614,18.3428,,
01/05/1969 00:00,01/06/1969 00:00,1969-05,8.2,Y,57.6614,18.3428,,
01/06/1969 00:00,01/07/1969 00:00,1969-06,14.8,Y,57.6614,18.3428,,
01/07/1969 00:00,01/08/1969 00:00,1969-07,17.8,Y,57.6614,18.3428,,
01/08/1969 00:00,01/09/1969 00:00,1969-08,17,Y,57.6614,18.3428,,
01/09/1969 00:00,01/10/1969 00:00,1969-09,12.5,Y,57.6614,18.3428,,
01/10/1969 00:00,01/11/1969 00:00,1969-10,8.2,Y,57.6614,18.3428,,
01/11/1969 00:00,01/12/1969 00:00,1969-11,3.7,Y,57.6614,18.3428,,
01/12/1969 00:00,01/01/1970 00:00,1969-12,-2.2,Y,57.6614,18.3428,,
01/01/1970 00:00,01/02/1970 00:00,1970-01,-3.9,Y,57.6614,18.3428,,
01/02/1970 00:00,01/03/1970 00:00,1970-02,-6.6,Y,57.6614,18.3428,,
01/03/1970 00:00,01/04/1970 00:00,1970-03,-1.1,Y,57.6614,18.3428,,
01/04/1970 00:00,01/05/1970 00:00,1970-04,2.5,Y,57.6614,18.3428,,
01/05/1970 00:00,01/06/1970 00:00,1970-05,8.6,Y,57.6614,18.3428,,
01/06/1970 00:00,01/07/1970 00:00,1970-06,15.2,Y,57.6614,18.3428,,
01/07/1970 00:00,01/08/1970 00:00,1970-07,15.5,Y,57.6614,18.3428,,
01/08/1970 00:00,01/09/1970 00:00,1970-08,15.7,Y,57.6614,18.3428,,
01/09/1970 00:00,01/10/1970 00:00,1970-09,12.2,Y,57.6614,18.3428,,
01/10/1970 00:00,01/11/1970 00:00,1970-10,7.6,Y,57.6614,18.3428,,
01/11/1970 00:00,01/12/1970 00:00,1970-11,2.8,Y,57.6614,18.3428,,
01/12/1970 00:00,01/01/1971 00:00,1970-12,1.1,Y,57.6614,18.3428,,
01/01/1971 00:00,01/02/1971 00:00,1971-01,0.6,Y,57.6614,18.3428,,
01/02/1971 00:00,01/03/1971 00:00,1971-02,-0.2,Y,57.6614,18.3428,,
01/03/1971 00:00,01/04/1971 00:00,1971-03,-1.5,Y,57.6614,18.3428,,
01/04/1971 00:00,01/05/1971 00:00,1971-04,3.5,Y,57.6614,18.3428,,
01/05/1971 00:00,01/06/1971 00:00,1971-05,10.9,Y,57.6614,18.3428,,
01/06/1971 00:00,01/07/1971 00:00,1971-06,13.1,Y,57.6614,18.3428,,
01/07/1971 00:00,01/08/1971 00:00,1971-07,16.8,Y,57.6614,18.3428,,
01/08/1971 00:00,01/09/1971 00:00,1971-08,16.5,Y,57.6614,18.3428,,
01/09/1971 00:00,01/10/1971 00:00,1971-09,11.3,Y,57.6614,18.3428,,
01/10/1971 00:00,01/11/1971 00:00,1971-10,8.5,Y,57.6614,18.3428,,
01/11/1971 00:00,01/12/1971 00:00,1971-11,3,Y,57.6614,18.3428,,
01/12/1971 00:00,01/01/1972 00:00,1971-12,2.6,Y,57.6614,18.3428,,
01/01/1972 00:00,01/02/1972 00:00,1972-01,-3,Y,57.6614,18.3428,,
01/02/1972 00:00,01/03/1972 00:00,1972-02,-0.7,Y,57.6614,18.3428,,
01/03/1972 00:00,01/04/1972 00:00,1972-03,0.8,Y,57.6614,18.3428,,
01/04/1972 00:00,01/05/1972 00:00,1972-04,3.9,Y,57.6614,18.3428,,
01/05/1972 00:00,01/06/1972 00:00,1972-05,8.8,Y,57.6614,18.3428,,
01/06/1972 00:00,01/07/1972 00:00,1972-06,15.2,Y,57.6614,18.3428,,
01/07/1972 00:00,01/08/1972 00:00,1972-07,19,Y,57.6614,18.3428,,
01/08/1972 00:00,01/09/1972 00:00,1972-08,15.9,Y,57.6614,18.3428,,
01/09/1972 00:00,01/10/1972 00:00,1972-09,11.6,Y,57.6614,18.3428,,
01/10/1972 00:00,01/11/1972 00:00,1972-10,7.3,Y,57.6614,18.3428,,
01/11/1972 00:00,01/12/1972 00:00,1972-11,5.1,Y,57.6614,18.3428,,
01/12/1972 00:00,01/01/1973 00:00,1972-12,4,Y,57.6614,18.3428,,
01/01/1973 00:00,01/02/1973 00:00,1973-01,1.2,Y,57.6614,18.3428,,
01/02/1973 00:00,01/03/1973 00:00,1973-02,1.1,Y,57.6614,18.3428,,
01/03/1973 00:00,01/04/1973 00:00,1973-03,3.3,Y,57.6614,18.3428,,
01/04/1973 00:00,01/05/1973 00:00,1973-04,3.9,Y,57.6614,18.3428,,
01/05/1973 00:00,01/06/1973 00:00,1973-05,10.1,Y,57.6614,18.3428,,
01/06/1973 00:00,01/07/1973 00:00,1973-06,16.1,Y,57.6614,18.3428,,
01/07/1973 00:00,01/08/1973 00:00,1973-07,18.9,Y,57.6614,18.3428,,
01/08/1973 00:00,01/09/1973 00:00,1973-08,16.2,Y,57.6614,18.3428,,
01/09/1973 00:00,01/10/1973 00:00,1973-09,10.9,Y,57.6614,18.3428,,
