Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/05/2005 00:00,01/06/2005 00:00,2005-05,9.9,Y,57.54361,18.42533,,
01/06/2005 00:00,01/07/2005 00:00,2005-06,13.7,Y,57.54361,18.42533,,
01/07/2005 00:00,01/08/2005 00:00,2005-07,17.7,Y,57.54361,18.42533,,
01/08/2005 00:00,01/09/2005 00:00,2005-08,15.5,Y,57.54361,18.42533,,
01/09/2005 00:00,01/10/2005 00:00,2005-09,13.1,Y,57.54361,18.42533,,
01/10/2005 00:00,01/11/2005 00:00,2005-10,8.5,Y,57.54361,18.42533,,
01/11/2005 00:00,01/12/2005 00:00,2005-11,4.6,Y,57.54361,18.42533,,
01/12/2005 00:00,01/01/2006 00:00,2005-12,0.9,Y,57.54361,18.42533,,
01/01/2006 00:00,01/02/2006 00:00,2006-01,-1.9,Y,57.54361,18.42533,,
01/02/2006 00:00,01/03/2006 00:00,2006-02,-2,Y,57.54361,18.42533,,
01/03/2006 00:00,01/04/2006 00:00,2006-03,-3.2,Y,57.54361,18.42533,,
01/04/2006 00:00,01/05/2006 00:00,2006-04,5.2,Y,57.54361,18.42533,,
01/05/2006 00:00,01/06/2006 00:00,2006-05,10.7,Y,57.54361,18.42533,,
01/06/2006 00:00,01/07/2006 00:00,2006-06,15.5,Y,57.54361,18.42533,,
01/07/2006 00:00,01/08/2006 00:00,2006-07,20,Y,57.54361,18.42533,,
01/08/2006 00:00,01/09/2006 00:00,2006-08,17.8,Y,57.54361,18.42533,,
01/09/2006 00:00,01/10/2006 00:00,2006-09,15.2,Y,57.54361,18.42533,,
01/10/2006 00:00,01/11/2006 00:00,2006-10,10.6,Y,57.54361,18.42533,,
01/11/2006 00:00,01/12/2006 00:00,2006-11,5.8,Y,57.54361,18.42533,,
01/12/2006 00:00,01/01/2007 00:00,2006-12,5,Y,57.54361,18.42533,,
01/01/2007 00:00,01/02/2007 00:00,2007-01,1.8,Y,57.54361,18.42533,,
01/02/2007 00:00,01/03/2007 00:00,2007-02,-2.2,Y,57.54361,18.42533,,
01/03/2007 00:00,01/04/2007 00:00,2007-03,4.5,Y,57.54361,18.42533,,
01/04/2007 00:00,01/05/2007 00:00,2007-04,6.3,Y,57.54361,18.42533,,
01/05/2007 00:00,01/06/2007 00:00,2007-05,11.4,Y,57.54361,18.42533,,
01/06/2007 00:00,01/07/2007 00:00,2007-06,16.2,Y,57.54361,18.42533,,
01/07/2007 00:00,01/08/2007 00:00,2007-07,15.9,Y,57.54361,18.42533,,
01/08/2007 00:00,01/09/2007 00:00,2007-08,17,Y,57.54361,18.42533,,
01/09/2007 00:00,01/10/2007 00:00,2007-09,12.3,Y,57.54361,18.42533,,
01/10/2007 00:00,01/11/2007 00:00,2007-10,7.1,Y,57.54361,18.42533,,
01/11/2007 00:00,01/12/2007 00:00,2007-11,3.3,Y,57.54361,18.42533,,
01/12/2007 00:00,01/01/2008 00:00,2007-12,3.2,Y,57.54361,18.42533,,
01/01/2008 00:00,01/02/2008 00:00,2008-01,2.4,Y,57.54361,18.42533,,
01/02/2008 00:00,01/03/2008 00:00,2008-02,3.2,Y,57.54361,18.42533,,
01/03/2008 00:00,01/04/2008 00:00,2008-03,1.8,Y,57.54361,18.42533,,
01/04/2008 00:00,01/05/2008 00:00,2008-04,6.3,Y,57.54361,18.42533,,
01/05/2008 00:00,01/06/2008 00:00,2008-05,10.8,Y,57.54361,18.42533,,
01/06/2008 00:00,01/07/2008 00:00,2008-06,14.9,Y,57.54361,18.42533,,
01/07/2008 00:00,01/08/2008 00:00,2008-07,17.5,Y,57.54361,18.42533,,
01/08/2008 00:00,01/09/2008 00:00,2008-08,16.3,Y,57.54361,18.42533,,
01/09/2008 00:00,01/10/2008 00:00,2008-09,11.6,Y,57.54361,18.42533,,
01/10/2008 00:00,01/11/2008 00:00,2008-10,8.7,Y,57.54361,18.42533,,
01/11/2008 00:00,01/12/2008 00:00,2008-11,3.9,Y,57.54361,18.42533,,
01/12/2008 00:00,01/01/2009 00:00,2008-12,2,Y,57.54361,18.42533,,
01/01/2009 00:00,01/02/2009 00:00,2009-01,-0.4,Y,57.54361,18.42533,,
01/02/2009 00:00,01/03/2009 00:00,2009-02,-1.5,Y,57.54361,18.42533,,
01/03/2009 00:00,01/04/2009 00:00,2009-03,0.9,Y,57.54361,18.42533,,
01/04/2009 00:00,01/05/2009 00:00,2009-04,7.3,Y,57.54361,18.42533,,
01/05/2009 00:00,01/06/2009 00:00,2009-05,10.5,Y,57.54361,18.42533,,
01/06/2009 00:00,01/07/2009 00:00,2009-06,13.4,Y,57.54361,18.42533,,
01/07/2009 00:00,01/08/2009 00:00,2009-07,17.2,Y,57.54361,18.42533,,
01/08/2009 00:00,01/09/2009 00:00,2009-08,16.7,Y,57.54361,18.42533,,
01/09/2009 00:00,01/10/2009 00:00,2009-09,13.7,Y,57.54361,18.42533,,
01/10/2009 00:00,01/11/2009 00:00,2009-10,6.1,Y,57.54361,18.42533,,
01/11/2009 00:00,01/12/2009 00:00,2009-11,5.6,Y,57.54361,18.42533,,
01/12/2009 00:00,01/01/2010 00:00,2009-12,-0.7,Y,57.54361,18.42533,,
01/01/2010 00:00,01/02/2010 00:00,2010-01,-5.4,Y,57.54361,18.42533,,
