Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/08/1957 00:00,01/09/1957 00:00,1957-08,15.3,G,57.5979,18.4507,,
01/09/1957 00:00,01/10/1957 00:00,1957-09,10.1,G,57.5979,18.4507,,
01/10/1957 00:00,01/11/1957 00:00,1957-10,7.9,G,57.5979,18.4507,,
01/11/1957 00:00,01/12/1957 00:00,1957-11,4.1,G,57.5979,18.4507,,
01/12/1957 00:00,01/01/1958 00:00,1957-12,0.7,G,57.5979,18.4507,,
01/01/1958 00:00,01/02/1958 00:00,1958-01,-1.8,G,57.5979,18.4507,,
01/02/1958 00:00,01/03/1958 00:00,1958-02,-3.9,G,57.5979,18.4507,,
01/03/1958 00:00,01/04/1958 00:00,1958-03,-3.5,G,57.5979,18.4507,,
01/04/1958 00:00,01/05/1958 00:00,1958-04,2,G,57.5979,18.4507,,
01/05/1958 00:00,01/06/1958 00:00,1958-05,9.4,G,57.5979,18.4507,,
01/06/1958 00:00,01/07/1958 00:00,1958-06,13,G,57.5979,18.4507,,
01/07/1958 00:00,01/08/1958 00:00,1958-07,15.9,G,57.5979,18.4507,,
01/08/1958 00:00,01/09/1958 00:00,1958-08,14.7,G,57.5979,18.4507,,
01/09/1958 00:00,01/10/1958 00:00,1958-09,12.1,G,57.5979,18.4507,,
01/10/1958 00:00,01/11/1958 00:00,1958-10,8.7,G,57.5979,18.4507,,
01/11/1958 00:00,01/12/1958 00:00,1958-11,4.9,G,57.5979,18.4507,,
01/12/1958 00:00,01/01/1959 00:00,1958-12,0.8,G,57.5979,18.4507,,
01/01/1959 00:00,01/02/1959 00:00,1959-01,-1.3,G,57.5979,18.4507,,
01/02/1959 00:00,01/03/1959 00:00,1959-02,0.2,G,57.5979,18.4507,,
01/03/1959 00:00,01/04/1959 00:00,1959-03,2.2,G,57.5979,18.4507,,
01/04/1959 00:00,01/05/1959 00:00,1959-04,5.4,G,57.5979,18.4507,,
01/05/1959 00:00,01/06/1959 00:00,1959-05,9.4,G,57.5979,18.4507,,
01/06/1959 00:00,01/07/1959 00:00,1959-06,14.9,G,57.5979,18.4507,,
01/07/1959 00:00,01/08/1959 00:00,1959-07,18.6,G,57.5979,18.4507,,
01/08/1959 00:00,01/09/1959 00:00,1959-08,18.1,G,57.5979,18.4507,,
01/09/1959 00:00,01/10/1959 00:00,1959-09,11.3,G,57.5979,18.4507,,
01/10/1959 00:00,01/11/1959 00:00,1959-10,7.8,G,57.5979,18.4507,,
01/11/1959 00:00,01/12/1959 00:00,1959-11,4.4,G,57.5979,18.4507,,
01/12/1959 00:00,01/01/1960 00:00,1959-12,0.3,G,57.5979,18.4507,,
01/01/1960 00:00,01/02/1960 00:00,1960-01,-2.2,G,57.5979,18.4507,,
01/02/1960 00:00,01/03/1960 00:00,1960-02,-3.5,G,57.5979,18.4507,,
01/03/1960 00:00,01/04/1960 00:00,1960-03,-0.9,G,57.5979,18.4507,,
01/04/1960 00:00,01/05/1960 00:00,1960-04,3.8,G,57.5979,18.4507,,
01/05/1960 00:00,01/06/1960 00:00,1960-05,9.4,G,57.5979,18.4507,,
01/06/1960 00:00,01/07/1960 00:00,1960-06,15.4,G,57.5979,18.4507,,
01/07/1960 00:00,01/08/1960 00:00,1960-07,15.7,G,57.5979,18.4507,,
01/08/1960 00:00,01/09/1960 00:00,1960-08,15.3,G,57.5979,18.4507,,
01/09/1960 00:00,01/10/1960 00:00,1960-09,11.7,G,57.5979,18.4507,,
01/10/1960 00:00,01/11/1960 00:00,1960-10,6.4,G,57.5979,18.4507,,
01/11/1960 00:00,01/12/1960 00:00,1960-11,3.9,G,57.5979,18.4507,,
01/12/1960 00:00,01/01/1961 00:00,1960-12,2.8,G,57.5979,18.4507,,
01/01/1961 00:00,01/02/1961 00:00,1961-01,-0.9,Y,57.5979,18.4507,,
01/02/1961 00:00,01/03/1961 00:00,1961-02,1.7,Y,57.5979,18.4507,,
01/03/1961 00:00,01/04/1961 00:00,1961-03,3.7,Y,57.5979,18.4507,,
01/04/1961 00:00,01/05/1961 00:00,1961-04,5.5,Y,57.5979,18.4507,,
01/05/1961 00:00,01/06/1961 00:00,1961-05,9.5,Y,57.5979,18.4507,,
01/06/1961 00:00,01/07/1961 00:00,1961-06,15.6,Y,57.5979,18.4507,,
01/07/1961 00:00,01/08/1961 00:00,1961-07,15.2,Y,57.5979,18.4507,,
01/08/1961 00:00,01/09/1961 00:00,1961-08,14.6,Y,57.5979,18.4507,,
01/09/1961 00:00,01/10/1961 00:00,1961-09,12.3,Y,57.5979,18.4507,,
01/10/1961 00:00,01/11/1961 00:00,1961-10,10.8,Y,57.5979,18.4507,,
01/11/1961 00:00,01/12/1961 00:00,1961-11,4,Y,57.5979,18.4507,,
01/12/1961 00:00,01/01/1962 00:00,1961-12,-0.6,Y,57.5979,18.4507,,
01/01/1962 00:00,01/02/1962 00:00,1962-01,0.7,Y,57.5979,18.4507,,
