Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/12/2000 00:00,01/01/2001 00:00,2000-12,4.2,Y,57.916537,18.953317,,
01/01/2001 00:00,01/02/2001 00:00,2001-01,1.9,Y,57.916537,18.953317,,
01/02/2001 00:00,01/03/2001 00:00,2001-02,-0.3,Y,57.916537,18.953317,,
01/03/2001 00:00,01/04/2001 00:00,2001-03,0.5,Y,57.916537,18.953317,,
01/04/2001 00:00,01/05/2001 00:00,2001-04,5.3,Y,57.916537,18.953317,,
01/05/2001 00:00,01/06/2001 00:00,2001-05,9.4,Y,57.916537,18.953317,,
01/06/2001 00:00,01/07/2001 00:00,2001-06,13.5,Y,57.916537,18.953317,,
01/07/2001 00:00,01/08/2001 00:00,2001-07,19.4,Y,57.916537,18.953317,,
01/08/2001 00:00,01/09/2001 00:00,2001-08,17.5,Y,57.916537,18.953317,,
01/09/2001 00:00,01/10/2001 00:00,2001-09,12.5,Y,57.916537,18.953317,,
01/10/2001 00:00,01/11/2001 00:00,2001-10,10.8,Y,57.916537,18.953317,,
01/11/2001 00:00,01/12/2001 00:00,2001-11,4.5,Y,57.916537,18.953317,,
01/12/2001 00:00,01/01/2002 00:00,2001-12,0.6,Y,57.916537,18.953317,,
01/01/2002 00:00,01/02/2002 00:00,2002-01,1.5,Y,57.916537,18.953317,,
01/02/2002 00:00,01/03/2002 00:00,2002-02,2.7,Y,57.916537,18.953317,,
01/03/2002 00:00,01/04/2002 00:00,2002-03,2.8,Y,57.916537,18.953317,,
01/04/2002 00:00,01/05/2002 00:00,2002-04,5.4,Y,57.916537,18.953317,,
01/05/2002 00:00,01/06/2002 00:00,2002-05,10.6,Y,57.916537,18.953317,,
01/06/2002 00:00,01/07/2002 00:00,2002-06,16,Y,57.916537,18.953317,,
01/07/2002 00:00,01/08/2002 00:00,2002-07,18.3,Y,57.916537,18.953317,,
01/08/2002 00:00,01/09/2002 00:00,2002-08,19.9,Y,57.916537,18.953317,,
01/09/2002 00:00,01/10/2002 00:00,2002-09,14.6,Y,57.916537,18.953317,,
01/10/2002 00:00,01/11/2002 00:00,2002-10,6,Y,57.916537,18.953317,,
01/11/2002 00:00,01/12/2002 00:00,2002-11,3.4,Y,57.916537,18.953317,,
01/12/2002 00:00,01/01/2003 00:00,2002-12,-0.8,Y,57.916537,18.953317,,
01/01/2003 00:00,01/02/2003 00:00,2003-01,-0.6,Y,57.916537,18.953317,,
01/02/2003 00:00,01/03/2003 00:00,2003-02,-2.3,Y,57.916537,18.953317,,
01/03/2003 00:00,01/04/2003 00:00,2003-03,1.6,Y,57.916537,18.953317,,
01/04/2003 00:00,01/05/2003 00:00,2003-04,2.8,Y,57.916537,18.953317,,
01/05/2003 00:00,01/06/2003 00:00,2003-05,10.7,Y,57.916537,18.953317,,
01/06/2003 00:00,01/07/2003 00:00,2003-06,14.9,Y,57.916537,18.953317,,
01/07/2003 00:00,01/08/2003 00:00,2003-07,18.8,Y,57.916537,18.953317,,
01/08/2003 00:00,01/09/2003 00:00,2003-08,17.7,Y,57.916537,18.953317,,
01/09/2003 00:00,01/10/2003 00:00,2003-09,14,Y,57.916537,18.953317,,
01/10/2003 00:00,01/11/2003 00:00,2003-10,7.2,Y,57.916537,18.953317,,
01/11/2003 00:00,01/12/2003 00:00,2003-11,5.9,Y,57.916537,18.953317,,
01/01/2004 00:00,01/02/2004 00:00,2004-01,-1.3,Y,57.916537,18.953317,,
01/02/2004 00:00,01/03/2004 00:00,2004-02,0.5,Y,57.916537,18.953317,,
01/03/2004 00:00,01/04/2004 00:00,2004-03,2,Y,57.916537,18.953317,,
01/04/2004 00:00,01/05/2004 00:00,2004-04,5.6,Y,57.916537,18.953317,,
01/05/2004 00:00,01/06/2004 00:00,2004-05,9.5,Y,57.916537,18.953317,,
01/06/2004 00:00,01/07/2004 00:00,2004-06,13.8,Y,57.916537,18.953317,,
01/07/2004 00:00,01/08/2004 00:00,2004-07,16.3,Y,57.916537,18.953317,,
01/08/2004 00:00,01/09/2004 00:00,2004-08,18.3,Y,57.916537,18.953317,,
01/09/2004 00:00,01/10/2004 00:00,2004-09,14.1,Y,57.916537,18.953317,,
01/10/2004 00:00,01/11/2004 00:00,2004-10,9.1,Y,57.916537,18.953317,,
01/11/2004 00:00,01/12/2004 00:00,2004-11,3.9,Y,57.916537,18.953317,,
01/12/2004 00:00,01/01/2005 00:00,2004-12,3.1,Y,57.916537,18.953317,,
01/01/2005 00:00,01/02/2005 00:00,2005-01,2.6,Y,57.916537,18.953317,,
01/02/2005 00:00,01/03/2005 00:00,2005-02,-0.3,Y,57.916537,18.953317,,
01/03/2005 00:00,01/04/2005 00:00,2005-03,-1.2,Y,57.916537,18.953317,,
01/04/2005 00:00,01/05/2005 00:00,2005-04,5.5,Y,57.916537,18.953317,,
01/05/2005 00:00,01/06/2005 00:00,2005-05,9.9,Y,57.916537,18.953317,,
01/06/2005 00:00,01/07/2005 00:00,2005-06,14.1,Y,57.916537,18.953317,,
01/07/2005 00:00,01/08/2005 00:00,2005-07,18.6,Y,57.916537,18.953317,,
01/08/2005 00:00,01/09/2005 00:00,2005-08,16.8,Y,57.916537,18.953317,,
01/09/2005 00:00,01/10/2005 00:00,2005-09,14.8,Y,57.916537,18.953317,,
01/10/2005 00:00,01/11/2005 00:00,2005-10,10.2,Y,57.916537,18.953317,,
01/11/2005 00:00,01/12/2005 00:00,2005-11,5.6,Y,57.916537,18.953317,,
01/12/2005 00:00,01/01/2006 00:00,2005-12,1.8,Y,57.916537,18.953317,,
01/01/2006 00:00,01/02/2006 00:00,2006-01,-0.9,Y,57.916537,18.953317,,
01/02/2006 00:00,01/03/2006 00:00,2006-02,-1.3,Y,57.916537,18.953317,,
01/03/2006 00:00,01/04/2006 00:00,2006-03,-1.3,Y,57.916537,18.953317,,
01/04/2006 00:00,01/05/2006 00:00,2006-04,4.8,Y,57.916537,18.953317,,
01/05/2006 00:00,01/06/2006 00:00,2006-05,9.4,Y,57.916537,18.953317,,
01/06/2006 00:00,01/07/2006 00:00,2006-06,15.3,Y,57.916537,18.953317,,
01/07/2006 00:00,01/08/2006 00:00,2006-07,20,Y,57.916537,18.953317,,
01/08/2006 00:00,01/09/2006 00:00,2006-08,18.7,Y,57.916537,18.953317,,
01/09/2006 00:00,01/10/2006 00:00,2006-09,16.4,Y,57.916537,18.953317,,
01/10/2006 00:00,01/11/2006 00:00,2006-10,11.8,Y,57.916537,18.953317,,
01/11/2006 00:00,01/12/2006 00:00,2006-11,6.3,Y,57.916537,18.953317,,
01/12/2006 00:00,01/01/2007 00:00,2006-12,5.9,Y,57.916537,18.953317,,
01/01/2007 00:00,01/02/2007 00:00,2007-01,2.8,Y,57.916537,18.953317,,
01/02/2007 00:00,01/03/2007 00:00,2007-02,-1.3,Y,57.916537,18.953317,,
01/03/2007 00:00,01/04/2007 00:00,2007-03,4.4,Y,57.916537,18.953317,,
01/04/2007 00:00,01/05/2007 00:00,2007-04,6.3,Y,57.916537,18.953317,,
01/05/2007 00:00,01/06/2007 00:00,2007-05,10.6,Y,57.916537,18.953317,,
01/06/2007 00:00,01/07/2007 00:00,2007-06,15.1,Y,57.916537,18.953317,,
