Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/05/1906 00:00,01/06/1906 00:00,1906-05,10.7,G,57.243655,18.378776,,
01/09/1906 00:00,01/10/1906 00:00,1906-09,11.6,G,57.243655,18.378776,,
01/10/1906 00:00,01/11/1906 00:00,1906-10,8,G,57.243655,18.378776,,
01/11/1906 00:00,01/12/1906 00:00,1906-11,5.4,G,57.243655,18.378776,,
01/12/1906 00:00,01/01/1907 00:00,1906-12,-0.6,G,57.243655,18.378776,,
01/01/1907 00:00,01/02/1907 00:00,1907-01,-2.3,G,57.243655,18.378776,,
01/02/1907 00:00,01/03/1907 00:00,1907-02,-1.4,G,57.243655,18.378776,,
01/03/1907 00:00,01/04/1907 00:00,1907-03,0.2,G,57.243655,18.378776,,
01/06/1907 00:00,01/07/1907 00:00,1907-06,12.5,G,57.243655,18.378776,,
01/09/1907 00:00,01/10/1907 00:00,1907-09,10.9,G,57.243655,18.378776,,
01/03/1912 00:00,01/04/1912 00:00,1912-03,2.1,G,57.243655,18.378776,,
01/04/1912 00:00,01/05/1912 00:00,1912-04,3.6,G,57.243655,18.378776,,
01/05/1912 00:00,01/06/1912 00:00,1912-05,7.8,G,57.243655,18.378776,,
01/06/1912 00:00,01/07/1912 00:00,1912-06,13.5,G,57.243655,18.378776,,
01/07/1912 00:00,01/08/1912 00:00,1912-07,18.2,G,57.243655,18.378776,,
01/08/1912 00:00,01/09/1912 00:00,1912-08,16,G,57.243655,18.378776,,
01/09/1912 00:00,01/10/1912 00:00,1912-09,9.5,G,57.243655,18.378776,,
01/10/1912 00:00,01/11/1912 00:00,1912-10,5.3,G,57.243655,18.378776,,
01/11/1912 00:00,01/12/1912 00:00,1912-11,2.4,G,57.243655,18.378776,,
01/12/1912 00:00,01/01/1913 00:00,1912-12,3,G,57.243655,18.378776,,
01/01/1913 00:00,01/02/1913 00:00,1913-01,-0.9,G,57.243655,18.378776,,
01/02/1913 00:00,01/03/1913 00:00,1913-02,0.5,G,57.243655,18.378776,,
