Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/05/1921 00:00,01/06/1921 00:00,1921-05,12.4,G,57.5069,18.4539,,
01/06/1921 00:00,01/07/1921 00:00,1921-06,13.9,G,57.5069,18.4539,,
01/07/1921 00:00,01/08/1921 00:00,1921-07,16.5,G,57.5069,18.4539,,
01/08/1921 00:00,01/09/1921 00:00,1921-08,15.8,G,57.5069,18.4539,,
01/09/1921 00:00,01/10/1921 00:00,1921-09,11.9,G,57.5069,18.4539,,
01/10/1921 00:00,01/11/1921 00:00,1921-10,8.2,G,57.5069,18.4539,,
01/11/1921 00:00,01/12/1921 00:00,1921-11,0.6,G,57.5069,18.4539,,
01/12/1921 00:00,01/01/1922 00:00,1921-12,0.7,G,57.5069,18.4539,,
01/01/1922 00:00,01/02/1922 00:00,1922-01,-4.2,G,57.5069,18.4539,,
01/02/1922 00:00,01/03/1922 00:00,1922-02,-3,G,57.5069,18.4539,,
01/03/1922 00:00,01/04/1922 00:00,1922-03,-0.1,G,57.5069,18.4539,,
01/04/1922 00:00,01/05/1922 00:00,1922-04,3,G,57.5069,18.4539,,
01/05/1922 00:00,01/06/1922 00:00,1922-05,10.4,G,57.5069,18.4539,,
01/06/1922 00:00,01/07/1922 00:00,1922-06,14.1,G,57.5069,18.4539,,
01/07/1922 00:00,01/08/1922 00:00,1922-07,16,G,57.5069,18.4539,,
01/08/1922 00:00,01/09/1922 00:00,1922-08,14.2,G,57.5069,18.4539,,
01/09/1922 00:00,01/10/1922 00:00,1922-09,10.5,G,57.5069,18.4539,,
01/10/1922 00:00,01/11/1922 00:00,1922-10,4.2,G,57.5069,18.4539,,
01/11/1922 00:00,01/12/1922 00:00,1922-11,1.8,G,57.5069,18.4539,,
01/12/1922 00:00,01/01/1923 00:00,1922-12,0.7,G,57.5069,18.4539,,
01/01/1923 00:00,01/02/1923 00:00,1923-01,0.4,G,57.5069,18.4539,,
01/02/1923 00:00,01/03/1923 00:00,1923-02,-4,G,57.5069,18.4539,,
01/03/1923 00:00,01/04/1923 00:00,1923-03,0.6,G,57.5069,18.4539,,
01/04/1923 00:00,01/05/1923 00:00,1923-04,1.8,G,57.5069,18.4539,,
01/05/1923 00:00,01/06/1923 00:00,1923-05,8.5,G,57.5069,18.4539,,
01/06/1923 00:00,01/07/1923 00:00,1923-06,10.8,G,57.5069,18.4539,,
01/07/1923 00:00,01/08/1923 00:00,1923-07,16.6,G,57.5069,18.4539,,
01/08/1923 00:00,01/09/1923 00:00,1923-08,14.2,G,57.5069,18.4539,,
01/09/1923 00:00,01/10/1923 00:00,1923-09,11.5,G,57.5069,18.4539,,
01/10/1923 00:00,01/11/1923 00:00,1923-10,8,G,57.5069,18.4539,,
