Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Risungs;78490;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;millimetre

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1933-02-01 00:00:00;1971-10-31 23:59:59;20.0;57.8166;18.9333

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1958-12-01 06:00:01;1959-01-01 06:00:00;1958-12;108.2;Y
1959-01-01 06:00:01;1959-02-01 06:00:00;1959-01;121.4;Y
1959-02-01 06:00:01;1959-03-01 06:00:00;1959-02;5.0;G
1959-03-01 06:00:01;1959-04-01 06:00:00;1959-03;14.4;Y
1959-04-01 06:00:01;1959-05-01 06:00:00;1959-04;37.4;Y
1959-05-01 06:00:01;1959-06-01 06:00:00;1959-05;10.9;Y
1959-06-01 06:00:01;1959-07-01 06:00:00;1959-06;28.7;Y
1959-07-01 06:00:01;1959-08-01 06:00:00;1959-07;10.0;G
1959-08-01 06:00:01;1959-09-01 06:00:00;1959-08;15.5;Y
1959-09-01 06:00:01;1959-10-01 06:00:00;1959-09;37.2;Y
1959-10-01 06:00:01;1959-11-01 06:00:00;1959-10;20.2;Y
1959-11-01 06:00:01;1959-12-01 06:00:00;1959-11;21.3;Y
1959-12-01 06:00:01;1960-01-01 06:00:00;1959-12;53.9;Y
1960-01-01 06:00:01;1960-02-01 06:00:00;1960-01;71.1;Y
1960-02-01 06:00:01;1960-03-01 06:00:00;1960-02;22.9;Y
1960-03-01 06:00:01;1960-04-01 06:00:00;1960-03;12.3;Y
1960-04-01 06:00:01;1960-05-01 06:00:00;1960-04;32.3;Y
1960-05-01 06:00:01;1960-06-01 06:00:00;1960-05;69.7;Y
1960-06-01 06:00:01;1960-07-01 06:00:00;1960-06;32.7;Y
1960-07-01 06:00:01;1960-08-01 06:00:00;1960-07;108.8;Y
1960-08-01 06:00:01;1960-09-01 06:00:00;1960-08;135.8;Y
1960-09-01 06:00:01;1960-10-01 06:00:00;1960-09;57.7;Y
1960-10-01 06:00:01;1960-11-01 06:00:00;1960-10;93.9;Y
1960-11-01 06:00:01;1960-12-01 06:00:00;1960-11;84.4;Y
1960-12-01 06:00:01;1961-01-01 06:00:00;1960-12;69.1;Y
1961-01-01 06:00:01;1961-02-01 06:00:00;1961-01;54.6;Y
1961-02-01 06:00:01;1961-03-01 06:00:00;1961-02;13.6;Y
1961-03-01 06:00:01;1961-04-01 06:00:00;1961-03;31.1;Y
1961-04-01 06:00:01;1961-05-01 06:00:00;1961-04;28.9;Y
1961-05-01 06:00:01;1961-06-01 06:00:00;1961-05;31.9;Y
1961-06-01 06:00:01;1961-07-01 06:00:00;1961-06;81.2;Y
1961-07-01 06:00:01;1961-08-01 06:00:00;1961-07;25.1;Y
1961-08-01 06:00:01;1961-09-01 06:00:00;1961-08;56.2;Y
1961-09-01 06:00:01;1961-10-01 06:00:00;1961-09;39.4;Y
1961-10-01 06:00:01;1961-11-01 06:00:00;1961-10;21.3;Y
1961-11-01 06:00:01;1961-12-01 06:00:00;1961-11;46.3;Y
1961-12-01 06:00:01;1962-01-01 06:00:00;1961-12;63.8;Y
1962-01-01 06:00:01;1962-02-01 06:00:00;1962-01;71.2;Y
1962-02-01 06:00:01;1962-03-01 06:00:00;1962-02;48.6;Y
1962-03-01 06:00:01;1962-04-01 06:00:00;1962-03;27.8;Y
1962-04-01 06:00:01;1962-05-01 06:00:00;1962-04;66.2;Y
1962-05-01 06:00:01;1962-06-01 06:00:00;1962-05;55.8;Y
1962-06-01 06:00:01;1962-07-01 06:00:00;1962-06;48.9;Y
1962-07-01 06:00:01;1962-08-01 06:00:00;1962-07;62.7;Y
1962-08-01 06:00:01;1962-09-01 06:00:00;1962-08;69.4;Y
1962-09-01 06:00:01;1962-10-01 06:00:00;1962-09;77.2;Y
1962-10-01 06:00:01;1962-11-01 06:00:00;1962-10;18.2;Y
1962-11-01 06:00:01;1962-12-01 06:00:00;1962-11;40.3;Y
1962-12-01 06:00:01;1963-01-01 06:00:00;1962-12;37.8;Y
1963-01-01 06:00:01;1963-02-01 06:00:00;1963-01;48.4;Y
1963-02-01 06:00:01;1963-03-01 06:00:00;1963-02;36.5;Y
1963-03-01 06:00:01;1963-04-01 06:00:00;1963-03;8.6;Y
1963-04-01 06:00:01;1963-05-01 06:00:00;1963-04;24.4;Y
1963-05-01 06:00:01;1963-06-01 06:00:00;1963-05;6.6;Y
1963-06-01 06:00:01;1963-07-01 06:00:00;1963-06;30.1;Y
1963-07-01 06:00:01;1963-08-01 06:00:00;1963-07;52.8;Y
1963-08-01 06:00:01;1963-09-01 06:00:00;1963-08;105.9;Y
1963-09-01 06:00:01;1963-10-01 06:00:00;1963-09;60.2;Y
1963-10-01 06:00:01;1963-11-01 06:00:00;1963-10;30.3;Y
1963-11-01 06:00:01;1963-12-01 06:00:00;1963-11;55.5;Y
1963-12-01 06:00:01;1964-01-01 06:00:00;1963-12;20.7;Y
1964-01-01 06:00:01;1964-02-01 06:00:00;1964-01;21.7;Y
1964-02-01 06:00:01;1964-03-01 06:00:00;1964-02;24.2;Y
1964-03-01 06:00:01;1964-04-01 06:00:00;1964-03;2.8;Y
1964-04-01 06:00:01;1964-05-01 06:00:00;1964-04;2.3;Y
1964-05-01 06:00:01;1964-06-01 06:00:00;1964-05;16.5;Y
1964-06-01 06:00:01;1964-07-01 06:00:00;1964-06;12.9;Y
1964-07-01 06:00:01;1964-08-01 06:00:00;1964-07;27.5;Y
1964-08-01 06:00:01;1964-09-01 06:00:00;1964-08;36.2;Y
1964-09-01 06:00:01;1964-10-01 06:00:00;1964-09;37.2;Y
1964-10-01 06:00:01;1964-11-01 06:00:00;1964-10;63.3;Y
1964-11-01 06:00:01;1964-12-01 06:00:00;1964-11;43.7;Y
1964-12-01 06:00:01;1965-01-01 06:00:00;1964-12;49.6;Y
1965-01-01 06:00:01;1965-02-01 06:00:00;1965-01;31.4;Y
1965-02-01 06:00:01;1965-03-01 06:00:00;1965-02;46.9;Y
1965-03-01 06:00:01;1965-04-01 06:00:00;1965-03;6.7;Y
1965-04-01 06:00:01;1965-05-01 06:00:00;1965-04;18.1;Y
1965-05-01 06:00:01;1965-06-01 06:00:00;1965-05;46.1;Y
1965-06-01 06:00:01;1965-07-01 06:00:00;1965-06;18.2;Y
1965-07-01 06:00:01;1965-08-01 06:00:00;1965-07;99.1;Y
1965-08-01 06:00:01;1965-09-01 06:00:00;1965-08;88.7;Y
1965-09-01 06:00:01;1965-10-01 06:00:00;1965-09;66.6;Y
1965-10-01 06:00:01;1965-11-01 06:00:00;1965-10;8.1;Y
1965-11-01 06:00:01;1965-12-01 06:00:00;1965-11;80.4;Y
1965-12-01 06:00:01;1966-01-01 06:00:00;1965-12;75.2;Y
1966-01-01 06:00:01;1966-02-01 06:00:00;1966-01;21.0;Y
1966-02-01 06:00:01;1966-03-01 06:00:00;1966-02;43.8;Y
1966-03-01 06:00:01;1966-04-01 06:00:00;1966-03;32.4;Y
1966-04-01 06:00:01;1966-05-01 06:00:00;1966-04;31.5;Y
1966-05-01 06:00:01;1966-06-01 06:00:00;1966-05;76.5;Y
1966-06-01 06:00:01;1966-07-01 06:00:00;1966-06;11.6;Y
1966-07-01 06:00:01;1966-08-01 06:00:00;1966-07;59.8;Y
1966-08-01 06:00:01;1966-09-01 06:00:00;1966-08;59.8;Y
1966-09-01 06:00:01;1966-10-01 06:00:00;1966-09;9.9;Y
1966-10-01 06:00:01;1966-11-01 06:00:00;1966-10;63.2;Y
1966-11-01 06:00:01;1966-12-01 06:00:00;1966-11;39.3;Y
1966-12-01 06:00:01;1967-01-01 06:00:00;1966-12;95.4;Y
1967-01-01 06:00:01;1967-02-01 06:00:00;1967-01;69.3;Y
1967-02-01 06:00:01;1967-03-01 06:00:00;1967-02;39.5;Y
1967-03-01 06:00:01;1967-04-01 06:00:00;1967-03;12.5;Y
1967-04-01 06:00:01;1967-05-01 06:00:00;1967-04;40.9;Y
1967-05-01 06:00:01;1967-06-01 06:00:00;1967-05;58.0;Y
1967-06-01 06:00:01;1967-07-01 06:00:00;1967-06;6.6;Y
1967-07-01 06:00:01;1967-08-01 06:00:00;1967-07;5.7;Y
1967-08-01 06:00:01;1967-09-01 06:00:00;1967-08;47.2;Y
1967-09-01 06:00:01;1967-10-01 06:00:00;1967-09;131.5;Y
1967-10-01 06:00:01;1967-11-01 06:00:00;1967-10;61.6;Y
1967-11-01 06:00:01;1967-12-01 06:00:00;1967-11;42.3;Y
1967-12-01 06:00:01;1968-01-01 06:00:00;1967-12;95.6;Y
1968-01-01 06:00:01;1968-02-01 06:00:00;1968-01;44.1;Y
1968-02-01 06:00:01;1968-03-01 06:00:00;1968-02;36.9;Y
1968-03-01 06:00:01;1968-04-01 06:00:00;1968-03;25.6;Y
1968-04-01 06:00:01;1968-05-01 06:00:00;1968-04;26.0;Y
1968-05-01 06:00:01;1968-06-01 06:00:00;1968-05;70.9;Y
1968-06-01 06:00:01;1968-07-01 06:00:00;1968-06;27.2;Y
1968-07-01 06:00:01;1968-08-01 06:00:00;1968-07;50.8;Y
1968-08-01 06:00:01;1968-09-01 06:00:00;1968-08;22.4;Y
1968-09-01 06:00:01;1968-10-01 06:00:00;1968-09;35.8;Y
1968-10-01 06:00:01;1968-11-01 06:00:00;1968-10;75.3;Y
1968-11-01 06:00:01;1968-12-01 06:00:00;1968-11;73.8;Y
1968-12-01 06:00:01;1969-01-01 06:00:00;1968-12;29.6;Y
1969-01-01 06:00:01;1969-02-01 06:00:00;1969-01;20.3;Y
1969-02-01 06:00:01;1969-03-01 06:00:00;1969-02;55.9;Y
1969-03-01 06:00:01;1969-04-01 06:00:00;1969-03;15.3;Y
1969-04-01 06:00:01;1969-05-01 06:00:00;1969-04;37.0;Y
1969-05-01 06:00:01;1969-06-01 06:00:00;1969-05;64.2;Y
1969-06-01 06:00:01;1969-07-01 06:00:00;1969-06;3.7;Y
1969-07-01 06:00:01;1969-08-01 06:00:00;1969-07;21.9;Y
1969-08-01 06:00:01;1969-09-01 06:00:00;1969-08;90.6;Y
1969-09-01 06:00:01;1969-10-01 06:00:00;1969-09;56.1;Y
1969-10-01 06:00:01;1969-11-01 06:00:00;1969-10;44.0;Y
1969-11-01 06:00:01;1969-12-01 06:00:00;1969-11;82.4;Y
1969-12-01 06:00:01;1970-01-01 06:00:00;1969-12;6.8;Y
1970-01-01 06:00:01;1970-02-01 06:00:00;1970-01;30.6;Y
1970-02-01 06:00:01;1970-03-01 06:00:00;1970-02;7.9;Y
1970-03-01 06:00:01;1970-04-01 06:00:00;1970-03;75.8;Y
1970-04-01 06:00:01;1970-05-01 06:00:00;1970-04;68.2;Y
1970-05-01 06:00:01;1970-06-01 06:00:00;1970-05;7.3;Y
1970-06-01 06:00:01;1970-07-01 06:00:00;1970-06;29.3;Y
1970-07-01 06:00:01;1970-08-01 06:00:00;1970-07;85.6;Y
1970-08-01 06:00:01;1970-09-01 06:00:00;1970-08;47.8;Y
1970-09-01 06:00:01;1970-10-01 06:00:00;1970-09;35.7;Y
1970-10-01 06:00:01;1970-11-01 06:00:00;1970-10;76.6;Y
1970-11-01 06:00:01;1970-12-01 06:00:00;1970-11;114.2;Y
1970-12-01 06:00:01;1971-01-01 06:00:00;1970-12;47.7;Y
1971-01-01 06:00:01;1971-02-01 06:00:00;1971-01;30.5;Y
1971-02-01 06:00:01;1971-03-01 06:00:00;1971-02;49.6;Y
1971-03-01 06:00:01;1971-04-01 06:00:00;1971-03;47.8;Y
1971-04-01 06:00:01;1971-05-01 06:00:00;1971-04;22.8;Y
1971-05-01 06:00:01;1971-06-01 06:00:00;1971-05;10.4;Y
1971-06-01 06:00:01;1971-07-01 06:00:00;1971-06;47.3;Y
1971-07-01 06:00:01;1971-08-01 06:00:00;1971-07;69.6;Y
1971-08-01 06:00:01;1971-09-01 06:00:00;1971-08;26.6;Y
1971-09-01 06:00:01;1971-10-01 06:00:00;1971-09;47.4;Y
