Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Stenstugu Försöksgård;78360;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;millimetre

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1880-12-01 00:00:00;1993-03-01 23:59:59;45.0;57.5979;18.4507

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1979-03-01 06:00:01;1979-04-01 06:00:00;1979-03;63.7;Y
1979-04-01 06:00:01;1979-05-01 06:00:00;1979-04;24.4;Y
1979-05-01 06:00:01;1979-06-01 06:00:00;1979-05;25.0;Y
1979-06-01 06:00:01;1979-07-01 06:00:00;1979-06;7.4;Y
1979-07-01 06:00:01;1979-08-01 06:00:00;1979-07;117.2;Y
1979-08-01 06:00:01;1979-09-01 06:00:00;1979-08;57.4;Y
1979-09-01 06:00:01;1979-10-01 06:00:00;1979-09;34.4;Y
1979-10-01 06:00:01;1979-11-01 06:00:00;1979-10;9.6;Y
1979-11-01 06:00:01;1979-12-01 06:00:00;1979-11;83.4;Y
1979-12-01 06:00:01;1980-01-01 06:00:00;1979-12;48.7;Y
1980-01-01 06:00:01;1980-02-01 06:00:00;1980-01;20.2;Y
1980-02-01 06:00:01;1980-03-01 06:00:00;1980-02;18.7;Y
1980-03-01 06:00:01;1980-04-01 06:00:00;1980-03;12.9;Y
1980-04-01 06:00:01;1980-05-01 06:00:00;1980-04;36.9;Y
1980-05-01 06:00:01;1980-06-01 06:00:00;1980-05;16.5;Y
1980-06-01 06:00:01;1980-07-01 06:00:00;1980-06;35.5;Y
1980-07-01 06:00:01;1980-08-01 06:00:00;1980-07;47.4;Y
1980-08-01 06:00:01;1980-09-01 06:00:00;1980-08;110.7;Y
1980-09-01 06:00:01;1980-10-01 06:00:00;1980-09;41.0;Y
1980-10-01 06:00:01;1980-11-01 06:00:00;1980-10;106.4;Y
1980-11-01 06:00:01;1980-12-01 06:00:00;1980-11;49.8;Y
1980-12-01 06:00:01;1981-01-01 06:00:00;1980-12;84.2;Y
1981-01-01 06:00:01;1981-02-01 06:00:00;1981-01;33.2;Y
1981-02-01 06:00:01;1981-03-01 06:00:00;1981-02;29.1;Y
1981-03-01 06:00:01;1981-04-01 06:00:00;1981-03;57.7;Y
1981-04-01 06:00:01;1981-05-01 06:00:00;1981-04;6.6;Y
1981-05-01 06:00:01;1981-06-01 06:00:00;1981-05;12.4;Y
1981-06-01 06:00:01;1981-07-01 06:00:00;1981-06;46.5;Y
1981-07-01 06:00:01;1981-08-01 06:00:00;1981-07;31.5;Y
1981-08-01 06:00:01;1981-09-01 06:00:00;1981-08;63.4;Y
1981-09-01 06:00:01;1981-10-01 06:00:00;1981-09;12.6;Y
1981-10-01 06:00:01;1981-11-01 06:00:00;1981-10;96.4;Y
1981-11-01 06:00:01;1981-12-01 06:00:00;1981-11;100.5;Y
1981-12-01 06:00:01;1982-01-01 06:00:00;1981-12;60.5;Y
1982-01-01 06:00:01;1982-02-01 06:00:00;1982-01;48.2;Y
1982-02-01 06:00:01;1982-03-01 06:00:00;1982-02;14.7;Y
1982-03-01 06:00:01;1982-04-01 06:00:00;1982-03;30.7;Y
1982-04-01 06:00:01;1982-05-01 06:00:00;1982-04;19.0;Y
1982-05-01 06:00:01;1982-06-01 06:00:00;1982-05;38.9;Y
1982-06-01 06:00:01;1982-07-01 06:00:00;1982-06;63.1;Y
1982-07-01 06:00:01;1982-08-01 06:00:00;1982-07;12.6;Y
1982-08-01 06:00:01;1982-09-01 06:00:00;1982-08;42.6;Y
1982-09-01 06:00:01;1982-10-01 06:00:00;1982-09;35.3;Y
1982-10-01 06:00:01;1982-11-01 06:00:00;1982-10;45.8;Y
1982-11-01 06:00:01;1982-12-01 06:00:00;1982-11;40.5;Y
1982-12-01 06:00:01;1983-01-01 06:00:00;1982-12;48.0;Y
1983-01-01 06:00:01;1983-02-01 06:00:00;1983-01;59.0;Y
1983-02-01 06:00:01;1983-03-01 06:00:00;1983-02;18.1;Y
1983-03-01 06:00:01;1983-04-01 06:00:00;1983-03;64.9;Y
1983-04-01 06:00:01;1983-05-01 06:00:00;1983-04;29.0;Y
1983-05-01 06:00:01;1983-06-01 06:00:00;1983-05;21.6;Y
1983-06-01 06:00:01;1983-07-01 06:00:00;1983-06;17.2;Y
1983-07-01 06:00:01;1983-08-01 06:00:00;1983-07;16.5;Y
1983-08-01 06:00:01;1983-09-01 06:00:00;1983-08;14.5;Y
1983-09-01 06:00:01;1983-10-01 06:00:00;1983-09;158.2;Y
1983-10-01 06:00:01;1983-11-01 06:00:00;1983-10;63.0;Y
1983-11-01 06:00:01;1983-12-01 06:00:00;1983-11;35.9;Y
1983-12-01 06:00:01;1984-01-01 06:00:00;1983-12;35.8;Y
1984-01-01 06:00:01;1984-02-01 06:00:00;1984-01;71.7;Y
1984-02-01 06:00:01;1984-03-01 06:00:00;1984-02;31.8;Y
1984-03-01 06:00:01;1984-04-01 06:00:00;1984-03;23.0;Y
1984-04-01 06:00:01;1984-05-01 06:00:00;1984-04;17.1;Y
1984-05-01 06:00:01;1984-06-01 06:00:00;1984-05;22.7;Y
1984-06-01 06:00:01;1984-07-01 06:00:00;1984-06;63.3;Y
1984-07-01 06:00:01;1984-08-01 06:00:00;1984-07;90.0;Y
1984-08-01 06:00:01;1984-09-01 06:00:00;1984-08;34.8;Y
1984-09-01 06:00:01;1984-10-01 06:00:00;1984-09;142.7;Y
1984-10-01 06:00:01;1984-11-01 06:00:00;1984-10;92.1;Y
1984-11-01 06:00:01;1984-12-01 06:00:00;1984-11;35.8;Y
1984-12-01 06:00:01;1985-01-01 06:00:00;1984-12;44.5;Y
1985-01-01 06:00:01;1985-02-01 06:00:00;1985-01;64.2;Y
1985-02-01 06:00:01;1985-03-01 06:00:00;1985-02;19.5;Y
1985-03-01 06:00:01;1985-04-01 06:00:00;1985-03;40.5;Y
1985-04-01 06:00:01;1985-05-01 06:00:00;1985-04;94.9;Y
1985-05-01 06:00:01;1985-06-01 06:00:00;1985-05;5.4;Y
1985-06-01 06:00:01;1985-07-01 06:00:00;1985-06;74.6;Y
1985-07-01 06:00:01;1985-08-01 06:00:00;1985-07;84.8;Y
1985-08-01 06:00:01;1985-09-01 06:00:00;1985-08;33.0;Y
1985-09-01 06:00:01;1985-10-01 06:00:00;1985-09;40.6;Y
1985-10-01 06:00:01;1985-11-01 06:00:00;1985-10;21.1;Y
1985-11-01 06:00:01;1985-12-01 06:00:00;1985-11;48.7;Y
1985-12-01 06:00:01;1986-01-01 06:00:00;1985-12;73.3;Y
1986-01-01 06:00:01;1986-02-01 06:00:00;1986-01;68.6;Y
1986-02-01 06:00:01;1986-03-01 06:00:00;1986-02;15.4;Y
1986-03-01 06:00:01;1986-04-01 06:00:00;1986-03;35.0;Y
1986-04-01 06:00:01;1986-05-01 06:00:00;1986-04;55.4;Y
1986-05-01 06:00:01;1986-06-01 06:00:00;1986-05;54.3;Y
1986-06-01 06:00:01;1986-07-01 06:00:00;1986-06;23.2;Y
1986-07-01 06:00:01;1986-08-01 06:00:00;1986-07;38.9;Y
1986-08-01 06:00:01;1986-09-01 06:00:00;1986-08;80.2;Y
1986-09-01 06:00:01;1986-10-01 06:00:00;1986-09;25.4;Y
1986-10-01 06:00:01;1986-11-01 06:00:00;1986-10;26.5;Y
1986-11-01 06:00:01;1986-12-01 06:00:00;1986-11;50.7;Y
1986-12-01 06:00:01;1987-01-01 06:00:00;1986-12;70.6;Y
1987-01-01 06:00:01;1987-02-01 06:00:00;1987-01;76.0;Y
1987-02-01 06:00:01;1987-03-01 06:00:00;1987-02;28.2;Y
1987-03-01 06:00:01;1987-04-01 06:00:00;1987-03;8.8;Y
1987-04-01 06:00:01;1987-05-01 06:00:00;1987-04;1.0;Y
1987-05-01 06:00:01;1987-06-01 06:00:00;1987-05;49.0;Y
1987-06-01 06:00:01;1987-07-01 06:00:00;1987-06;83.9;Y
1987-07-01 06:00:01;1987-08-01 06:00:00;1987-07;59.7;Y
1987-08-01 06:00:01;1987-09-01 06:00:00;1987-08;41.5;Y
1987-09-01 06:00:01;1987-10-01 06:00:00;1987-09;61.8;Y
1987-10-01 06:00:01;1987-11-01 06:00:00;1987-10;53.5;Y
1987-11-01 06:00:01;1987-12-01 06:00:00;1987-11;72.6;Y
1987-12-01 06:00:01;1988-01-01 06:00:00;1987-12;57.0;Y
1988-01-01 06:00:01;1988-02-01 06:00:00;1988-01;67.8;Y
1988-02-01 06:00:01;1988-03-01 06:00:00;1988-02;50.8;Y
1988-03-01 06:00:01;1988-04-01 06:00:00;1988-03;43.5;Y
1988-04-01 06:00:01;1988-05-01 06:00:00;1988-04;33.1;Y
1988-05-01 06:00:01;1988-06-01 06:00:00;1988-05;16.3;Y
1988-06-01 06:00:01;1988-07-01 06:00:00;1988-06;60.5;Y
1988-07-01 06:00:01;1988-08-01 06:00:00;1988-07;71.0;Y
1988-08-01 06:00:01;1988-09-01 06:00:00;1988-08;58.1;Y
1988-09-01 06:00:01;1988-10-01 06:00:00;1988-09;52.8;Y
1988-10-01 06:00:01;1988-11-01 06:00:00;1988-10;42.2;Y
1988-11-01 06:00:01;1988-12-01 06:00:00;1988-11;43.0;Y
1988-12-01 06:00:01;1989-01-01 06:00:00;1988-12;97.6;Y
1989-01-01 06:00:01;1989-02-01 06:00:00;1989-01;10.5;Y
1989-02-01 06:00:01;1989-03-01 06:00:00;1989-02;31.0;Y
1989-03-01 06:00:01;1989-04-01 06:00:00;1989-03;41.8;Y
1989-04-01 06:00:01;1989-05-01 06:00:00;1989-04;14.2;Y
1989-05-01 06:00:01;1989-06-01 06:00:00;1989-05;8.8;Y
1989-06-01 06:00:01;1989-07-01 06:00:00;1989-06;51.0;Y
1989-07-01 06:00:01;1989-08-01 06:00:00;1989-07;30.8;Y
1989-08-01 06:00:01;1989-09-01 06:00:00;1989-08;107.0;Y
1989-09-01 06:00:01;1989-10-01 06:00:00;1989-09;18.5;Y
1989-10-01 06:00:01;1989-11-01 06:00:00;1989-10;65.0;Y
1989-11-01 06:00:01;1989-12-01 06:00:00;1989-11;90.1;Y
1989-12-01 06:00:01;1990-01-01 06:00:00;1989-12;41.3;Y
1990-01-01 06:00:01;1990-02-01 06:00:00;1990-01;76.3;Y
1990-02-01 06:00:01;1990-03-01 06:00:00;1990-02;37.1;Y
1990-03-01 06:00:01;1990-04-01 06:00:00;1990-03;16.6;Y
1990-04-01 06:00:01;1990-05-01 06:00:00;1990-04;32.7;Y
1990-05-01 06:00:01;1990-06-01 06:00:00;1990-05;13.1;Y
1990-06-01 06:00:01;1990-07-01 06:00:00;1990-06;30.7;Y
1990-07-01 06:00:01;1990-08-01 06:00:00;1990-07;64.2;Y
1990-08-01 06:00:01;1990-09-01 06:00:00;1990-08;18.4;Y
1990-09-01 06:00:01;1990-10-01 06:00:00;1990-09;88.2;Y
1990-10-01 06:00:01;1990-11-01 06:00:00;1990-10;72.7;Y
1990-11-01 06:00:01;1990-12-01 06:00:00;1990-11;79.1;Y
1990-12-01 06:00:01;1991-01-01 06:00:00;1990-12;44.3;Y
1991-01-01 06:00:01;1991-02-01 06:00:00;1991-01;57.8;Y
1991-02-01 06:00:01;1991-03-01 06:00:00;1991-02;29.3;Y
1991-03-01 06:00:01;1991-04-01 06:00:00;1991-03;14.6;Y
1991-04-01 06:00:01;1991-05-01 06:00:00;1991-04;24.8;Y
1991-05-01 06:00:01;1991-06-01 06:00:00;1991-05;42.5;Y
1991-06-01 06:00:01;1991-07-01 06:00:00;1991-06;102.5;Y
1991-07-01 06:00:01;1991-08-01 06:00:00;1991-07;13.0;Y
1991-08-01 06:00:01;1991-09-01 06:00:00;1991-08;55.8;Y
1991-09-01 06:00:01;1991-10-01 06:00:00;1991-09;54.0;Y
1991-10-01 06:00:01;1991-11-01 06:00:00;1991-10;34.6;Y
1991-11-01 06:00:01;1991-12-01 06:00:00;1991-11;64.6;Y
1991-12-01 06:00:01;1992-01-01 06:00:00;1991-12;47.3;Y
1992-01-01 06:00:01;1992-02-01 06:00:00;1992-01;28.5;Y
1992-02-01 06:00:01;1992-03-01 06:00:00;1992-02;50.9;Y
1992-03-01 06:00:01;1992-04-01 06:00:00;1992-03;59.7;Y
1992-04-01 06:00:01;1992-05-01 06:00:00;1992-04;44.0;Y
1992-05-01 06:00:01;1992-06-01 06:00:00;1992-05;10.5;Y
1992-06-01 06:00:01;1992-07-01 06:00:00;1992-06;4.2;Y
1992-07-01 06:00:01;1992-08-01 06:00:00;1992-07;82.0;Y
1992-08-01 06:00:01;1992-09-01 06:00:00;1992-08;42.0;Y
1992-09-01 06:00:01;1992-10-01 06:00:00;1992-09;41.1;Y
1992-10-01 06:00:01;1992-11-01 06:00:00;1992-10;101.3;Y
1992-11-01 06:00:01;1992-12-01 06:00:00;1992-11;88.3;Y
1992-12-01 06:00:01;1993-01-01 06:00:00;1992-12;28.9;Y
1993-01-01 06:00:01;1993-02-01 06:00:00;1993-01;54.4;Y
1993-02-01 06:00:01;1993-03-01 06:00:00;1993-02;48.2;Y
