Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Hoburg D;68550;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;millimetre

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
2013-01-01 00:00:00;2019-06-01 15:00:00;38.0;56.922;18.1504
1880-01-01 00:00:00;2012-12-31 23:59:59;38.0;56.9222;18.1471

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1907-02-01 07:00:01;1907-03-01 07:00:00;1907-02;31.0;G
1907-03-01 07:00:01;1907-04-01 07:00:00;1907-03;30.0;G
1907-04-01 07:00:01;1907-05-01 07:00:00;1907-04;29.0;G
1907-05-01 07:00:01;1907-06-01 07:00:00;1907-05;17.0;G
1907-06-01 07:00:01;1907-07-01 07:00:00;1907-06;43.0;G
1907-07-01 07:00:01;1907-08-01 07:00:00;1907-07;79.0;G
1907-08-01 07:00:01;1907-09-01 07:00:00;1907-08;42.0;G
1907-09-01 07:00:01;1907-10-01 07:00:00;1907-09;13.0;G
1907-10-01 07:00:01;1907-11-01 07:00:00;1907-10;38.0;G
1907-11-01 07:00:01;1907-12-01 07:00:00;1907-11;21.0;G
1907-12-01 07:00:01;1908-01-01 07:00:00;1907-12;55.0;G
1908-01-01 07:00:01;1908-02-01 07:00:00;1908-01;52.0;G
1908-02-01 07:00:01;1908-03-01 07:00:00;1908-02;26.0;G
1908-03-01 07:00:01;1908-04-01 07:00:00;1908-03;28.0;G
1908-04-01 07:00:01;1908-05-01 07:00:00;1908-04;31.0;G
1908-05-01 07:00:01;1908-06-01 07:00:00;1908-05;40.0;G
1908-06-01 07:00:01;1908-07-01 07:00:00;1908-06;39.0;G
1908-07-01 07:00:01;1908-08-01 07:00:00;1908-07;23.0;G
1908-08-01 07:00:01;1908-09-01 07:00:00;1908-08;19.0;G
1908-09-01 07:00:01;1908-10-01 07:00:00;1908-09;47.0;G
1908-10-01 07:00:01;1908-11-01 07:00:00;1908-10;17.0;G
1908-11-01 07:00:01;1908-12-01 07:00:00;1908-11;39.0;G
1908-12-01 07:00:01;1909-01-01 07:00:00;1908-12;23.0;G
1909-01-01 07:00:01;1909-02-01 07:00:00;1909-01;30.0;G
1909-02-01 07:00:01;1909-03-01 07:00:00;1909-02;43.0;G
1909-03-01 07:00:01;1909-04-01 07:00:00;1909-03;97.0;G
1909-04-01 07:00:01;1909-05-01 07:00:00;1909-04;47.0;G
1909-05-01 07:00:01;1909-06-01 07:00:00;1909-05;17.0;G
1909-06-01 07:00:01;1909-07-01 07:00:00;1909-06;20.0;G
1909-07-01 07:00:01;1909-08-01 07:00:00;1909-07;42.0;G
1909-08-01 07:00:01;1909-09-01 07:00:00;1909-08;47.0;G
1909-09-01 07:00:01;1909-10-01 07:00:00;1909-09;18.0;G
1909-10-01 07:00:01;1909-11-01 07:00:00;1909-10;15.0;G
1909-11-01 07:00:01;1909-12-01 07:00:00;1909-11;55.0;G
1909-12-01 07:00:01;1910-01-01 07:00:00;1909-12;42.0;G
1910-01-01 07:00:01;1910-02-01 07:00:00;1910-01;73.0;G
1910-02-01 07:00:01;1910-03-01 07:00:00;1910-02;46.0;G
1910-03-01 07:00:01;1910-04-01 07:00:00;1910-03;25.0;G
1910-04-01 07:00:01;1910-05-01 07:00:00;1910-04;29.0;G
1910-05-01 07:00:01;1910-06-01 07:00:00;1910-05;23.0;G
1910-06-01 07:00:01;1910-07-01 07:00:00;1910-06;28.0;G
1910-07-01 07:00:01;1910-08-01 07:00:00;1910-07;71.0;G
1910-08-01 07:00:01;1910-09-01 07:00:00;1910-08;57.0;G
1910-09-01 07:00:01;1910-10-01 07:00:00;1910-09;57.0;G
1910-10-01 07:00:01;1910-11-01 07:00:00;1910-10;16.0;G
1910-11-01 07:00:01;1910-12-01 07:00:00;1910-11;98.0;G
1910-12-01 07:00:01;1911-01-01 07:00:00;1910-12;29.0;G
1911-01-01 07:00:01;1911-02-01 07:00:00;1911-01;40.0;G
1911-02-01 07:00:01;1911-03-01 07:00:00;1911-02;16.0;G
1911-03-01 07:00:01;1911-04-01 07:00:00;1911-03;24.0;G
1911-04-01 07:00:01;1911-05-01 07:00:00;1911-04;23.0;G
1911-05-01 07:00:01;1911-06-01 07:00:00;1911-05;6.0;G
1911-06-01 07:00:01;1911-07-01 07:00:00;1911-06;7.0;G
1911-07-01 07:00:01;1911-08-01 07:00:00;1911-07;15.0;G
1911-08-01 07:00:01;1911-09-01 07:00:00;1911-08;27.0;G
1911-09-01 07:00:01;1911-10-01 07:00:00;1911-09;5.0;G
1911-10-01 07:00:01;1911-11-01 07:00:00;1911-10;43.0;G
1911-11-01 07:00:01;1911-12-01 07:00:00;1911-11;35.0;G
1911-12-01 07:00:01;1912-01-01 07:00:00;1911-12;35.0;G
1912-01-01 07:00:01;1912-02-01 07:00:00;1912-01;14.0;G
1912-02-01 07:00:01;1912-03-01 07:00:00;1912-02;25.0;G
1912-03-01 07:00:01;1912-04-01 07:00:00;1912-03;39.0;G
1912-04-01 07:00:01;1912-05-01 07:00:00;1912-04;19.0;G
1912-05-01 07:00:01;1912-06-01 07:00:00;1912-05;44.0;G
1912-06-01 07:00:01;1912-07-01 07:00:00;1912-06;53.0;G
1912-07-01 07:00:01;1912-08-01 07:00:00;1912-07;5.0;G
1912-08-01 07:00:01;1912-09-01 07:00:00;1912-08;174.0;G
1912-09-01 07:00:01;1912-10-01 07:00:00;1912-09;31.0;G
1912-10-01 07:00:01;1912-11-01 07:00:00;1912-10;67.0;G
1912-11-01 07:00:01;1912-12-01 07:00:00;1912-11;29.0;G
1912-12-01 07:00:01;1913-01-01 07:00:00;1912-12;50.0;G
1913-01-01 07:00:01;1913-02-01 07:00:00;1913-01;16.0;G
1913-02-01 07:00:01;1913-03-01 07:00:00;1913-02;11.0;G
1913-03-01 07:00:01;1913-04-01 07:00:00;1913-03;21.0;G
1913-04-01 07:00:01;1913-05-01 07:00:00;1913-04;16.0;G
1913-05-01 07:00:01;1913-06-01 07:00:00;1913-05;2.0;G
1913-06-01 07:00:01;1913-07-01 07:00:00;1913-06;18.0;G
1913-07-01 07:00:01;1913-08-01 07:00:00;1913-07;30.0;G
1913-08-01 07:00:01;1913-09-01 07:00:00;1913-08;61.0;G
1913-09-01 07:00:01;1913-10-01 07:00:00;1913-09;200.0;G
1913-10-01 07:00:01;1913-11-01 07:00:00;1913-10;56.0;G
1913-11-01 07:00:01;1913-12-01 07:00:00;1913-11;81.0;G
1913-12-01 07:00:01;1914-01-01 07:00:00;1913-12;32.0;G
1914-01-01 07:00:01;1914-02-01 07:00:00;1914-01;27.0;G
1914-02-01 07:00:01;1914-03-01 07:00:00;1914-02;9.0;G
1914-03-01 07:00:01;1914-04-01 07:00:00;1914-03;21.0;G
1914-04-01 07:00:01;1914-05-01 07:00:00;1914-04;16.0;G
1914-05-01 07:00:01;1914-06-01 07:00:00;1914-05;39.0;G
1914-06-01 07:00:01;1914-07-01 07:00:00;1914-06;8.0;G
1914-07-01 07:00:01;1914-08-01 07:00:00;1914-07;24.0;G
1914-08-01 07:00:01;1914-09-01 07:00:00;1914-08;41.0;G
1914-09-01 07:00:01;1914-10-01 07:00:00;1914-09;60.0;G
1914-10-01 07:00:01;1914-11-01 07:00:00;1914-10;16.0;G
1914-11-01 07:00:01;1914-12-01 07:00:00;1914-11;34.0;G
1914-12-01 07:00:01;1915-01-01 07:00:00;1914-12;40.0;G
1915-01-01 07:00:01;1915-02-01 07:00:00;1915-01;38.0;G
1915-02-01 07:00:01;1915-03-01 07:00:00;1915-02;18.0;G
1915-03-01 07:00:01;1915-04-01 07:00:00;1915-03;11.0;G
1915-04-01 07:00:01;1915-05-01 07:00:00;1915-04;23.0;G
1915-05-01 07:00:01;1915-06-01 07:00:00;1915-05;33.0;G
1915-06-01 07:00:01;1915-07-01 07:00:00;1915-06;12.0;G
1915-07-01 07:00:01;1915-08-01 07:00:00;1915-07;51.0;G
1915-08-01 07:00:01;1915-09-01 07:00:00;1915-08;45.0;G
1915-09-01 07:00:01;1915-10-01 07:00:00;1915-09;13.0;G
1915-10-01 07:00:01;1915-11-01 07:00:00;1915-10;15.0;G
1915-11-01 07:00:01;1915-12-01 07:00:00;1915-11;53.0;G
1915-12-01 07:00:01;1916-01-01 07:00:00;1915-12;32.0;G
1916-01-01 07:00:01;1916-02-01 07:00:00;1916-01;57.0;G
1916-02-01 07:00:01;1916-03-01 07:00:00;1916-02;20.0;G
1916-03-01 07:00:01;1916-04-01 07:00:00;1916-03;21.0;G
1916-04-01 07:00:01;1916-05-01 07:00:00;1916-04;12.0;G
1916-05-01 07:00:01;1916-06-01 07:00:00;1916-05;13.0;G
1916-06-01 07:00:01;1916-07-01 07:00:00;1916-06;20.0;G
1916-07-01 07:00:01;1916-08-01 07:00:00;1916-07;68.0;G
1916-08-01 07:00:01;1916-09-01 07:00:00;1916-08;63.0;G
1916-09-01 07:00:01;1916-10-01 07:00:00;1916-09;33.0;G
1916-10-01 07:00:01;1916-11-01 07:00:00;1916-10;93.0;G
1916-11-01 07:00:01;1916-12-01 07:00:00;1916-11;24.0;G
1916-12-01 07:00:01;1917-01-01 07:00:00;1916-12;60.0;G
1917-01-01 07:00:01;1917-02-01 07:00:00;1917-01;24.0;G
1917-02-01 07:00:01;1917-03-01 07:00:00;1917-02;5.0;G
1917-03-01 07:00:01;1917-04-01 07:00:00;1917-03;15.0;G
1917-04-01 07:00:01;1917-05-01 07:00:00;1917-04;47.0;G
1917-05-01 07:00:01;1917-06-01 07:00:00;1917-05;23.0;G
1917-06-01 07:00:01;1917-07-01 07:00:00;1917-06;2.0;G
1917-07-01 07:00:01;1917-08-01 07:00:00;1917-07;14.0;G
1917-08-01 07:00:01;1917-09-01 07:00:00;1917-08;23.0;G
1917-09-01 07:00:01;1917-10-01 07:00:00;1917-09;26.0;G
1917-10-01 07:00:01;1917-11-01 07:00:00;1917-10;33.0;G
1917-11-01 07:00:01;1917-12-01 07:00:00;1917-11;66.0;G
1917-12-01 07:00:01;1918-01-01 07:00:00;1917-12;41.0;G
1918-01-01 07:00:01;1918-02-01 07:00:00;1918-01;47.0;G
1918-02-01 07:00:01;1918-03-01 07:00:00;1918-02;34.0;G
1918-03-01 07:00:01;1918-04-01 07:00:00;1918-03;1.0;G
1918-04-01 07:00:01;1918-05-01 07:00:00;1918-04;11.0;G
1918-05-01 07:00:01;1918-06-01 07:00:00;1918-05;8.0;G
1918-06-01 07:00:01;1918-07-01 07:00:00;1918-06;18.0;G
1918-07-01 07:00:01;1918-08-01 07:00:00;1918-07;15.0;G
1918-08-01 07:00:01;1918-09-01 07:00:00;1918-08;33.0;G
1918-09-01 07:00:01;1918-10-01 07:00:00;1918-09;92.0;G
1918-10-01 07:00:01;1918-11-01 07:00:00;1918-10;34.0;G
1918-11-01 07:00:01;1918-12-01 07:00:00;1918-11;10.0;G
1918-12-01 07:00:01;1919-01-01 07:00:00;1918-12;45.0;G
1919-01-01 07:00:01;1919-02-01 07:00:00;1919-01;35.0;G
1919-02-01 07:00:01;1919-03-01 07:00:00;1919-02;23.0;G
1919-03-01 07:00:01;1919-04-01 07:00:00;1919-03;11.0;G
1919-04-01 07:00:01;1919-05-01 07:00:00;1919-04;17.0;G
1919-05-01 07:00:01;1919-06-01 07:00:00;1919-05;25.0;G
1919-06-01 07:00:01;1919-07-01 07:00:00;1919-06;42.0;G
1919-07-01 07:00:01;1919-08-01 07:00:00;1919-07;42.0;G
1919-08-01 07:00:01;1919-09-01 07:00:00;1919-08;44.0;G
1919-09-01 07:00:01;1919-10-01 07:00:00;1919-09;35.0;G
1919-10-01 07:00:01;1919-11-01 07:00:00;1919-10;54.0;G
1919-11-01 07:00:01;1919-12-01 07:00:00;1919-11;47.0;G
1919-12-01 07:00:01;1920-01-01 07:00:00;1919-12;34.0;G
1920-01-01 07:00:01;1920-02-01 07:00:00;1920-01;39.0;G
1920-02-01 07:00:01;1920-03-01 07:00:00;1920-02;23.0;G
1920-03-01 07:00:01;1920-04-01 07:00:00;1920-03;11.0;G
1920-04-01 07:00:01;1920-05-01 07:00:00;1920-04;81.0;G
1920-05-01 07:00:01;1920-06-01 07:00:00;1920-05;31.0;G
1920-06-01 07:00:01;1920-07-01 07:00:00;1920-06;13.0;G
1920-07-01 07:00:01;1920-08-01 07:00:00;1920-07;17.0;G
1920-08-01 07:00:01;1920-09-01 07:00:00;1920-08;67.0;G
1920-09-01 07:00:01;1920-10-01 07:00:00;1920-09;32.0;G
1920-10-01 07:00:01;1920-11-01 07:00:00;1920-10;7.0;G
1920-11-01 07:00:01;1920-12-01 07:00:00;1920-11;13.0;G
1920-12-01 07:00:01;1921-01-01 07:00:00;1920-12;16.0;G
1921-01-01 07:00:01;1921-02-01 07:00:00;1921-01;57.0;G
1921-02-01 07:00:01;1921-03-01 07:00:00;1921-02;1.0;G
1921-03-01 07:00:01;1921-04-01 07:00:00;1921-03;13.0;G
1921-04-01 07:00:01;1921-05-01 07:00:00;1921-04;30.0;G
1921-05-01 07:00:01;1921-06-01 07:00:00;1921-05;5.0;G
1921-06-01 07:00:01;1921-07-01 07:00:00;1921-06;20.0;G
1921-07-01 07:00:01;1921-08-01 07:00:00;1921-07;12.0;G
1921-08-01 07:00:01;1921-09-01 07:00:00;1921-08;25.0;G
1921-09-01 07:00:01;1921-10-01 07:00:00;1921-09;20.0;G
1921-10-01 07:00:01;1921-11-01 07:00:00;1921-10;28.0;G
1921-11-01 07:00:01;1921-12-01 07:00:00;1921-11;22.0;G
1921-12-01 07:00:01;1922-01-01 07:00:00;1921-12;59.0;G
1922-01-01 07:00:01;1922-02-01 07:00:00;1922-01;26.0;G
1922-02-01 07:00:01;1922-03-01 07:00:00;1922-02;20.0;G
1922-03-01 07:00:01;1922-04-01 07:00:00;1922-03;30.0;G
1922-04-01 07:00:01;1922-05-01 07:00:00;1922-04;44.0;G
1922-05-01 07:00:01;1922-06-01 07:00:00;1922-05;7.0;G
1922-06-01 07:00:01;1922-07-01 07:00:00;1922-06;29.0;G
1922-07-01 07:00:01;1922-08-01 07:00:00;1922-07;25.0;G
1922-08-01 07:00:01;1922-09-01 07:00:00;1922-08;58.0;G
1922-09-01 07:00:01;1922-10-01 07:00:00;1922-09;52.0;G
1922-10-01 07:00:01;1922-11-01 07:00:00;1922-10;21.0;G
1922-11-01 07:00:01;1922-12-01 07:00:00;1922-11;16.0;G
1922-12-01 07:00:01;1923-01-01 07:00:00;1922-12;33.0;G
1923-01-01 07:00:01;1923-02-01 07:00:00;1923-01;31.0;G
1923-02-01 07:00:01;1923-03-01 07:00:00;1923-02;28.0;G
1923-03-01 07:00:01;1923-04-01 07:00:00;1923-03;2.0;G
1923-04-01 07:00:01;1923-05-01 07:00:00;1923-04;25.0;G
1923-05-01 07:00:01;1923-06-01 07:00:00;1923-05;49.0;G
1923-06-01 07:00:01;1923-07-01 07:00:00;1923-06;36.0;G
1923-07-01 07:00:01;1923-08-01 07:00:00;1923-07;24.0;G
1923-08-01 07:00:01;1923-09-01 07:00:00;1923-08;95.0;G
1923-09-01 07:00:01;1923-10-01 07:00:00;1923-09;49.0;G
1923-10-01 07:00:01;1923-11-01 07:00:00;1923-10;37.0;G
1923-11-01 07:00:01;1923-12-01 07:00:00;1923-11;97.0;G
1923-12-01 07:00:01;1924-01-01 07:00:00;1923-12;41.0;G
1924-01-01 07:00:01;1924-02-01 07:00:00;1924-01;17.0;G
1924-02-01 07:00:01;1924-03-01 07:00:00;1924-02;25.0;G
1924-03-01 07:00:01;1924-04-01 07:00:00;1924-03;29.0;G
1924-04-01 07:00:01;1924-05-01 07:00:00;1924-04;19.0;G
1924-05-01 07:00:01;1924-06-01 07:00:00;1924-05;39.0;G
1924-06-01 07:00:01;1924-07-01 07:00:00;1924-06;32.0;G
1924-07-01 07:00:01;1924-08-01 07:00:00;1924-07;49.0;G
1924-08-01 07:00:01;1924-09-01 07:00:00;1924-08;22.0;G
1924-09-01 07:00:01;1924-10-01 07:00:00;1924-09;86.0;G
1924-10-01 07:00:01;1924-11-01 07:00:00;1924-10;15.0;G
1924-11-01 07:00:01;1924-12-01 07:00:00;1924-11;23.0;G
1924-12-01 07:00:01;1925-01-01 07:00:00;1924-12;18.0;G
1925-01-01 07:00:01;1925-02-01 07:00:00;1925-01;39.0;G
1925-02-01 07:00:01;1925-03-01 07:00:00;1925-02;31.0;G
1925-03-01 07:00:01;1925-04-01 07:00:00;1925-03;35.0;G
1925-04-01 07:00:01;1925-05-01 07:00:00;1925-04;47.0;G
1925-05-01 07:00:01;1925-06-01 07:00:00;1925-05;18.0;G
1925-06-01 07:00:01;1925-07-01 07:00:00;1925-06;66.0;G
1925-07-01 07:00:01;1925-08-01 07:00:00;1925-07;26.0;G
1925-08-01 07:00:01;1925-09-01 07:00:00;1925-08;25.0;G
1925-09-01 07:00:01;1925-10-01 07:00:00;1925-09;91.0;G
1925-10-01 07:00:01;1925-11-01 07:00:00;1925-10;52.0;G
1925-11-01 07:00:01;1925-12-01 07:00:00;1925-11;24.0;G
1925-12-01 07:00:01;1926-01-01 07:00:00;1925-12;22.0;G
1926-01-01 07:00:01;1926-02-01 07:00:00;1926-01;21.0;G
1926-02-01 07:00:01;1926-03-01 07:00:00;1926-02;40.0;G
1926-03-01 07:00:01;1926-04-01 07:00:00;1926-03;17.0;G
1926-04-01 07:00:01;1926-05-01 07:00:00;1926-04;25.0;G
1926-05-01 07:00:01;1926-06-01 07:00:00;1926-05;64.0;G
1926-06-01 07:00:01;1926-07-01 07:00:00;1926-06;33.0;G
1926-07-01 07:00:01;1926-08-01 07:00:00;1926-07;10.0;G
1926-08-01 07:00:01;1926-09-01 07:00:00;1926-08;53.0;G
1926-09-01 07:00:01;1926-10-01 07:00:00;1926-09;47.0;G
1926-10-01 07:00:01;1926-11-01 07:00:00;1926-10;81.0;G
1926-11-01 07:00:01;1926-12-01 07:00:00;1926-11;31.0;G
1926-12-01 07:00:01;1927-01-01 07:00:00;1926-12;46.0;G
1927-01-01 07:00:01;1927-02-01 07:00:00;1927-01;16.0;G
1927-02-01 07:00:01;1927-03-01 07:00:00;1927-02;10.0;G
1927-03-01 07:00:01;1927-04-01 07:00:00;1927-03;27.0;G
1927-04-01 07:00:01;1927-05-01 07:00:00;1927-04;41.0;G
1927-05-01 07:00:01;1927-06-01 07:00:00;1927-05;30.0;G
1927-06-01 07:00:01;1927-07-01 07:00:00;1927-06;56.0;G
1927-07-01 07:00:01;1927-08-01 07:00:00;1927-07;69.0;G
1927-08-01 07:00:01;1927-09-01 07:00:00;1927-08;53.0;G
1927-09-01 07:00:01;1927-10-01 07:00:00;1927-09;49.0;G
1927-10-01 07:00:01;1927-11-01 07:00:00;1927-10;60.0;G
1927-11-01 07:00:01;1927-12-01 07:00:00;1927-11;22.0;G
1927-12-01 07:00:01;1928-01-01 07:00:00;1927-12;16.0;G
1928-01-01 07:00:01;1928-02-01 07:00:00;1928-01;34.0;G
1928-02-01 07:00:01;1928-03-01 07:00:00;1928-02;15.0;G
1928-03-01 07:00:01;1928-04-01 07:00:00;1928-03;8.0;G
1928-04-01 07:00:01;1928-05-01 07:00:00;1928-04;46.0;G
1928-05-01 07:00:01;1928-06-01 07:00:00;1928-05;21.0;G
1928-06-01 07:00:01;1928-07-01 07:00:00;1928-06;81.0;G
1928-07-01 07:00:01;1928-08-01 07:00:00;1928-07;26.0;G
1928-08-01 07:00:01;1928-09-01 07:00:00;1928-08;96.0;G
1928-09-01 07:00:01;1928-10-01 07:00:00;1928-09;52.0;G
1928-10-01 07:00:01;1928-11-01 07:00:00;1928-10;45.0;G
1928-11-01 07:00:01;1928-12-01 07:00:00;1928-11;108.0;G
1928-12-01 07:00:01;1929-01-01 07:00:00;1928-12;26.0;G
1929-01-01 07:00:01;1929-02-01 07:00:00;1929-01;40.0;G
1929-02-01 07:00:01;1929-03-01 07:00:00;1929-02;22.0;G
1929-03-01 07:00:01;1929-04-01 07:00:00;1929-03;22.0;G
1929-04-01 07:00:01;1929-05-01 07:00:00;1929-04;24.0;G
1929-05-01 07:00:01;1929-06-01 07:00:00;1929-05;12.0;G
1929-06-01 07:00:01;1929-07-01 07:00:00;1929-06;21.0;G
1929-07-01 07:00:01;1929-08-01 07:00:00;1929-07;101.0;G
1929-08-01 07:00:01;1929-09-01 07:00:00;1929-08;27.0;G
1929-09-01 07:00:01;1929-10-01 07:00:00;1929-09;65.0;G
1929-10-01 07:00:01;1929-11-01 07:00:00;1929-10;70.0;G
1929-11-01 07:00:01;1929-12-01 07:00:00;1929-11;43.0;G
1929-12-01 07:00:01;1930-01-01 07:00:00;1929-12;47.0;G
1930-01-01 07:00:01;1930-02-01 07:00:00;1930-01;6.0;G
1930-02-01 07:00:01;1930-03-01 07:00:00;1930-02;12.0;G
1930-03-01 07:00:01;1930-04-01 07:00:00;1930-03;38.0;G
1930-04-01 07:00:01;1930-05-01 07:00:00;1930-04;19.0;G
1930-05-01 07:00:01;1930-06-01 07:00:00;1930-05;26.0;G
1930-06-01 07:00:01;1930-07-01 07:00:00;1930-06;21.0;G
1930-07-01 07:00:01;1930-08-01 07:00:00;1930-07;60.0;G
1930-08-01 07:00:01;1930-09-01 07:00:00;1930-08;89.0;G
1930-09-01 07:00:01;1930-10-01 07:00:00;1930-09;43.0;G
1930-10-01 07:00:01;1930-11-01 07:00:00;1930-10;57.0;G
1930-11-01 07:00:01;1930-12-01 07:00:00;1930-11;63.0;G
1930-12-01 07:00:01;1931-01-01 07:00:00;1930-12;19.0;G
1931-01-01 07:00:01;1931-02-01 07:00:00;1931-01;72.0;G
1931-02-01 07:00:01;1931-03-01 07:00:00;1931-02;15.0;G
1931-03-01 07:00:01;1931-04-01 07:00:00;1931-03;24.0;G
1931-04-01 07:00:01;1931-05-01 07:00:00;1931-04;37.0;G
1931-05-01 07:00:01;1931-06-01 07:00:00;1931-05;39.0;G
1931-06-01 07:00:01;1931-07-01 07:00:00;1931-06;6.0;G
1931-07-01 07:00:01;1931-08-01 07:00:00;1931-07;51.0;G
1931-08-01 07:00:01;1931-09-01 07:00:00;1931-08;24.0;G
1931-09-01 07:00:01;1931-10-01 07:00:00;1931-09;28.0;G
1931-10-01 07:00:01;1931-11-01 07:00:00;1931-10;34.0;G
1931-11-01 07:00:01;1931-12-01 07:00:00;1931-11;15.0;G
1931-12-01 07:00:01;1932-01-01 07:00:00;1931-12;25.0;G
1932-01-01 07:00:01;1932-02-01 07:00:00;1932-01;20.0;G
1932-02-01 07:00:01;1932-03-01 07:00:00;1932-02;8.0;G
1932-03-01 07:00:01;1932-04-01 07:00:00;1932-03;18.0;G
1932-04-01 07:00:01;1932-05-01 07:00:00;1932-04;38.0;G
1932-05-01 07:00:01;1932-06-01 07:00:00;1932-05;120.0;G
1932-06-01 07:00:01;1932-07-01 07:00:00;1932-06;11.0;G
1932-07-01 07:00:01;1932-08-01 07:00:00;1932-07;20.0;G
1932-08-01 07:00:01;1932-09-01 07:00:00;1932-08;45.0;G
1932-09-01 07:00:01;1932-10-01 07:00:00;1932-09;60.0;G
1932-10-01 07:00:01;1932-11-01 07:00:00;1932-10;107.0;G
1932-11-01 07:00:01;1932-12-01 07:00:00;1932-11;22.0;G
1932-12-01 07:00:01;1933-01-01 07:00:00;1932-12;12.0;G
1933-01-01 07:00:01;1933-02-01 07:00:00;1933-01;22.0;G
1933-02-01 07:00:01;1933-03-01 07:00:00;1933-02;32.0;G
1933-03-01 07:00:01;1933-04-01 07:00:00;1933-03;22.0;G
1933-04-01 07:00:01;1933-05-01 07:00:00;1933-04;28.0;G
1933-05-01 07:00:01;1933-06-01 07:00:00;1933-05;44.0;G
1933-06-01 07:00:01;1933-07-01 07:00:00;1933-06;81.0;G
1933-07-01 07:00:01;1933-08-01 07:00:00;1933-07;52.0;G
1933-08-01 07:00:01;1933-09-01 07:00:00;1933-08;10.0;G
1933-09-01 07:00:01;1933-10-01 07:00:00;1933-09;94.0;G
1933-10-01 07:00:01;1933-11-01 07:00:00;1933-10;66.0;G
1933-11-01 07:00:01;1933-12-01 07:00:00;1933-11;43.0;G
1933-12-01 07:00:01;1934-01-01 07:00:00;1933-12;27.0;G
1934-01-01 07:00:01;1934-02-01 07:00:00;1934-01;19.0;G
1934-02-01 07:00:01;1934-03-01 07:00:00;1934-02;23.0;G
1934-03-01 07:00:01;1934-04-01 07:00:00;1934-03;33.0;G
1934-04-01 07:00:01;1934-05-01 07:00:00;1934-04;24.0;G
1934-05-01 07:00:01;1934-06-01 07:00:00;1934-05;21.0;G
1934-06-01 07:00:01;1934-07-01 07:00:00;1934-06;41.0;G
1934-07-01 07:00:01;1934-08-01 07:00:00;1934-07;76.0;G
1934-08-01 07:00:01;1934-09-01 07:00:00;1934-08;50.0;G
1934-09-01 07:00:01;1934-10-01 07:00:00;1934-09;23.0;G
1934-10-01 07:00:01;1934-11-01 07:00:00;1934-10;81.0;G
1934-11-01 07:00:01;1934-12-01 07:00:00;1934-11;38.0;G
1934-12-01 07:00:01;1935-01-01 07:00:00;1934-12;32.0;G
1935-01-01 07:00:01;1935-02-01 07:00:00;1935-01;30.0;G
1935-02-01 07:00:01;1935-03-01 07:00:00;1935-02;45.0;G
1935-03-01 07:00:01;1935-04-01 07:00:00;1935-03;21.0;G
1935-04-01 07:00:01;1935-05-01 07:00:00;1935-04;32.0;G
1935-05-01 07:00:01;1935-06-01 07:00:00;1935-05;31.0;G
1935-06-01 07:00:01;1935-07-01 07:00:00;1935-06;25.0;G
1935-07-01 07:00:01;1935-08-01 07:00:00;1935-07;77.0;G
1935-08-01 07:00:01;1935-09-01 07:00:00;1935-08;67.0;G
1935-09-01 07:00:01;1935-10-01 07:00:00;1935-09;61.0;G
1935-10-01 07:00:01;1935-11-01 07:00:00;1935-10;89.0;G
1935-11-01 07:00:01;1935-12-01 07:00:00;1935-11;25.0;G
1935-12-01 07:00:01;1936-01-01 07:00:00;1935-12;38.0;G
1936-01-01 07:00:01;1936-02-01 07:00:00;1936-01;37.0;G
1936-02-01 07:00:01;1936-03-01 07:00:00;1936-02;20.0;G
1936-03-01 07:00:01;1936-04-01 07:00:00;1936-03;36.0;G
1936-04-01 07:00:01;1936-05-01 07:00:00;1936-04;53.0;G
1936-05-01 07:00:01;1936-06-01 07:00:00;1936-05;41.0;G
1936-06-01 07:00:01;1936-07-01 07:00:00;1936-06;19.0;G
1936-07-01 07:00:01;1936-08-01 07:00:00;1936-07;70.0;G
1936-08-01 07:00:01;1936-09-01 07:00:00;1936-08;26.0;G
1936-09-01 07:00:01;1936-10-01 07:00:00;1936-09;25.0;G
1936-10-01 07:00:01;1936-11-01 07:00:00;1936-10;61.0;G
1936-11-01 07:00:01;1936-12-01 07:00:00;1936-11;36.0;G
1936-12-01 07:00:01;1937-01-01 07:00:00;1936-12;12.0;G
1937-01-01 07:00:01;1937-02-01 07:00:00;1937-01;19.0;G
1937-02-01 07:00:01;1937-03-01 07:00:00;1937-02;33.0;G
1937-03-01 07:00:01;1937-04-01 07:00:00;1937-03;28.0;G
1937-04-01 07:00:01;1937-05-01 07:00:00;1937-04;16.0;G
1937-05-01 07:00:01;1937-06-01 07:00:00;1937-05;15.0;G
1937-06-01 07:00:01;1937-07-01 07:00:00;1937-06;32.0;G
1937-07-01 07:00:01;1937-08-01 07:00:00;1937-07;99.0;G
1937-08-01 07:00:01;1937-09-01 07:00:00;1937-08;47.0;G
1937-09-01 07:00:01;1937-10-01 07:00:00;1937-09;84.0;G
1937-10-01 07:00:01;1937-11-01 07:00:00;1937-10;8.0;G
1937-11-01 07:00:01;1937-12-01 07:00:00;1937-11;54.0;G
