Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Roma;78310;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;millimetre

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1931-02-01 00:00:00;1991-01-01 23:59:59;32.0;57.5069;18.4539

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1937-06-01 07:00:01;1937-07-01 07:00:00;1937-06;28.0;G
1937-07-01 07:00:01;1937-08-01 07:00:00;1937-07;133.0;G
1937-08-01 07:00:01;1937-09-01 07:00:00;1937-08;70.0;G
1937-09-01 07:00:01;1937-10-01 07:00:00;1937-09;87.0;G
1937-10-01 07:00:01;1937-11-01 07:00:00;1937-10;6.0;G
1937-11-01 07:00:01;1937-12-01 07:00:00;1937-11;70.0;G
1937-12-01 07:00:01;1938-01-01 07:00:00;1937-12;82.0;G
1938-01-01 07:00:01;1938-02-01 07:00:00;1938-01;56.0;G
1938-02-01 07:00:01;1938-03-01 07:00:00;1938-02;15.0;G
1938-03-01 07:00:01;1938-04-01 07:00:00;1938-03;22.0;G
1938-04-01 07:00:01;1938-05-01 07:00:00;1938-04;43.0;G
1938-05-01 07:00:01;1938-06-01 07:00:00;1938-05;26.0;G
1938-06-01 07:00:01;1938-07-01 07:00:00;1938-06;21.0;G
1938-07-01 07:00:01;1938-08-01 07:00:00;1938-07;52.0;G
1938-08-01 07:00:01;1938-09-01 07:00:00;1938-08;46.0;G
1938-09-01 07:00:01;1938-10-01 07:00:00;1938-09;18.0;G
1938-10-01 07:00:01;1938-11-01 07:00:00;1938-10;67.0;G
1938-11-01 07:00:01;1938-12-01 07:00:00;1938-11;27.0;G
1938-12-01 07:00:01;1939-01-01 07:00:00;1938-12;25.0;G
1939-01-01 07:00:01;1939-02-01 07:00:00;1939-01;71.0;G
1939-02-01 07:00:01;1939-03-01 07:00:00;1939-02;25.0;G
1939-03-01 07:00:01;1939-04-01 07:00:00;1939-03;28.0;G
1939-04-01 07:00:01;1939-05-01 07:00:00;1939-04;35.0;G
1939-05-01 07:00:01;1939-06-01 07:00:00;1939-05;3.0;G
1939-06-01 07:00:01;1939-07-01 07:00:00;1939-06;24.0;G
1939-07-01 07:00:01;1939-08-01 07:00:00;1939-07;21.0;G
1939-08-01 07:00:01;1939-09-01 07:00:00;1939-08;28.0;G
1939-09-01 07:00:01;1939-10-01 07:00:00;1939-09;38.0;G
1939-10-01 07:00:01;1939-11-01 07:00:00;1939-10;66.0;G
1939-11-01 07:00:01;1939-12-01 07:00:00;1939-11;48.0;G
1939-12-01 07:00:01;1940-01-01 07:00:00;1939-12;48.0;G
1940-01-01 07:00:01;1940-02-01 07:00:00;1940-01;45.0;G
1940-02-01 07:00:01;1940-03-01 07:00:00;1940-02;41.0;G
1940-03-01 07:00:01;1940-04-01 07:00:00;1940-03;53.0;G
1940-04-01 07:00:01;1940-05-01 07:00:00;1940-04;22.0;G
1940-05-01 07:00:01;1940-06-01 07:00:00;1940-05;11.0;G
1940-06-01 07:00:01;1940-07-01 07:00:00;1940-06;1.0;G
1940-07-01 07:00:01;1940-08-01 07:00:00;1940-07;27.0;G
1940-08-01 07:00:01;1940-09-01 07:00:00;1940-08;65.0;G
1940-09-01 07:00:01;1940-10-01 07:00:00;1940-09;82.0;G
1940-10-01 07:00:01;1940-11-01 07:00:00;1940-10;45.0;G
1940-11-01 07:00:01;1940-12-01 07:00:00;1940-11;70.0;G
1940-12-01 07:00:01;1941-01-01 07:00:00;1940-12;42.0;G
1941-01-01 07:00:01;1941-02-01 07:00:00;1941-01;15.0;G
1941-02-01 07:00:01;1941-03-01 07:00:00;1941-02;62.0;G
1941-03-01 07:00:01;1941-04-01 07:00:00;1941-03;34.0;G
1941-04-01 07:00:01;1941-05-01 07:00:00;1941-04;15.0;G
1941-05-01 07:00:01;1941-06-01 07:00:00;1941-05;11.0;G
1941-06-01 07:00:01;1941-07-01 07:00:00;1941-06;52.0;G
1941-07-01 07:00:01;1941-08-01 07:00:00;1941-07;22.0;G
1941-08-01 07:00:01;1941-09-01 07:00:00;1941-08;97.0;G
1941-09-01 07:00:01;1941-10-01 07:00:00;1941-09;45.0;G
1941-10-01 07:00:01;1941-11-01 07:00:00;1941-10;64.0;G
1941-11-01 07:00:01;1941-12-01 07:00:00;1941-11;43.0;G
1941-12-01 07:00:01;1942-01-01 07:00:00;1941-12;75.0;G
1942-01-01 07:00:01;1942-02-01 07:00:00;1942-01;46.0;G
1942-02-01 07:00:01;1942-03-01 07:00:00;1942-02;27.0;G
1942-03-01 07:00:01;1942-04-01 07:00:00;1942-03;5.0;G
1942-04-01 07:00:01;1942-05-01 07:00:00;1942-04;18.0;G
1942-05-01 07:00:01;1942-06-01 07:00:00;1942-05;71.0;G
1942-06-01 07:00:01;1942-07-01 07:00:00;1942-06;10.0;G
1942-07-01 07:00:01;1942-08-01 07:00:00;1942-07;98.0;G
1942-08-01 07:00:01;1942-09-01 07:00:00;1942-08;28.0;G
1942-09-01 07:00:01;1942-10-01 07:00:00;1942-09;65.0;G
1942-10-01 07:00:01;1942-11-01 07:00:00;1942-10;34.0;G
1942-11-01 07:00:01;1942-12-01 07:00:00;1942-11;26.0;G
1942-12-01 07:00:01;1943-01-01 07:00:00;1942-12;48.0;G
1943-01-01 07:00:01;1943-02-01 07:00:00;1943-01;47.0;G
1943-02-01 07:00:01;1943-03-01 07:00:00;1943-02;28.0;G
1943-03-01 07:00:01;1943-04-01 07:00:00;1943-03;8.0;G
1943-04-01 07:00:01;1943-05-01 07:00:00;1943-04;18.0;G
1943-05-01 07:00:01;1943-06-01 07:00:00;1943-05;16.0;G
1943-06-01 07:00:01;1943-07-01 07:00:00;1943-06;8.0;G
1943-07-01 07:00:01;1943-08-01 07:00:00;1943-07;9.0;G
1943-08-01 07:00:01;1943-09-01 07:00:00;1943-08;79.0;G
1943-09-01 07:00:01;1943-10-01 07:00:00;1943-09;81.0;G
1943-10-01 07:00:01;1943-11-01 07:00:00;1943-10;55.0;G
1943-11-01 07:00:01;1943-12-01 07:00:00;1943-11;96.0;G
1943-12-01 07:00:01;1944-01-01 07:00:00;1943-12;33.0;G
1944-01-01 07:00:01;1944-02-01 07:00:00;1944-01;71.0;G
1944-02-01 07:00:01;1944-03-01 07:00:00;1944-02;42.0;G
1944-03-01 07:00:01;1944-04-01 07:00:00;1944-03;22.0;G
1944-04-01 07:00:01;1944-05-01 07:00:00;1944-04;24.0;G
1944-05-01 07:00:01;1944-06-01 07:00:00;1944-05;40.0;G
1944-06-01 07:00:01;1944-07-01 07:00:00;1944-06;44.0;G
1944-07-01 07:00:01;1944-08-01 07:00:00;1944-07;35.0;G
1944-08-01 07:00:01;1944-09-01 07:00:00;1944-08;22.0;G
1944-09-01 07:00:01;1944-10-01 07:00:00;1944-09;58.0;G
1944-10-01 07:00:01;1944-11-01 07:00:00;1944-10;30.0;G
1944-11-01 07:00:01;1944-12-01 07:00:00;1944-11;116.0;G
1944-12-01 07:00:01;1945-01-01 07:00:00;1944-12;67.0;G
1945-01-01 07:00:01;1945-02-01 07:00:00;1945-01;66.7;Y
1945-02-01 07:00:01;1945-03-01 07:00:00;1945-02;42.8;Y
1945-03-01 07:00:01;1945-04-01 07:00:00;1945-03;32.1;Y
1945-04-01 07:00:01;1945-05-01 07:00:00;1945-04;38.1;Y
1945-05-01 07:00:01;1945-06-01 07:00:00;1945-05;46.4;Y
1945-06-01 07:00:01;1945-07-01 07:00:00;1945-06;38.8;Y
1945-07-01 07:00:01;1945-08-01 07:00:00;1945-07;34.8;Y
1945-08-01 07:00:01;1945-09-01 07:00:00;1945-08;103.1;Y
1945-09-01 07:00:01;1945-10-01 07:00:00;1945-09;47.0;G
1945-10-01 07:00:01;1945-11-01 07:00:00;1945-10;48.1;Y
1945-11-01 07:00:01;1945-12-01 07:00:00;1945-11;49.3;Y
1945-12-01 07:00:01;1946-01-01 07:00:00;1945-12;43.0;G
1946-01-01 07:00:01;1946-02-01 07:00:00;1946-01;27.6;Y
1946-02-01 07:00:01;1946-03-01 07:00:00;1946-02;44.7;Y
1946-03-01 07:00:01;1946-04-01 07:00:00;1946-03;19.1;Y
1946-04-01 07:00:01;1946-05-01 07:00:00;1946-04;15.5;Y
1946-05-01 07:00:01;1946-06-01 07:00:00;1946-05;29.1;Y
1946-06-01 07:00:01;1946-07-01 07:00:00;1946-06;59.8;Y
1946-07-01 07:00:01;1946-08-01 07:00:00;1946-07;58.3;Y
1946-08-01 07:00:01;1946-09-01 07:00:00;1946-08;86.8;Y
1946-09-01 07:00:01;1946-10-01 07:00:00;1946-09;84.2;Y
1946-10-01 07:00:01;1946-11-01 07:00:00;1946-10;39.9;Y
1946-11-01 07:00:01;1946-12-01 07:00:00;1946-11;21.4;Y
1946-12-01 07:00:01;1947-01-01 07:00:00;1946-12;15.9;Y
1947-01-01 06:00:01;1947-02-01 06:00:00;1947-01;35.8;Y
1947-02-01 06:00:01;1947-03-01 06:00:00;1947-02;10.5;Y
1947-03-01 06:00:01;1947-04-01 06:00:00;1947-03;57.3;Y
1947-04-01 06:00:01;1947-05-01 06:00:00;1947-04;40.7;Y
1947-05-01 06:00:01;1947-06-01 06:00:00;1947-05;17.0;G
1947-06-01 06:00:01;1947-07-01 06:00:00;1947-06;83.4;Y
1947-07-01 06:00:01;1947-08-01 06:00:00;1947-07;73.6;Y
1947-08-01 06:00:01;1947-09-01 06:00:00;1947-08;33.9;Y
1947-09-01 06:00:01;1947-10-01 06:00:00;1947-09;40.8;Y
1947-10-01 06:00:01;1947-11-01 06:00:00;1947-10;13.3;Y
1947-11-01 06:00:01;1947-12-01 06:00:00;1947-11;74.1;Y
1947-12-01 06:00:01;1948-01-01 06:00:00;1947-12;86.7;Y
1948-01-01 06:00:01;1948-02-01 06:00:00;1948-01;76.9;Y
1948-02-01 06:00:01;1948-03-01 06:00:00;1948-02;21.2;Y
1948-03-01 06:00:01;1948-04-01 06:00:00;1948-03;25.0;G
1948-04-01 06:00:01;1948-05-01 06:00:00;1948-04;18.0;G
1948-05-01 06:00:01;1948-06-01 06:00:00;1948-05;28.5;Y
1948-06-01 06:00:01;1948-07-01 06:00:00;1948-06;57.1;Y
1948-07-01 06:00:01;1948-08-01 06:00:00;1948-07;14.9;Y
1948-08-01 06:00:01;1948-09-01 06:00:00;1948-08;98.2;Y
1948-09-01 06:00:01;1948-10-01 06:00:00;1948-09;54.0;G
1948-10-01 06:00:01;1948-11-01 06:00:00;1948-10;24.8;Y
1948-11-01 06:00:01;1948-12-01 06:00:00;1948-11;44.1;Y
1948-12-01 06:00:01;1949-01-01 06:00:00;1948-12;11.4;Y
1949-01-01 06:00:01;1949-02-01 06:00:00;1949-01;41.3;Y
1949-02-01 06:00:01;1949-03-01 06:00:00;1949-02;11.9;Y
1949-03-01 06:00:01;1949-04-01 06:00:00;1949-03;18.5;Y
1949-04-01 06:00:01;1949-05-01 06:00:00;1949-04;42.8;Y
1949-05-01 06:00:01;1949-06-01 06:00:00;1949-05;21.1;Y
1949-06-01 06:00:01;1949-07-01 06:00:00;1949-06;42.5;Y
1949-07-01 06:00:01;1949-08-01 06:00:00;1949-07;18.3;Y
1949-08-01 06:00:01;1949-09-01 06:00:00;1949-08;57.9;Y
1949-09-01 06:00:01;1949-10-01 06:00:00;1949-09;4.7;Y
1949-10-01 06:00:01;1949-11-01 06:00:00;1949-10;27.4;Y
1949-11-01 06:00:01;1949-12-01 06:00:00;1949-11;85.4;Y
1949-12-01 06:00:01;1950-01-01 06:00:00;1949-12;143.6;Y
1950-01-01 06:00:01;1950-02-01 06:00:00;1950-01;45.5;Y
1950-02-01 06:00:01;1950-03-01 06:00:00;1950-02;59.5;Y
1950-03-01 06:00:01;1950-04-01 06:00:00;1950-03;8.6;Y
1950-04-01 06:00:01;1950-05-01 06:00:00;1950-04;54.9;Y
1950-05-01 06:00:01;1950-06-01 06:00:00;1950-05;16.9;Y
1950-06-01 06:00:01;1950-07-01 06:00:00;1950-06;21.9;Y
1950-07-01 06:00:01;1950-08-01 06:00:00;1950-07;55.1;Y
1950-08-01 06:00:01;1950-09-01 06:00:00;1950-08;19.3;Y
1950-09-01 06:00:01;1950-10-01 06:00:00;1950-09;55.1;Y
1950-10-01 06:00:01;1950-11-01 06:00:00;1950-10;83.7;Y
1950-11-01 06:00:01;1950-12-01 06:00:00;1950-11;91.1;Y
1950-12-01 06:00:01;1951-01-01 06:00:00;1950-12;71.5;Y
1951-01-01 06:00:01;1951-02-01 06:00:00;1951-01;72.2;Y
1951-02-01 06:00:01;1951-03-01 06:00:00;1951-02;30.6;Y
1951-03-01 06:00:01;1951-04-01 06:00:00;1951-03;40.5;Y
1951-04-01 06:00:01;1951-05-01 06:00:00;1951-04;21.0;G
1951-05-01 06:00:01;1951-06-01 06:00:00;1951-05;27.5;Y
1951-06-01 06:00:01;1951-07-01 06:00:00;1951-06;55.0;G
1951-07-01 06:00:01;1951-08-01 06:00:00;1951-07;21.4;Y
1951-08-01 06:00:01;1951-09-01 06:00:00;1951-08;40.0;G
1951-09-01 06:00:01;1951-10-01 06:00:00;1951-09;7.4;Y
1951-10-01 06:00:01;1951-11-01 06:00:00;1951-10;6.0;G
1951-11-01 06:00:01;1951-12-01 06:00:00;1951-11;70.8;Y
1951-12-01 06:00:01;1952-01-01 06:00:00;1951-12;42.5;Y
1952-01-01 06:00:01;1952-02-01 06:00:00;1952-01;57.0;G
1952-02-01 06:00:01;1952-03-01 06:00:00;1952-02;40.0;Y
1952-03-01 06:00:01;1952-04-01 06:00:00;1952-03;17.1;Y
1952-04-01 06:00:01;1952-05-01 06:00:00;1952-04;31.0;G
1952-05-01 06:00:01;1952-06-01 06:00:00;1952-05;79.5;Y
1952-06-01 06:00:01;1952-07-01 06:00:00;1952-06;21.7;Y
1952-07-01 06:00:01;1952-08-01 06:00:00;1952-07;35.5;Y
1952-08-01 06:00:01;1952-09-01 06:00:00;1952-08;73.1;Y
1952-09-01 06:00:01;1952-10-01 06:00:00;1952-09;34.7;Y
1952-10-01 06:00:01;1952-11-01 06:00:00;1952-10;172.0;G
1952-11-01 06:00:01;1952-12-01 06:00:00;1952-11;53.6;Y
1952-12-01 06:00:01;1953-01-01 06:00:00;1952-12;86.3;Y
1953-01-01 06:00:01;1953-02-01 06:00:00;1953-01;63.6;Y
1953-02-01 06:00:01;1953-03-01 06:00:00;1953-02;60.3;Y
1953-03-01 06:00:01;1953-04-01 06:00:00;1953-03;20.0;Y
1953-04-01 06:00:01;1953-05-01 06:00:00;1953-04;6.5;Y
1953-05-01 06:00:01;1953-06-01 06:00:00;1953-05;41.9;Y
1953-06-01 06:00:01;1953-07-01 06:00:00;1953-06;37.3;Y
1953-07-01 06:00:01;1953-08-01 06:00:00;1953-07;62.2;Y
1953-08-01 06:00:01;1953-09-01 06:00:00;1953-08;68.4;Y
1953-09-01 06:00:01;1953-10-01 06:00:00;1953-09;89.5;Y
1953-10-01 06:00:01;1953-11-01 06:00:00;1953-10;15.2;Y
1953-11-01 06:00:01;1953-12-01 06:00:00;1953-11;33.3;Y
1953-12-01 06:00:01;1954-01-01 06:00:00;1953-12;27.6;Y
1954-01-01 06:00:01;1954-02-01 06:00:00;1954-01;54.0;Y
1954-02-01 06:00:01;1954-03-01 06:00:00;1954-02;10.2;Y
1954-03-01 06:00:01;1954-04-01 06:00:00;1954-03;29.0;Y
1954-04-01 06:00:01;1954-05-01 06:00:00;1954-04;20.4;Y
1954-05-01 06:00:01;1954-06-01 06:00:00;1954-05;17.4;Y
1954-06-01 06:00:01;1954-07-01 06:00:00;1954-06;19.4;Y
1954-07-01 06:00:01;1954-08-01 06:00:00;1954-07;59.3;Y
1954-08-01 06:00:01;1954-09-01 06:00:00;1954-08;42.1;Y
1954-09-01 06:00:01;1954-10-01 06:00:00;1954-09;36.0;G
1954-10-01 06:00:01;1954-11-01 06:00:00;1954-10;44.9;Y
1954-11-01 06:00:01;1954-12-01 06:00:00;1954-11;46.6;Y
1954-12-01 06:00:01;1955-01-01 06:00:00;1954-12;55.6;Y
1955-01-01 06:00:01;1955-02-01 06:00:00;1955-01;34.0;Y
1955-02-01 06:00:01;1955-03-01 06:00:00;1955-02;44.5;Y
1955-03-01 06:00:01;1955-04-01 06:00:00;1955-03;19.4;Y
1955-04-01 06:00:01;1955-05-01 06:00:00;1955-04;42.5;Y
1955-05-01 06:00:01;1955-06-01 06:00:00;1955-05;51.4;Y
1955-06-01 06:00:01;1955-07-01 06:00:00;1955-06;46.1;Y
1955-07-01 06:00:01;1955-08-01 06:00:00;1955-07;8.8;Y
1955-08-01 06:00:01;1955-09-01 06:00:00;1955-08;3.0;G
1955-09-01 06:00:01;1955-10-01 06:00:00;1955-09;84.9;Y
1955-10-01 06:00:01;1955-11-01 06:00:00;1955-10;58.2;Y
1955-11-01 06:00:01;1955-12-01 06:00:00;1955-11;35.0;G
1955-12-01 06:00:01;1956-01-01 06:00:00;1955-12;98.6;Y
1956-01-01 06:00:01;1956-02-01 06:00:00;1956-01;70.7;Y
1956-02-01 06:00:01;1956-03-01 06:00:00;1956-02;60.8;Y
1956-03-01 06:00:01;1956-04-01 06:00:00;1956-03;11.1;Y
1956-04-01 06:00:01;1956-05-01 06:00:00;1956-04;38.2;Y
1956-05-01 06:00:01;1956-06-01 06:00:00;1956-05;4.9;Y
1956-06-01 06:00:01;1956-07-01 06:00:00;1956-06;56.1;Y
1956-07-01 06:00:01;1956-08-01 06:00:00;1956-07;44.3;Y
1956-08-01 06:00:01;1956-09-01 06:00:00;1956-08;88.2;Y
1956-09-01 06:00:01;1956-10-01 06:00:00;1956-09;72.4;Y
1956-10-01 06:00:01;1956-11-01 06:00:00;1956-10;25.9;Y
1956-11-01 06:00:01;1956-12-01 06:00:00;1956-11;33.4;Y
1956-12-01 06:00:01;1957-01-01 06:00:00;1956-12;57.1;Y
1957-01-01 06:00:01;1957-02-01 06:00:00;1957-01;58.6;Y
1957-02-01 06:00:01;1957-03-01 06:00:00;1957-02;64.1;Y
1957-03-01 06:00:01;1957-04-01 06:00:00;1957-03;43.4;Y
1957-04-01 06:00:01;1957-05-01 06:00:00;1957-04;23.5;Y
1957-05-01 06:00:01;1957-06-01 06:00:00;1957-05;18.7;Y
1957-06-01 06:00:01;1957-07-01 06:00:00;1957-06;33.5;Y
1957-07-01 06:00:01;1957-08-01 06:00:00;1957-07;85.6;Y
1957-08-01 06:00:01;1957-09-01 06:00:00;1957-08;109.4;Y
1957-09-01 06:00:01;1957-10-01 06:00:00;1957-09;76.8;Y
1957-10-01 06:00:01;1957-11-01 06:00:00;1957-10;85.2;Y
1957-11-01 06:00:01;1957-12-01 06:00:00;1957-11;31.4;Y
1957-12-01 06:00:01;1958-01-01 06:00:00;1957-12;30.5;Y
1958-01-01 06:00:01;1958-02-01 06:00:00;1958-01;30.5;Y
1958-02-01 06:00:01;1958-03-01 06:00:00;1958-02;90.6;Y
1958-03-01 06:00:01;1958-04-01 06:00:00;1958-03;36.1;Y
1958-04-01 06:00:01;1958-05-01 06:00:00;1958-04;39.9;Y
1958-05-01 06:00:01;1958-06-01 06:00:00;1958-05;59.4;Y
1958-06-01 06:00:01;1958-07-01 06:00:00;1958-06;23.9;Y
1958-07-01 06:00:01;1958-08-01 06:00:00;1958-07;42.7;Y
1958-08-01 06:00:01;1958-09-01 06:00:00;1958-08;44.5;Y
1958-09-01 06:00:01;1958-10-01 06:00:00;1958-09;10.4;Y
1958-10-01 06:00:01;1958-11-01 06:00:00;1958-10;47.0;Y
1958-11-01 06:00:01;1958-12-01 06:00:00;1958-11;31.0;Y
1958-12-01 06:00:01;1959-01-01 06:00:00;1958-12;110.2;Y
1959-01-01 06:00:01;1959-02-01 06:00:00;1959-01;116.0;Y
1959-02-01 06:00:01;1959-03-01 06:00:00;1959-02;11.7;Y
1959-03-01 06:00:01;1959-04-01 06:00:00;1959-03;10.4;Y
1959-04-01 06:00:01;1959-05-01 06:00:00;1959-04;50.7;Y
1959-05-01 06:00:01;1959-06-01 06:00:00;1959-05;6.0;Y
1959-06-01 06:00:01;1959-07-01 06:00:00;1959-06;28.2;Y
1959-07-01 06:00:01;1959-08-01 06:00:00;1959-07;14.4;Y
1959-08-01 06:00:01;1959-09-01 06:00:00;1959-08;23.4;Y
1959-09-01 06:00:01;1959-10-01 06:00:00;1959-09;49.1;Y
1959-10-01 06:00:01;1959-11-01 06:00:00;1959-10;36.6;Y
1959-11-01 06:00:01;1959-12-01 06:00:00;1959-11;12.5;Y
1959-12-01 06:00:01;1960-01-01 06:00:00;1959-12;42.2;Y
1960-01-01 06:00:01;1960-02-01 06:00:00;1960-01;68.0;Y
1960-02-01 06:00:01;1960-03-01 06:00:00;1960-02;24.3;Y
1960-03-01 06:00:01;1960-04-01 06:00:00;1960-03;11.1;Y
1960-04-01 06:00:01;1960-05-01 06:00:00;1960-04;22.0;G
1960-05-01 06:00:01;1960-06-01 06:00:00;1960-05;86.2;Y
