Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Visby Flygplats;78400;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;millimetre

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1946-02-01 00:00:00;2019-06-01 15:00:00;42.0;57.6614;18.3428

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1949-05-02 06:00:01;1949-06-01 06:00:00;1949-05;25.6;Y
1949-06-01 06:00:01;1949-07-01 06:00:00;1949-06;55.2;Y
1949-07-02 06:00:01;1949-08-01 06:00:00;1949-07;10.9;Y
1949-08-02 06:00:01;1949-09-01 06:00:00;1949-08;57.3;Y
1949-09-01 06:00:01;1949-10-01 06:00:00;1949-09;39.7;Y
1949-10-02 06:00:01;1949-11-01 06:00:00;1949-10;27.6;Y
1949-11-01 06:00:01;1949-12-01 06:00:00;1949-11;91.4;Y
1949-12-02 06:00:01;1950-01-01 06:00:00;1949-12;148.2;Y
1950-01-02 06:00:01;1950-02-01 06:00:00;1950-01;65.0;G
1950-01-30 06:00:01;1950-03-01 06:00:00;1950-02;54.3;Y
1950-03-02 06:00:01;1950-04-01 06:00:00;1950-03;10.0;G
1950-04-01 06:00:01;1950-05-01 06:00:00;1950-04;61.7;Y
1950-05-02 06:00:01;1950-06-01 06:00:00;1950-05;27.8;Y
1950-06-01 06:00:01;1950-07-01 06:00:00;1950-06;13.5;Y
1950-07-02 06:00:01;1950-08-01 06:00:00;1950-07;37.0;Y
1950-08-02 06:00:01;1950-09-01 06:00:00;1950-08;30.1;Y
1950-09-01 06:00:01;1950-10-01 06:00:00;1950-09;50.2;Y
1950-10-02 06:00:01;1950-11-01 06:00:00;1950-10;83.3;Y
1950-11-01 06:00:01;1950-12-01 06:00:00;1950-11;92.3;Y
1950-12-02 06:00:01;1951-01-01 06:00:00;1950-12;49.8;Y
1951-01-02 06:00:01;1951-02-01 06:00:00;1951-01;61.3;Y
1951-01-30 06:00:01;1951-03-01 06:00:00;1951-02;27.5;Y
1951-03-02 06:00:01;1951-04-01 06:00:00;1951-03;50.3;Y
1951-04-01 06:00:01;1951-05-01 06:00:00;1951-04;19.5;Y
1951-05-02 06:00:01;1951-06-01 06:00:00;1951-05;23.4;Y
1951-06-01 06:00:01;1951-07-01 06:00:00;1951-06;49.9;Y
1951-07-02 06:00:01;1951-08-01 06:00:00;1951-07;37.6;Y
1951-08-02 06:00:01;1951-09-01 06:00:00;1951-08;54.0;G
1951-09-01 06:00:01;1951-10-01 06:00:00;1951-09;9.4;Y
1951-10-02 06:00:01;1951-11-01 06:00:00;1951-10;6.7;Y
1951-11-01 06:00:01;1951-12-01 06:00:00;1951-11;66.6;Y
1951-12-02 06:00:01;1952-01-01 06:00:00;1951-12;37.8;Y
1952-01-02 06:00:01;1952-02-01 06:00:00;1952-01;47.2;Y
1952-01-31 06:00:01;1952-03-01 06:00:00;1952-02;32.2;Y
1952-03-02 06:00:01;1952-04-01 06:00:00;1952-03;8.7;Y
1952-04-01 06:00:01;1952-05-01 06:00:00;1952-04;33.5;Y
1952-05-02 06:00:01;1952-06-01 06:00:00;1952-05;53.2;Y
1952-06-01 06:00:01;1952-07-01 06:00:00;1952-06;24.1;Y
1952-07-02 06:00:01;1952-08-01 06:00:00;1952-07;23.4;Y
1952-08-02 06:00:01;1952-09-01 06:00:00;1952-08;62.1;Y
1952-09-01 06:00:01;1952-10-01 06:00:00;1952-09;44.6;Y
1952-10-02 06:00:01;1952-11-01 06:00:00;1952-10;173.9;Y
1952-11-01 06:00:01;1952-12-01 06:00:00;1952-11;59.8;Y
1952-12-02 06:00:01;1953-01-01 06:00:00;1952-12;76.7;Y
1953-01-02 06:00:01;1953-02-01 06:00:00;1953-01;33.1;Y
1953-01-30 06:00:01;1953-03-01 06:00:00;1953-02;76.6;Y
1953-03-02 06:00:01;1953-04-01 06:00:00;1953-03;13.7;Y
1953-04-01 06:00:01;1953-05-01 06:00:00;1953-04;13.8;Y
1953-05-02 06:00:01;1953-06-01 06:00:00;1953-05;38.0;G
1953-06-01 06:00:01;1953-07-01 06:00:00;1953-06;35.3;Y
1953-07-02 06:00:01;1953-08-01 06:00:00;1953-07;54.9;Y
1953-08-02 06:00:01;1953-09-01 06:00:00;1953-08;54.6;Y
1953-09-01 06:00:01;1953-10-01 06:00:00;1953-09;76.3;Y
1953-10-02 06:00:01;1953-11-01 06:00:00;1953-10;16.5;Y
1953-11-01 06:00:01;1953-12-01 06:00:00;1953-11;36.8;Y
1953-12-02 06:00:01;1954-01-01 06:00:00;1953-12;34.5;Y
1954-01-02 06:00:01;1954-02-01 06:00:00;1954-01;74.4;Y
1954-01-30 06:00:01;1954-03-01 06:00:00;1954-02;8.0;G
1954-03-02 06:00:01;1954-04-01 06:00:00;1954-03;28.0;Y
1954-04-01 06:00:01;1954-05-01 06:00:00;1954-04;15.0;Y
1954-05-02 06:00:01;1954-06-01 06:00:00;1954-05;15.7;Y
1954-06-01 06:00:01;1954-07-01 06:00:00;1954-06;24.1;Y
1954-07-02 06:00:01;1954-08-01 06:00:00;1954-07;64.4;Y
1954-08-02 06:00:01;1954-09-01 06:00:00;1954-08;38.7;Y
1954-09-01 06:00:01;1954-10-01 06:00:00;1954-09;32.4;Y
1954-10-02 06:00:01;1954-11-01 06:00:00;1954-10;46.1;Y
1954-11-01 06:00:01;1954-12-01 06:00:00;1954-11;50.6;Y
1954-12-02 06:00:01;1955-01-01 06:00:00;1954-12;49.5;Y
1955-01-02 06:00:01;1955-02-01 06:00:00;1955-01;33.1;Y
1955-01-30 06:00:01;1955-03-01 06:00:00;1955-02;32.8;Y
1955-03-02 06:00:01;1955-04-01 06:00:00;1955-03;19.9;Y
1955-04-01 06:00:01;1955-05-01 06:00:00;1955-04;42.2;Y
1955-05-02 06:00:01;1955-06-01 06:00:00;1955-05;41.8;Y
1955-06-01 06:00:01;1955-07-01 06:00:00;1955-06;37.0;Y
1955-07-02 06:00:01;1955-08-01 06:00:00;1955-07;10.7;Y
1955-08-02 06:00:01;1955-09-01 06:00:00;1955-08;14.4;Y
1955-09-01 06:00:01;1955-10-01 06:00:00;1955-09;59.7;Y
1955-10-02 06:00:01;1955-11-01 06:00:00;1955-10;60.9;Y
1955-11-01 06:00:01;1955-12-01 06:00:00;1955-11;31.8;Y
1955-12-02 06:00:01;1956-01-01 06:00:00;1955-12;86.0;G
1956-01-02 06:00:01;1956-02-01 06:00:00;1956-01;42.0;Y
1956-01-31 06:00:01;1956-03-01 06:00:00;1956-02;62.6;Y
1956-03-02 06:00:01;1956-04-01 06:00:00;1956-03;8.0;G
1956-04-01 06:00:01;1956-05-01 06:00:00;1956-04;36.4;Y
1956-05-02 06:00:01;1956-06-01 06:00:00;1956-05;4.0;G
1956-06-01 06:00:01;1956-07-01 06:00:00;1956-06;54.5;Y
1956-07-02 06:00:01;1956-08-01 06:00:00;1956-07;48.0;G
1956-08-02 06:00:01;1956-09-01 06:00:00;1956-08;55.0;G
1956-09-01 06:00:01;1956-10-01 06:00:00;1956-09;68.9;Y
1956-10-02 06:00:01;1956-11-01 06:00:00;1956-10;28.0;G
1956-11-01 06:00:01;1956-12-01 06:00:00;1956-11;35.0;G
1956-12-02 06:00:01;1957-01-01 06:00:00;1956-12;67.9;Y
1957-01-02 06:00:01;1957-02-01 06:00:00;1957-01;39.0;Y
1957-01-30 06:00:01;1957-03-01 06:00:00;1957-02;59.0;G
1957-03-02 06:00:01;1957-04-01 06:00:00;1957-03;35.3;Y
1957-04-01 06:00:01;1957-05-01 06:00:00;1957-04;27.2;Y
1957-05-02 06:00:01;1957-06-01 06:00:00;1957-05;16.8;Y
1957-06-01 06:00:01;1957-07-01 06:00:00;1957-06;30.2;Y
1957-07-02 06:00:01;1957-08-01 06:00:00;1957-07;138.0;G
1957-08-02 06:00:01;1957-09-01 06:00:00;1957-08;95.1;Y
1957-09-01 06:00:01;1957-10-01 06:00:00;1957-09;71.4;Y
1957-10-02 06:00:01;1957-11-01 06:00:00;1957-10;76.4;Y
1957-11-01 06:00:01;1957-12-01 06:00:00;1957-11;19.5;Y
1957-12-02 06:00:01;1958-01-01 06:00:00;1957-12;50.9;Y
1958-01-02 06:00:01;1958-02-01 06:00:00;1958-01;26.3;Y
1958-01-30 06:00:01;1958-03-01 06:00:00;1958-02;70.0;G
1958-03-02 06:00:01;1958-04-01 06:00:00;1958-03;29.6;Y
1958-04-01 06:00:01;1958-05-01 06:00:00;1958-04;33.0;G
1958-05-02 06:00:01;1958-06-01 06:00:00;1958-05;53.5;Y
1958-06-01 06:00:01;1958-07-01 06:00:00;1958-06;19.9;Y
1958-07-02 06:00:01;1958-08-01 06:00:00;1958-07;39.0;G
1958-08-02 06:00:01;1958-09-01 06:00:00;1958-08;58.4;Y
1958-09-01 06:00:01;1958-10-01 06:00:00;1958-09;34.6;Y
1958-10-02 06:00:01;1958-11-01 06:00:00;1958-10;54.4;Y
1958-11-01 06:00:01;1958-12-01 06:00:00;1958-11;32.8;Y
1958-12-02 06:00:01;1959-01-01 06:00:00;1958-12;85.2;Y
1959-01-02 06:00:01;1959-02-01 06:00:00;1959-01;90.1;Y
1959-01-30 06:00:01;1959-03-01 06:00:00;1959-02;11.2;Y
1959-03-02 06:00:01;1959-04-01 06:00:00;1959-03;21.1;Y
1959-04-01 06:00:01;1959-05-01 06:00:00;1959-04;32.0;Y
1959-05-02 06:00:01;1959-06-01 06:00:00;1959-05;4.6;Y
1959-06-01 06:00:01;1959-07-01 06:00:00;1959-06;35.9;Y
1959-07-02 06:00:01;1959-08-01 06:00:00;1959-07;18.8;Y
1959-08-02 06:00:01;1959-09-01 06:00:00;1959-08;10.1;Y
1959-09-01 06:00:01;1959-10-01 06:00:00;1959-09;54.0;G
1959-10-02 06:00:01;1959-11-01 06:00:00;1959-10;28.3;Y
1959-11-01 06:00:01;1959-12-01 06:00:00;1959-11;19.8;Y
1959-12-02 06:00:01;1960-01-01 06:00:00;1959-12;42.7;Y
1960-01-02 06:00:01;1960-02-01 06:00:00;1960-01;75.8;Y
1960-01-31 06:00:01;1960-03-01 06:00:00;1960-02;25.7;Y
1960-03-02 06:00:01;1960-04-01 06:00:00;1960-03;8.6;Y
1960-04-01 06:00:01;1960-05-01 06:00:00;1960-04;20.9;Y
1960-05-02 06:00:01;1960-06-01 06:00:00;1960-05;62.9;Y
1960-06-01 06:00:01;1960-07-01 06:00:00;1960-06;30.2;Y
1960-07-02 06:00:01;1960-08-01 06:00:00;1960-07;98.1;Y
1960-08-02 06:00:01;1960-09-01 06:00:00;1960-08;114.3;Y
1960-09-01 06:00:01;1960-10-01 06:00:00;1960-09;58.5;Y
1960-10-02 06:00:01;1960-11-01 06:00:00;1960-10;45.8;Y
1960-11-01 06:00:01;1960-12-01 06:00:00;1960-11;63.7;Y
1960-12-02 06:00:01;1961-01-01 06:00:00;1960-12;57.0;G
1961-01-02 06:00:01;1961-02-01 06:00:00;1961-01;45.3;Y
1961-01-30 06:00:01;1961-03-01 06:00:00;1961-02;16.3;Y
1961-03-02 06:00:01;1961-04-01 06:00:00;1961-03;16.4;Y
1961-04-01 06:00:01;1961-05-01 06:00:00;1961-04;18.5;Y
1961-05-02 06:00:01;1961-06-01 06:00:00;1961-05;36.5;Y
1961-06-01 06:00:01;1961-07-01 06:00:00;1961-06;52.2;Y
1961-07-02 06:00:01;1961-08-01 06:00:00;1961-07;29.5;Y
1961-08-02 06:00:01;1961-09-01 06:00:00;1961-08;42.4;Y
1961-09-01 06:00:01;1961-10-01 06:00:00;1961-09;32.2;Y
1961-10-02 06:00:01;1961-11-01 06:00:00;1961-10;30.3;Y
1961-11-01 06:00:01;1961-12-01 06:00:00;1961-11;42.4;Y
1961-12-02 06:00:01;1962-01-01 06:00:00;1961-12;30.6;Y
1962-01-02 06:00:01;1962-02-01 06:00:00;1962-01;65.9;Y
1962-01-30 06:00:01;1962-03-01 06:00:00;1962-02;49.2;Y
1962-03-02 06:00:01;1962-04-01 06:00:00;1962-03;20.7;Y
1962-04-01 06:00:01;1962-05-01 06:00:00;1962-04;51.6;Y
1962-05-02 06:00:01;1962-06-01 06:00:00;1962-05;15.2;Y
1962-06-01 06:00:01;1962-07-01 06:00:00;1962-06;29.0;Y
1962-07-02 06:00:01;1962-08-01 06:00:00;1962-07;63.0;Y
1962-08-02 06:00:01;1962-09-01 06:00:00;1962-08;53.8;Y
1962-09-01 06:00:01;1962-10-01 06:00:00;1962-09;76.4;Y
1962-10-02 06:00:01;1962-11-01 06:00:00;1962-10;15.9;Y
1962-11-01 06:00:01;1962-12-01 06:00:00;1962-11;36.0;Y
1962-12-02 06:00:01;1963-01-01 06:00:00;1962-12;30.9;Y
1963-01-02 06:00:01;1963-02-01 06:00:00;1963-01;56.8;Y
1963-01-30 06:00:01;1963-03-01 06:00:00;1963-02;26.3;Y
1963-03-02 06:00:01;1963-04-01 06:00:00;1963-03;18.0;Y
1963-04-01 06:00:01;1963-05-01 06:00:00;1963-04;14.1;Y
1963-05-02 06:00:01;1963-06-01 06:00:00;1963-05;5.9;Y
1963-06-01 06:00:01;1963-07-01 06:00:00;1963-06;44.8;Y
1963-07-02 06:00:01;1963-08-01 06:00:00;1963-07;70.2;Y
1963-08-02 06:00:01;1963-09-01 06:00:00;1963-08;83.0;Y
1963-09-01 06:00:01;1963-10-01 06:00:00;1963-09;39.7;Y
1963-10-02 06:00:01;1963-11-01 06:00:00;1963-10;43.1;Y
1963-11-01 06:00:01;1963-12-01 06:00:00;1963-11;48.7;Y
1963-12-02 06:00:01;1964-01-01 06:00:00;1963-12;22.2;Y
1964-01-02 06:00:01;1964-02-01 06:00:00;1964-01;20.3;Y
1964-01-31 06:00:01;1964-03-01 06:00:00;1964-02;19.6;Y
1964-03-02 06:00:01;1964-04-01 06:00:00;1964-03;1.3;Y
1964-04-01 06:00:01;1964-05-01 06:00:00;1964-04;7.4;Y
1964-05-02 06:00:01;1964-06-01 06:00:00;1964-05;17.0;Y
1964-06-01 06:00:01;1964-07-01 06:00:00;1964-06;21.0;Y
1964-07-02 06:00:01;1964-08-01 06:00:00;1964-07;28.9;Y
1964-08-02 06:00:01;1964-09-01 06:00:00;1964-08;25.0;Y
1964-09-01 06:00:01;1964-10-01 06:00:00;1964-09;29.3;Y
1964-10-02 06:00:01;1964-11-01 06:00:00;1964-10;60.1;Y
1964-11-01 06:00:01;1964-12-01 06:00:00;1964-11;54.5;Y
1964-12-02 06:00:01;1965-01-01 06:00:00;1964-12;64.7;Y
1965-01-02 06:00:01;1965-02-01 06:00:00;1965-01;33.0;Y
1965-01-30 06:00:01;1965-03-01 06:00:00;1965-02;28.3;Y
1965-03-02 06:00:01;1965-04-01 06:00:00;1965-03;11.3;Y
1965-04-01 06:00:01;1965-05-01 06:00:00;1965-04;10.5;Y
1965-05-02 06:00:01;1965-06-01 06:00:00;1965-05;42.7;Y
1965-06-01 06:00:01;1965-07-01 06:00:00;1965-06;15.0;Y
1965-07-02 06:00:01;1965-08-01 06:00:00;1965-07;47.4;Y
1965-08-02 06:00:01;1965-09-01 06:00:00;1965-08;39.4;Y
1965-09-01 06:00:01;1965-10-01 06:00:00;1965-09;85.6;Y
1965-10-02 06:00:01;1965-11-01 06:00:00;1965-10;9.5;Y
1965-11-01 06:00:01;1965-12-01 06:00:00;1965-11;55.7;Y
1965-12-02 06:00:01;1966-01-01 06:00:00;1965-12;71.2;Y
1966-01-02 06:00:01;1966-02-01 06:00:00;1966-01;25.0;Y
1966-01-30 06:00:01;1966-03-01 06:00:00;1966-02;32.9;Y
1966-03-02 06:00:01;1966-04-01 06:00:00;1966-03;54.9;Y
1966-04-01 06:00:01;1966-05-01 06:00:00;1966-04;40.6;Y
1966-05-02 06:00:01;1966-06-01 06:00:00;1966-05;52.0;Y
1966-06-01 06:00:01;1966-07-01 06:00:00;1966-06;12.9;Y
1966-07-02 06:00:01;1966-08-01 06:00:00;1966-07;27.2;Y
1966-08-02 06:00:01;1966-09-01 06:00:00;1966-08;55.4;Y
1966-09-01 06:00:01;1966-10-01 06:00:00;1966-09;17.6;Y
1966-10-02 06:00:01;1966-11-01 06:00:00;1966-10;62.5;Y
1966-11-01 06:00:01;1966-12-01 06:00:00;1966-11;64.7;Y
1966-12-02 06:00:01;1967-01-01 06:00:00;1966-12;104.1;Y
1967-01-02 06:00:01;1967-02-01 06:00:00;1967-01;62.9;Y
1967-01-30 06:00:01;1967-03-01 06:00:00;1967-02;37.0;Y
1967-03-02 06:00:01;1967-04-01 06:00:00;1967-03;20.5;Y
1967-04-01 06:00:01;1967-05-01 06:00:00;1967-04;39.8;Y
1967-05-02 06:00:01;1967-06-01 06:00:00;1967-05;62.6;Y
1967-06-01 06:00:01;1967-07-01 06:00:00;1967-06;6.4;Y
1967-07-02 06:00:01;1967-08-01 06:00:00;1967-07;8.1;Y
1967-08-02 06:00:01;1967-09-01 06:00:00;1967-08;60.7;Y
1967-09-01 06:00:01;1967-10-01 06:00:00;1967-09;127.9;Y
1967-10-02 06:00:01;1967-11-01 06:00:00;1967-10;63.6;Y
1967-11-01 06:00:01;1967-12-01 06:00:00;1967-11;39.2;Y
1967-12-02 06:00:01;1968-01-01 06:00:00;1967-12;79.1;Y
1968-01-02 06:00:01;1968-02-01 06:00:00;1968-01;91.6;Y
1968-01-31 06:00:01;1968-03-01 06:00:00;1968-02;17.8;Y
1968-03-02 06:00:01;1968-04-01 06:00:00;1968-03;20.5;Y
1968-04-01 06:00:01;1968-05-01 06:00:00;1968-04;22.8;Y
1968-05-02 06:00:01;1968-06-01 06:00:00;1968-05;75.1;Y
1968-06-01 06:00:01;1968-07-01 06:00:00;1968-06;28.8;Y
1968-07-02 06:00:01;1968-08-01 06:00:00;1968-07;67.9;Y
1968-08-02 06:00:01;1968-09-01 06:00:00;1968-08;61.9;Y
1968-09-01 06:00:01;1968-10-01 06:00:00;1968-09;61.9;Y
1968-10-02 06:00:01;1968-11-01 06:00:00;1968-10;64.4;Y
1968-11-01 06:00:01;1968-12-01 06:00:00;1968-11;66.1;Y
1968-12-02 06:00:01;1969-01-01 06:00:00;1968-12;16.8;Y
1969-01-02 06:00:01;1969-02-01 06:00:00;1969-01;19.0;Y
1969-01-30 06:00:01;1969-03-01 06:00:00;1969-02;50.0;Y
1969-03-02 06:00:01;1969-04-01 06:00:00;1969-03;8.7;Y
1969-04-01 06:00:01;1969-05-01 06:00:00;1969-04;34.6;Y
1969-05-02 06:00:01;1969-06-01 06:00:00;1969-05;67.2;Y
1969-06-01 06:00:01;1969-07-01 06:00:00;1969-06;5.3;Y
1969-07-02 06:00:01;1969-08-01 06:00:00;1969-07;17.1;Y
1969-08-02 06:00:01;1969-09-01 06:00:00;1969-08;112.8;Y
1969-09-01 06:00:01;1969-10-01 06:00:00;1969-09;53.0;Y
1969-10-02 06:00:01;1969-11-01 06:00:00;1969-10;44.9;Y
1969-11-01 06:00:01;1969-12-01 06:00:00;1969-11;60.5;Y
1969-12-02 06:00:01;1970-01-01 06:00:00;1969-12;10.5;Y
1970-01-02 06:00:01;1970-02-01 06:00:00;1970-01;21.6;Y
1970-01-30 06:00:01;1970-03-01 06:00:00;1970-02;9.6;Y
1970-03-02 06:00:01;1970-04-01 06:00:00;1970-03;65.4;Y
1970-04-01 06:00:01;1970-05-01 06:00:00;1970-04;71.4;Y
1970-05-02 06:00:01;1970-06-01 06:00:00;1970-05;5.9;Y
1970-06-01 06:00:01;1970-07-01 06:00:00;1970-06;22.5;Y
1970-07-02 06:00:01;1970-08-01 06:00:00;1970-07;78.2;Y
1970-08-02 06:00:01;1970-09-01 06:00:00;1970-08;21.7;Y
1970-09-01 06:00:01;1970-10-01 06:00:00;1970-09;39.8;Y
1970-10-02 06:00:01;1970-11-01 06:00:00;1970-10;97.0;Y
1970-11-01 06:00:01;1970-12-01 06:00:00;1970-11;127.1;Y
1970-12-02 06:00:01;1971-01-01 06:00:00;1970-12;38.5;Y
1971-01-02 06:00:01;1971-02-01 06:00:00;1971-01;24.9;Y
1971-01-30 06:00:01;1971-03-01 06:00:00;1971-02;52.7;Y
1971-03-02 06:00:01;1971-04-01 06:00:00;1971-03;65.1;Y
1971-04-01 06:00:01;1971-05-01 06:00:00;1971-04;21.4;Y
1971-05-02 06:00:01;1971-06-01 06:00:00;1971-05;13.1;Y
1971-06-01 06:00:01;1971-07-01 06:00:00;1971-06;28.7;Y
1971-07-02 06:00:01;1971-08-01 06:00:00;1971-07;23.4;Y
1971-08-02 06:00:01;1971-09-01 06:00:00;1971-08;19.8;Y
1971-09-01 06:00:01;1971-10-01 06:00:00;1971-09;33.6;Y
1971-10-02 06:00:01;1971-11-01 06:00:00;1971-10;31.3;Y
1971-11-01 06:00:01;1971-12-01 06:00:00;1971-11;59.1;Y
1971-12-02 06:00:01;1972-01-01 06:00:00;1971-12;39.2;Y
1972-01-02 06:00:01;1972-02-01 06:00:00;1972-01;20.4;Y
1972-01-31 06:00:01;1972-03-01 06:00:00;1972-02;20.3;Y
1972-03-02 06:00:01;1972-04-01 06:00:00;1972-03;26.2;Y
1972-04-01 06:00:01;1972-05-01 06:00:00;1972-04;31.3;Y
1972-05-02 06:00:01;1972-06-01 06:00:00;1972-05;52.9;Y
1972-06-01 06:00:01;1972-07-01 06:00:00;1972-06;6.3;Y
1972-07-02 06:00:01;1972-08-01 06:00:00;1972-07;12.1;Y
1972-08-02 06:00:01;1972-09-01 06:00:00;1972-08;88.9;Y
1972-09-01 06:00:01;1972-10-01 06:00:00;1972-09;60.2;Y
1972-10-02 06:00:01;1972-11-01 06:00:00;1972-10;43.4;Y
1972-11-01 06:00:01;1972-12-01 06:00:00;1972-11;49.2;Y
1972-12-02 06:00:01;1973-01-01 06:00:00;1972-12;31.6;Y
1973-01-02 06:00:01;1973-02-01 06:00:00;1973-01;27.2;Y
1973-01-30 06:00:01;1973-03-01 06:00:00;1973-02;30.2;Y
1973-03-02 06:00:01;1973-04-01 06:00:00;1973-03;24.4;Y
1973-04-01 06:00:01;1973-05-01 06:00:00;1973-04;40.3;Y
1973-05-02 06:00:01;1973-06-01 06:00:00;1973-05;18.6;Y
1973-06-01 06:00:01;1973-07-01 06:00:00;1973-06;20.4;Y
1973-07-02 06:00:01;1973-08-01 06:00:00;1973-07;52.0;Y
1973-08-02 06:00:01;1973-09-01 06:00:00;1973-08;23.5;Y
1973-09-01 06:00:01;1973-10-01 06:00:00;1973-09;59.6;Y
1973-10-02 06:00:01;1973-11-01 06:00:00;1973-10;69.8;Y
1973-11-01 06:00:01;1973-12-01 06:00:00;1973-11;55.1;Y
1973-12-02 06:00:01;1974-01-01 06:00:00;1973-12;36.7;Y
1974-01-02 06:00:01;1974-02-01 06:00:00;1974-01;56.9;Y
1974-01-30 06:00:01;1974-03-01 06:00:00;1974-02;45.2;Y
1974-03-02 06:00:01;1974-04-01 06:00:00;1974-03;20.2;Y
1974-04-01 06:00:01;1974-05-01 06:00:00;1974-04;0.8;Y
1974-05-02 06:00:01;1974-06-01 06:00:00;1974-05;10.5;Y
1974-06-01 06:00:01;1974-07-01 06:00:00;1974-06;18.3;Y
1974-07-02 06:00:01;1974-08-01 06:00:00;1974-07;113.8;Y
1974-08-02 06:00:01;1974-09-01 06:00:00;1974-08;38.7;Y
1974-09-01 06:00:01;1974-10-01 06:00:00;1974-09;57.7;Y
1974-10-02 06:00:01;1974-11-01 06:00:00;1974-10;124.8;Y
1974-11-01 06:00:01;1974-12-01 06:00:00;1974-11;105.6;Y
1974-12-02 06:00:01;1975-01-01 06:00:00;1974-12;84.2;Y
1975-01-02 06:00:01;1975-02-01 06:00:00;1975-01;24.4;Y
